Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	Q1val	Q2val	Time	remian_mins
133	2467.127	1899.3475	4366.4746	567.7795	3604.5	1330000	2273.2903	1943.29	4843.9443	146.31767	4825.0	0.19712023	0.08635985	-25.527758	50.78242	50.78244	9178.451110363007	422.1167364853665
134	4564.6064	3020.7397	7585.3457	1543.8668	6003.0	1340000	5079.909	2751.7815	7443.6006	1220.719	7270.6665	0.19596636	0.08742866	-25.63118	50.988327	50.988346	9306.9047935009	423.672531590177
135	3204.9258	2163.339	5006.5	162.68988	4472.6665	1350000	2179.1162	2095.994	5009.028	0.2986361	3337.3333	0.1959114	0.08495535	-25.649704	51.021812	51.021847	9428.137704133987	424.84818043046533
136	7478.1797	0.0	7478.1797	7478.1797	10000.0	1360000	1254.901	574.28015	1721.7595	445.94684	2086.0	0.19068553	0.08340669	-25.684278	51.10023	51.10024	9519.20724773407	424.63130364476467
137	6267.299	0.0	6267.299	6267.299	10000.0	1370000	2790.716	2050.9412	5682.9814	1155.7982	3743.0	0.19219953	0.085511744	-25.682198	51.099155	51.099182	9620.290380477905	424.83764083707416
138	1799.4994	1255.1478	2734.2273	25.304577	2923.0	1380000	1599.1539	772.1988	2687.5508	977.62103	3271.0	0.1942345	0.086378604	-25.660461	51.048042	51.048027	9705.598176240921	424.3268767248029
139	1057.7852	233.112	1290.8971	824.6731	2433.0	1390000	3914.1309	3046.8105	8205.748	1435.0076	5075.6665	0.19614041	0.08602574	-25.605124	50.958893	50.958897	9778.935856103897	423.28487334643046
140	6524.1533	0.0	6524.1533	6524.1533	9260.0	1400000	2660.2844	3176.967	7140.7354	130.49655	3851.6667	0.18667896	0.08427673	-25.699387	51.136543	51.136635	9874.060397863388	423.1740170001984
141	4182.5522	2545.6335	7365.869	1134.7871	6045.6665	1410000	3330.7354	3495.06	8203.502	176.52562	4461.6665	0.18521468	0.086283565	-25.79469	51.331112	51.331135	10034.092073440552	425.7965784896914
142	2592.8413	777.9332	3370.7744	1814.908	3683.0	1420000	1619.6732	2261.4387	4817.8013	8.704308	2707.0	0.1875339	0.087842725	-25.761602	51.267868	51.267887	10112.003066778183	424.89402553581857
143	3538.1606	2381.5647	5919.725	1156.596	5060.0	1430000	1179.8531	1398.9777	3154.2053	82.41218	1708.3334	0.18342495	0.086143166	-25.719254	51.181988	51.181988	10204.594732522964	424.5967737960648
144	1201.4148	1455.9224	4071.5674	175.66656	2076.6	1440000	507.92612	502.69766	1218.2952	128.46582	830.6667	0.18398662	0.08584078	-25.781918	51.306656	51.306618	10288.63558459282	423.92989210364993
145	6149.132	0.0	6149.132	6149.132	10000.0	1450000	2362.877	1189.8225	3839.7063	926.0729	3767.0	0.19040918	0.08580701	-25.63361	51.013832	51.013836	10389.56521654129	423.94202889245133
146	4106.171	648.9387	4755.1094	3457.232	6316.5	1460000	4122.763	2074.4878	6890.0723	1895.4558	6124.0	0.18945529	0.080603495	-25.504623	50.76015	50.760143	10516.396550416946	424.9776687604107
147	4975.739	0.0	4975.739	4975.739	6742.0	1470000	4002.5273	1918.9	5465.107	1291.6133	5531.3335	0.18335341	0.07882645	-25.388762	50.532436	50.53246	10600.398417711258	424.25630850694614
148	1399.3075	1525.177	3932.464	8.063527	2284.5	1480000	4907.57	3487.5796	8598.269	228.6934	6822.6665	0.18713902	0.080828704	-25.33229	50.42161	50.4216	10707.321930408478	424.4343827797486
149	1505.0189	2325.682	6124.3687	126.84802	2561.0	1490000	2402.3167	2532.3293	5922.5767	72.21749	4124.3335	0.1839308	0.08209002	-25.178154	50.119816	50.119843	10829.955314874649	425.202943533139
150	3429.3003	0.0	3429.3003	3429.3003	4946.0	1500000	1951.6704	2096.0217	4867.2993	30.939985	2793.0	0.18152373	0.08338207	-25.16595	50.098186	50.0982	10887.129118204117	423.38835456901126
151	7560.9775	0.0	7560.9775	7560.9775	10000.0	1510000	6114.301	2522.7856	8882.749	2781.1172	7685.0	0.18479165	0.08754524	-25.289303	50.354515	50.354507	10995.76386666298	423.5675043192657
152	2849.6882	2434.9326	5974.941	34.887066	3930.6667	1520000	1166.9174	691.6657	2081.649	409.46518	1805.6666	0.18362767	0.08650639	-25.477278	50.72794	50.72791	11101.626877307892	423.61470975562145
153	8758.739	0.0	8758.739	8758.739	10000.0	1530000	2377.8955	1661.196	3631.3118	30.411583	3264.0	0.17997555	0.081957504	-25.763496	51.28884	51.28883	11200.300425052643	423.36647571673325
154	2171.5703	2171.2717	4342.842	0.29869747	3721.5	1540000	1477.4625	790.09546	2445.1604	509.82965	2292.6667	0.18244708	0.0841855	-25.910196	51.58895	51.5889	11273.992707014084	422.16466192796634
155	6012.544	2461.8318	8474.376	3550.7122	7512.5	1550000	3337.953	3278.36	7793.6265	0.29843056	4602.0	0.18819292	0.08306546	-26.143389	52.053745	52.05372	11413.471119880676	423.4029608457319
156	3976.5752	3927.954	7904.5293	48.620857	5070.0	1560000	3884.7334	3258.6545	8126.5425	203.84908	5159.0	0.18657549	0.08195983	-26.250229	52.260933	52.260933	11519.052536010742	423.3497940147025
157	7914.5073	0.0	7914.5073	7914.5073	10000.0	1570000	1302.9971	457.13318	1947.4877	936.81903	2206.0	0.17852502	0.07678875	-26.346212	52.470123	52.47014	11615.936893939972	422.95821171720564
158	1004.4991	1235.3126	3112.5981	8.069318	1472.5714	1580000	1248.7343	1353.7793	3158.5981	178.0743	2089.3333	0.18430105	0.077978715	-26.392431	52.552254	52.552284	11708.968384981155	422.4121505630167
159	1406.303	778.4782	2684.264	639.28326	2197.0	1590000	1724.5057	1391.874	3692.3862	701.1362	2730.6667	0.18628272	0.08038106	-26.384428	52.533085	52.53311	11810.33246088028	422.15129651505987
160	2320.138	1159.2703	3775.2532	938.4847	3204.3333	1600000	2486.824	1685.8972	4742.331	689.82495	3943.6667	0.18726704	0.077101424	-26.319826	52.39115	52.39115	11908.839775323868	421.771408684055
161	1587.3738	1151.9708	3347.1873	166.21506	2750.5	1610000	816.5296	436.40762	1424.4081	420.17685	1422.6666	0.18908279	0.079867795	-26.299849	52.344723	52.344723	12002.203560829163	421.19534231024494
162	578.285	314.60526	1019.03625	218.60368	1093.8	1620000	3107.302	1066.9725	4407.8755	1794.4241	4413.3335	0.1976175	0.08184108	-26.160421	52.067917	52.06795	12075.969019174576	419.9256716046804
163	2643.6997	1312.299	4052.115	892.8463	3757.0	1630000	2449.346	2999.9226	6682.0186	82.68037	3737.6667	0.19947833	0.084134825	-26.090652	51.92382	51.923786	12183.077459573746	419.80542981134596
164	6529.3257	0.0	6529.3257	6529.3257	9350.0	1640000	240.46022	101.13402	383.4396	165.83907	564.3333	0.19650628	0.085202254	-26.036457	51.834587	51.834587	12259.983695030212	418.633589553833
165	1684.2601	2680.0547	7037.928	207.8998	2673.4	1650000	2706.1404	3063.9082	7039.1543	533.0843	4170.0	0.19430423	0.08301039	-25.928074	51.6215	51.621456	12387.549822568893	419.1746656728513
166	1163.9193	176.5286	1340.4479	987.3907	1879.5	1660000	741.4439	225.92882	1056.0676	535.917	1659.3334	0.19310367	0.08312972	-25.886618	51.524666	51.524628	12433.41293644905	416.9437671060065
167	2861.3792	2248.3584	5109.738	613.0207	5219.0	1670000	2267.412	1683.0204	4527.415	490.78326	3201.3333	0.18916032	0.083172314	-25.764502	51.306118	51.30612	12532.780771970749	416.5085825098489
168	1804.7699	1777.8622	3582.632	26.907764	4227.5	1680000	2514.916	1072.3425	3918.0815	1315.1134	4108.6665	0.18941799	0.08609399	-25.511515	50.79743	50.797405	12620.774909496307	415.68425292438934
169	3241.245	3240.9465	6482.1914	0.29868636	5000.5	1690000	1576.8633	676.1266	2497.4294	892.6623	2562.3333	0.17803106	0.07913586	-25.580591	50.929615	50.92962	12718.101735591888	415.1569698465646
170	4224.6777	2692.848	6818.1055	512.85645	6021.0	1700000	3043.1384	2432.527	6385.223	665.9562	4789.6665	0.17739405	0.079274856	-25.613997	51.01112	51.011143	12876.120173692703	416.5803585297921
171	899.7624	446.89	1671.2793	522.225	1561.8	1710000	170.44691	224.60979	488.07587	8.766656	295.0	0.17533821	0.08218285	-25.69376	51.15973	51.159775	12946.79755616188	415.15559411924943
172	4520.687	0.0	4520.687	4520.687	6252.0	1720000	3961.468	3265.9573	8006.8247	8.496252	5069.3335	0.1717394	0.081233956	-25.74367	51.265945	51.26593	13025.674230575562	413.994297212963
173	2529.4014	1816.9979	4544.366	140.91953	3904.3333	1730000	1232.0765	287.6876	1636.4048	990.73047	1981.0	0.1701058	0.08409181	-25.768585	51.323307	51.323338	13129.402899503708	413.61413754796706
174	2000.6179	1201.4685	3739.543	346.2274	2938.75	1740000	5854.9062	4100.8022	8842.499	56.39287	6722.0	0.17616601	0.08235625	-25.83615	51.44833	51.44834	13252.529180526733	413.82418701753767
175	8166.2803	0.0	8166.2803	8166.2803	10000.0	1750000	279.823	91.993034	392.4655	167.12953	633.3333	0.17281702	0.08087517	-25.932362	51.647438	51.64744	13338.38116645813	412.8546551153774
176	8526.77	0.0	8526.77	8526.77	10000.0	1760000	5999.771	3179.3914	8460.335	1510.3461	7370.3335	0.16242002	0.074694425	-26.181126	52.137234	52.137268	13451.142466306686	412.70550745237955
177	8593.794	0.0	8593.794	8593.794	10000.0	1770000	3680.378	2994.716	7797.259	761.1492	4954.6665	0.1581949	0.07429202	-26.491209	52.759605	52.759632	13559.687048196793	412.4085608458115
178	4365.593	3767.5715	8133.1646	598.02124	5499.5	1780000	3595.0378	1051.7174	4877.686	2301.5828	4781.3335	0.16234118	0.07544229	-26.720434	53.224964	53.22498	13668.628424406052	412.10658730603336
179	2230.429	0.0	2230.429	2230.429	3162.0	1790000	4291.0493	3133.669	8499.4	983.89545	5246.6665	0.16840115	0.08273356	-26.819365	53.396652	53.39668	13722.980210781097	410.1561124095037
180	2780.8223	3207.3875	8883.082	91.85634	3496.0	1800000	1517.0098	805.3953	2344.0796	425.27203	2435.0	0.16836713	0.08058808	-27.00262	53.78253	53.782547	13871.467200994492	411.00643554263644
181	1143.808	368.1006	1511.9086	775.7074	1842.0	1810000	2018.8907	2513.821	5572.976	169.02611	3211.0	0.16847877	0.0792911	-26.995485	53.75707	53.757065	13924.817634105682	409.0254903152283
182	8520.397	0.0	8520.397	8520.397	10000.0	1820000	1043.0358	824.10223	2035.9575	18.089685	1846.6666	0.16971977	0.0767167	-27.036829	53.838818	53.838825	14017.591064453125	408.20457492608296
183	3787.715	2445.3442	6326.3477	484.66568	5672.0	1830000	2890.0273	2046.6881	4587.7837	10.972712	3953.3333	0.16958602	0.07642693	-26.927715	53.6348	53.63481	14164.131698846817	408.92802806525935
184	3151.03	0.0	3151.03	3151.03	4309.0	1840000	1939.3481	1097.6119	3056.874	447.59015	2732.3333	0.17117462	0.074539185	-26.930954	53.61618	53.616188	14218.83188533783	406.98830393025844
185	5033.051	0.0	5033.051	5033.051	7380.0	1850000	5352.564	3025.6042	7662.9443	1078.3948	7452.3335	0.179208	0.07981815	-26.918098	53.608334	53.608307	14315.15348815918	406.2408421977146
186	4043.0886	2774.3298	7751.403	1079.128	5278.0	1860000	3178.7234	3200.5227	7561.431	8.12415	4470.0	0.18261635	0.08649262	-27.007294	53.78569	53.785683	14458.74337887764	406.8141057879267
187	2162.3171	1444.1857	3396.8752	135.99289	2978.3333	1870000	60.972885	62.285072	149.0156	14.604881	244.0	0.18412554	0.086032085	-27.061333	53.90568	53.90567	14535.094720363617	405.47991507801356
188	4054.291	3763.5	7817.791	290.79108	5423.0	1880000	4873.635	2659.1375	8340.533	1878.4492	6919.3335	0.1745979	0.07925456	-27.172512	54.118973	54.118996	14652.811850070953	405.2905405009047
189	1474.7799	1447.2217	2922.0015	27.558239	2362.5	1890000	3154.5264	3573.9558	8155.312	18.641304	3946.3333	0.16764171	0.077968575	-27.198484	54.163593	54.16362	14716.380524158478	403.59738471274653
190	4651.1	2533.387	7795.252	1591.4741	5956.3335	1900000	3325.2578	2683.7407	7109.648	1183.083	4817.3335	0.1671575	0.07769169	-27.322393	54.423893	54.423904	14873.283290624619	404.44893155474415
191	3875.5002	0.0	3875.5002	3875.5002	5809.0	1910000	265.99753	294.05444	680.05566	25.518068	555.3333	0.17403182	0.08259631	-27.289976	54.340816	54.340836	14932.41816496849	402.6280290297189
192	3495.4067	2329.752	5825.1587	1165.6548	4271.5	1920000	5293.165	1856.6642	7918.3604	3935.1257	7264.3335	0.17214334	0.08177842	-27.248152	54.269882	54.26987	15034.041439533234	401.95180234453744
193	2062.3706	1330.755	3493.4055	288.33176	3402.0	1930000	5602.983	1916.8936	7330.218	2929.8862	8231.333	0.17652237	0.0816792	-27.128809	54.019547	54.019543	15152.701315164566	401.7166928597888
194	5230.041	801.3718	6031.413	4428.6694	7118.5	1940000	2856.249	1536.2777	4474.04	791.45215	4418.0	0.18568622	0.08392218	-26.972368	53.69176	53.691715	15277.665291547775	401.6293452619277
195	3803.2012	1380.0548	5183.256	2423.1462	5639.5	1950000	2852.116	2882.588	6928.4727	775.76526	4446.6665	0.18220754	0.08242138	-26.819105	53.410152	53.410175	15389.711678504944	401.1847915880701
196	7833.772	0.0	7833.772	7833.772	10000.0	1960000	2219.5	1366.0398	3240.9294	288.71198	3060.3333	0.17865811	0.07835604	-26.79529	53.353333	53.353344	15490.893648147583	400.44486978524395
197	8561.048	0.0	8561.048	8561.048	10000.0	1970000	5029.812	2299.699	7675.9155	2069.224	6692.3335	0.17694558	0.076256834	-26.902628	53.567913	53.567936	15596.305296897888	399.80376518837693
198	2119.487	1370.8749	3836.3896	481.20825	3088.0	1980000	1643.0692	1793.573	4154.0015	76.52255	2596.6667	0.17831537	0.076853156	-26.90074	53.56406	53.564083	15682.99189376831	398.6753831217185
199	2767.7522	414.27954	3182.0317	2353.4727	3808.5	1990000	4410.2466	2292.472	6400.279	1198.7079	6162.0	0.18340982	0.07818277	-26.908985	53.58025	53.58027	15773.949553012848	397.6514920577731
200	2910.3381	2881.3997	6846.852	30.166546	4065.3333	2000000	265.67593	268.69843	642.08215	32.339096	514.0	0.18450223	0.08012114	-26.889078	53.549103	53.549095	15876.483032941818	396.9120757997036
201	5062.035	0.0	5062.035	5062.035	6755.0	2010000	2615.3052	1755.4906	5066.7085	1049.6224	3660.0	0.19076268	0.08270811	-26.8273	53.42571	53.425735	15949.758582115173	395.4376298314501
202	3358.0413	3279.3145	7807.2964	0.29798177	4425.6665	2020000	1320.2343	971.7558	2361.675	22.973518	1947.0	0.18359095	0.07715575	-26.749245	53.25955	53.25955	16066.80939078331	395.0420130444045
203	695.47577	817.2511	2165.5935	14.499549	1286.6666	2030000	2638.4485	3443.4607	7505.163	55.266205	3794.3333	0.18694508	0.08102553	-26.638216	53.036003	53.03601	16147.949840068817	393.75542710561473
204	1682.4177	1244.0417	3162.1218	0.29898372	2710.5	2040000	2545.019	3449.5344	7423.337	84.84712	3505.3333	0.18340486	0.07974481	-26.476696	52.72405	52.724075	16248.44351363182	392.93621566030714
205	1957.3663	1038.6819	2996.0483	918.6844	2816.0	2050000	736.1595	514.0046	1235.6722	29.05607	1307.6666	0.18553875	0.08476088	-26.383686	52.52844	52.528477	16310.161793708801	391.178677143314
206	6143.6123	0.0	6143.6123	6143.6123	9190.0	2060000	4121.149	2344.6726	6927.769	1188.6571	6344.6665	0.17816958	0.07597245	-26.340002	52.435596	52.435596	16411.422437906265	390.36878611601674
207	3055.682	2799.4153	6952.242	501.0159	4658.0	2070000	1302.6053	914.6427	2040.0511	13.563374	2409.0	0.17430043	0.07542011	-26.290186	52.343407	52.34343	16530.454273700714	389.9696539383964
208	2239.781	2896.0488	6335.364	174.72089	3596.0	2080000	2097.3623	1785.2725	4598.204	546.70905	3186.3333	0.17336127	0.07531605	-26.220604	52.217613	52.217613	16633.59846019745	389.18355368826633
209	2753.7312	528.1316	3281.8628	2225.5996	3935.0	2090000	3884.287	1184.6407	5045.884	2257.984	5593.6665	0.18000875	0.08016814	-26.220345	52.217155	52.21714	16727.55253314972	388.17526210523675
210	6256.6934	2232.095	8488.788	4024.5981	7593.0	2100000	1150.8538	880.1574	2294.3984	153.35283	1737.3334	0.17587726	0.075766325	-26.366917	52.507786	52.507763	16853.316222429276	387.8937860498353
211	2056.8435	535.5395	2592.383	1521.3041	3347.0	2110000	3312.5325	2575.23	6954.3555	1468.0205	5147.0	0.18309073	0.08047081	-26.376715	52.53034	52.530285	16937.819887161255	386.65323436919357
212	2772.05	2496.9546	6266.8916	586.75214	4350.6665	2120000	3422.8347	2351.2368	6721.8926	1413.2584	5548.3335	0.17782113	0.07817229	-26.331663	52.44174	52.441746	17062.51564526558	386.32110892241855
213	1019.11707	860.22186	2427.4739	133.7205	1734.0	2130000	6162.1235	3659.4136	8765.254	986.9625	7137.3335	0.17557977	0.07679705	-26.274796	52.328026	52.328064	17167.591143846512	385.53197637012875
214	3692.0317	792.76074	4484.7925	2899.271	5105.5	2140000	796.2342	1074.488	2315.2068	0.2988	1120.3334	0.18035063	0.08001524	-26.260767	52.29636	52.29635	17248.59149670601	384.197598731852
215	744.2752	596.80743	1341.0826	147.46776	1304.0	2150000	3593.5117	2903.6895	7348.3096	276.23807	5079.0	0.18582603	0.09121962	-26.23385	52.226192	52.226143	17298.8393907547	382.18366093219714
216	3204.9746	3215.2983	7604.6274	10.409232	4344.3335	2160000	4965.426	3288.6387	7317.5947	314.69153	6727.6665	0.17928044	0.087475404	-26.261993	52.302002	52.302002	17432.82820749283	382.0156798346543
217	1835.236	2058.0874	5425.9614	14.478087	2747.4	2170000	5699.6836	3106.3	7929.852	1306.8854	7430.3335	0.1686766	0.07716588	-26.26957	52.330364	52.330368	17576.510657787323	382.0393637339824
218	8086.7744	0.0	8086.7744	8086.7744	10000.0	2180000	3095.1855	2980.4658	7304.944	808.0504	4396.6665	0.1666858	0.075700566	-26.277388	52.34057	52.340565	17674.03383421898	381.04568355094403
219	4101.5845	0.0	4101.5845	4101.5845	5983.0	2190000	3766.7766	3237.3442	8030.029	189.77571	4775.0	0.1688693	0.07702087	-26.367231	52.506184	52.506184	17749.55867600441	379.5757981447687
220	3053.832	3675.1746	8224.234	9.752098	3898.3333	2200000	1622.3451	675.6179	2395.7617	749.7773	2377.6667	0.16535504	0.07306559	-26.529026	52.841038	52.841038	17849.799825429916	378.6321174838326
221	8233.1455	0.0	8233.1455	8233.1455	10000.0	2210000	2893.6045	2084.7625	5655.7515	619.63666	4092.6667	0.1673904	0.072411045	-26.624716	53.03442	53.0344	17949.821034908295	377.6772298999502
222	4053.7556	3940.18	7993.9355	113.5758	5232.5	2220000	1174.1056	968.39136	2420.2397	59.068012	1982.3334	0.16955605	0.07278468	-26.648712	53.071964	53.07198	18039.548260450363	376.5010822878228
223	4667.932	0.0	4667.932	4667.932	7675.0	2230000	2169.0803	633.62213	2846.044	1322.1641	3232.0	0.17197043	0.07686763	-26.601446	52.996143	52.996155	18126.152614593506	375.2574195798381
224	3571.8044	3665.0024	8615.911	17.226986	4420.0	2240000	782.2622	129.39183	895.80804	601.2159	1259.6666	0.16632487	0.074180245	-26.670631	53.130165	53.13017	18227.922818899155	374.3234150113804
225	8402.773	0.0	8402.773	8402.773	10000.0	2250000	3457.3145	2359.0518	6243.0767	474.67377	5168.3335	0.16406813	0.070948325	-26.724777	53.22341	53.22343	18339.70445895195	373.5865722877008
226	3931.4746	3587.3506	7518.825	344.12402	5340.5	2260000	2246.1233	1490.7068	4132.2783	487.49426	3452.0	0.16666631	0.074009895	-26.775715	53.330044	53.330067	18438.287751197815	372.5730710595055
227	4533.086	3335.2239	7868.31	1197.8622	6104.5	2270000	2956.0774	3027.5735	7181.2876	243.46948	4450.6665	0.17019787	0.074326746	-26.801447	53.378593	53.378635	18558.62817311287	371.9901241460561
228	1480.7474	1298.6678	3245.4666	9.651204	2200.25	2280000	871.377	929.3202	2162.9429	15.006033	1484.6666	0.1806135	0.07477209	-26.770098	53.28907	53.289127	18635.049016475677	370.5214424091473
229	4569.581	4288.7334	8858.314	280.8479	5320.0	2290000	3276.081	3509.8853	8234.376	595.8695	4310.0	0.17363414	0.07482331	-26.807358	53.372074	53.37211	18740.540133476257	369.62782939221313
230	412.2655	0.0	412.2655	412.2655	777.0	2300000	3022.9521	3196.0825	7517.985	365.03897	4166.0	0.18471281	0.08026979	-26.746346	53.31248	53.312504	18772.69466996193	367.29185221972676
231	2201.038	2691.682	8003.6206	96.60464	2920.3333	2310000	2930.7747	3562.6682	7953.7256	78.15305	3773.0	0.17212339	0.0746438	-26.82196	53.41265	53.41267	18923.56184363365	367.2754787648567
232	1023.44727	1107.7017	3313.2542	27.420753	1695.6666	2320000	517.6113	228.88712	797.352	236.69902	883.3333	0.17734693	0.07925671	-26.701876	53.173553	53.17356	19004.43790435791	365.8900400942769
233	2520.61	1857.5287	4921.786	397.31705	3644.0	2330000	875.44745	203.9007	1150.0289	661.88745	1309.6666	0.17824425	0.0808706	-26.629047	53.024635	53.02465	19101.430216550827	364.81272300174817
234	743.5373	1096.2972	3443.601	8.398965	1080.9	2340000	1669.1364	1617.0587	3861.0703	8.468461	2128.3333	0.17808586	0.07732594	-26.518637	52.793842	52.793854	19200.389907836914	363.76807088087764
235	1675.4165	903.43054	2937.239	685.5756	2607.25	2350000	2170.849	2386.12	5537.4355	287.74112	2965.6667	0.18171138	0.08110391	-26.406115	52.58305	52.5831	19291.485888004303	362.57047942851455
236	2712.1204	1802.1233	4514.2437	909.99695	3800.0	2360000	3667.4563	2468.5166	7151.3677	1732.8021	4840.3335	0.18484375	0.0877346	-26.309322	52.388832	52.388912	19382.6701464653	361.3718162678056
237	4372.1606	3573.3474	7945.5083	798.8134	5730.5	2370000	1579.2736	2205.9329	4698.855	0.29876542	2095.0	0.1922584	0.08327055	-26.341059	52.437855	52.437878	19481.78910923004	360.3171965788521
238	1384.4944	142.73572	1527.2301	1241.7587	1919.0	2380000	4034.3699	2856.855	8074.51	1994.7969	5390.6665	0.19546573	0.08864843	-26.346016	52.461613	52.46161	19542.018510341644	358.54403706825747
239	2500.2214	2738.2576	7603.6323	21.80632	3427.2	2390000	1221.3739	809.00665	2068.08	131.64685	2043.6666	0.18401697	0.080456235	-26.454895	52.675083	52.675076	19676.415377140045	358.12722545313534
240	798.3365	1311.6434	3702.123	12.533085	1395.3334	2400000	3398.6155	3658.3389	8482.4795	25.474245	4125.0	0.1822265	0.080786884	-26.38388	52.553566	52.553524	19767.958997011185	356.92148187326063
241	7920.8687	0.0	7920.8687	7920.8687	10000.0	2410000	1843.0885	278.9837	2195.158	1512.8358	2853.6667	0.17639959	0.07730237	-26.436663	52.673286	52.673264	19860.743774175644	355.7353137803935
242	1000.30945	1040.3243	2914.553	31.529577	1525.7142	2420000	176.42082	67.30621	270.80457	118.553246	570.0	0.18282466	0.082207985	-26.445044	52.67555	52.675537	19948.782355308533	354.46183522200784
243	1649.0803	1444.554	3093.6343	204.52638	2742.5	2430000	1027.999	1161.7684	2658.774	39.43869	1496.6666	0.18157706	0.080137946	-26.38456	52.54779	52.54779	20011.004780054092	352.73170288374394
244	2005.6699	2427.1304	5423.2397	20.11118	2982.0	2440000	1219.7861	1382.519	3156.3086	18.182262	1906.3334	0.18297167	0.08107812	-26.354515	52.484455	52.48447	20092.62526154518	351.34645264422306
245	2263.6133	3583.76	8466.482	80.440735	2936.75	2450000	5206.5786	2797.2673	7780.4478	1318.0184	6837.3335	0.17814206	0.0807265	-26.47474	52.734825	52.73484	20221.66113448143	350.78391762242023
246	1744.5632	2389.2996	5853.208	7.4935913	2563.25	2460000	2112.1482	1714.501	4278.141	85.421745	2976.3333	0.17991985	0.081489235	-26.451548	52.697105	52.69715	20315.051571130753	349.59506089189836
247	2755.4656	3890.8406	8257.943	0.2980157	3343.3333	2470000	5857.4	1144.0991	6965.385	4282.27	8857.333	0.17931585	0.08432562	-26.39585	52.5781	52.578102	20432.229543447495	348.80931674700514
248	5347.867	2224.855	7572.722	3123.012	7153.0	2480000	3737.7122	3061.7173	8066.478	1486.6637	4910.0	0.1806756	0.08091372	-26.408989	52.601383	52.601437	20565.57652449608	348.2879895075675
249	3443.3203	2917.5784	6360.899	525.7419	4709.0	2490000	3825.9375	846.1585	4525.8857	2635.4097	5324.0	0.1798823	0.08072112	-26.454407	52.688343	52.68837	20666.772221565247	347.2128398509709
250	2237.9036	2213.4124	5327.754	258.91534	3563.0	2500000	1345.629	917.12024	2464.9604	218.52432	2018.6666	0.18972379	0.08560835	-26.290726	52.370388	52.370403	20766.711675167084	346.1118612329165
251	1699.8691	977.4416	2758.358	400.69662	2637.3333	2510000	3729.0332	2764.611	7638.602	1741.6201	5178.0	0.18564497	0.0827737	-26.170105	52.141068	52.141106	20849.947568655014	344.7302087847455
252	1631.8738	0.0	1631.8738	1631.8738	2484.0	2520000	5885.431	3618.9202	8516.221	768.1837	7091.6665	0.18718304	0.082258634	-26.129772	52.046597	52.046585	20915.610593557358	343.0602795573139
253	2681.6968	2875.8926	8317.814	598.3295	3862.4	2530000	2612.0703	1801.2496	4980.79	616.15283	3651.3333	0.18879296	0.083490014	-26.124147	52.030487	52.03048	21065.32895565033	342.7625989295905
254	1688.7892	2434.592	5905.0483	223.4639	2553.25	2540000	3240.6592	2777.443	6865.3	117.70133	4748.6665	0.19179048	0.08797682	-26.042912	51.875626	51.87564	21175.097868919373	341.80276086086366
255	7390.0347	0.0	7390.0347	7390.0347	10000.0	2550000	3356.6863	2771.0144	6960.7197	222.00679	5052.3335	0.19125585	0.08636848	-26.004904	51.774155	51.774155	21266.84480881691	340.54751489715636
256	1575.0797	1363.4689	3926.7603	633.8365	2219.25	2560000	1944.0059	2695.144	5755.4546	19.674381	3440.6667	0.20102789	0.08753643	-25.992498	51.744324	51.744312	21363.39813017845	339.3664806948354
257	2789.0984	2451.314	5982.648	24.273344	3679.0	2570000	3475.587	3427.6255	8322.981	1051.4005	4477.3335	0.19837655	0.084858045	-26.044353	51.84757	51.847523	21467.19168496132	338.2962113627664
258	747.6006	525.0562	1216.9895	0.29814443	1255.5	2580000	1208.6787	999.5076	2485.661	45.29647	2144.0	0.20218778	0.090219475	-26.044474	51.84622	51.846203	21539.294481515884	336.72540467028773
259	3518.576	1390.2283	4908.804	2128.3477	4486.5	2590000	4350.678	2834.9238	7834.5337	890.5383	5749.6665	0.20107809	0.09050134	-26.048244	51.87926	51.87929	21638.218444108963	335.5734005663079
260	3357.0322	3704.5325	8584.84	446.716	4245.0	2600000	2949.0215	4148.8774	8816.408	4.8166914	3376.3333	0.1961772	0.08645877	-26.134825	52.035603	52.035614	21751.08895277977	334.6321377167335
261	1317.659	1290.2147	3075.354	14.709886	1767.0	2610000	3830.6418	3830.177	9094.203	91.35372	4655.0	0.2062029	0.10683987	-26.111305	51.995113	51.99517	21823.49215054512	333.06606792071466
262	5426.39	3761.814	9188.204	1664.5762	6785.0	2620000	5888.793	3879.3967	8736.52	403.84412	6938.3335	0.19248855	0.09061629	-26.315134	52.40759	52.40762	21952.48873448372	332.35956224342647
263	1936.1035	3404.8286	8718.154	4.9070573	2390.8	2630000	988.3149	948.37115	2274.1455	15.109479	1445.0	0.18744154	0.08504804	-26.463531	52.702988	52.703003	22054.17818903923	331.23195376468703
264	3436.127	2433.9688	5870.0957	1002.1581	4789.0	2640000	1708.9369	1238.9379	2936.1743	12.328323	2308.0	0.18645003	0.085023284	-26.5128	52.80088	52.800877	22140.444776296616	329.87026306342597
265	663.39844	64.51309	727.91156	598.8854	1237.0	2650000	3362.2744	3865.9194	8818.1045	328.68225	4015.3333	0.19264536	0.08709968	-26.522928	52.823452	52.8234	22187.074550628662	327.92217101368516
