Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	Q1val	Q2val	Time	remian_mins
286	225.63594	245.89041	572.57245	31.687729	304.66666	286000	488.52902	254.34576	837.3111	237.974	612.0	1.582971	1.2636278	-34.79006	68.84607	68.845924	2846.503885746002	284.31862811969984
287	363.6178	78.67891	442.2967	284.93887	459.5	287000	700.4458	200.6199	861.39545	417.62488	847.6667	1.5909486	1.285656	-34.760887	68.87499	68.8745	2857.2479553222656	284.2314602690706
288	765.73334	0.0	765.73334	765.73334	1000.0	288000	840.7537	37.855717	873.326	787.67267	1000.0	1.6444619	1.3230214	-34.82758	68.934204	68.934006	2868.007560491562	284.14519337504004
289	793.51526	0.0	793.51526	793.51526	1000.0	289000	809.753	26.11943	831.7361	773.0536	1000.0	1.6518872	1.3124136	-34.87004	69.01713	69.017075	2879.683203458786	284.14867125064853
290	246.49823	0.0	246.49823	246.49823	315.0	290000	672.3689	86.453865	768.6883	558.9916	870.6667	1.6472176	1.3198911	-34.989384	69.042885	69.04209	2886.7163031101227	283.6945331429613
291	845.1587	0.0	845.1587	845.1587	1000.0	291000	835.9019	29.02888	873.1514	802.3316	1000.0	1.6512176	1.2825991	-34.91529	69.116	69.116325	2898.286868095398	283.6868416921653
292	791.43066	0.0	791.43066	791.43066	1000.0	292000	864.2219	22.476894	885.81134	833.2223	1000.0	1.6599329	1.313197	-34.945568	69.2012	69.20098	2910.0216987133026	283.69389612903336
293	877.35645	0.0	877.35645	877.35645	1000.0	293000	486.8566	266.45496	835.7318	189.08238	591.6667	1.640694	1.3166997	-34.996758	69.29753	69.29762	2920.0746059417725	283.5362543068648
294	864.0844	0.0	864.0844	864.0844	1000.0	294000	656.4882	307.94687	883.09015	221.10713	768.3333	1.6010147	1.2687874	-35.035408	69.37722	69.37756	2930.83131814003	283.44661151473485
295	816.97516	0.0	816.97516	816.97516	1000.0	295000	849.26	22.199507	868.36456	818.13257	1000.0	1.6358764	1.2984102	-35.062515	69.42415	69.423904	2941.7207713127136	283.3691476072969
296	825.3267	0.0	825.3267	825.3267	1000.0	296000	896.58246	30.603233	919.55774	853.331	1000.0	1.6064255	1.2585682	-35.078556	69.47843	69.47877	2953.780541419983	283.40326804889213
297	835.3304	0.0	835.3304	835.3304	1000.0	297000	858.2361	21.345015	881.9119	830.1807	1000.0	1.6481011	1.3021951	-35.072365	69.48203	69.48232	2964.725975751877	283.3293117329595
298	804.106	0.0	804.106	804.106	1000.0	298000	828.31934	27.498793	865.72626	800.40625	1000.0	1.6203867	1.2769043	-35.090046	69.4938	69.49369	2976.758764743805	283.35813288427306
299	743.9439	0.0	743.9439	743.9439	1000.0	299000	867.80035	51.6336	905.1147	794.78534	993.0	1.6286943	1.256777	-35.092194	69.505424	69.50551	2988.311891555786	283.3399401289962
300	861.2966	0.0	861.2966	861.2966	1000.0	300000	812.1119	83.045074	872.30914	694.6809	1000.0	1.6295726	1.266263	-35.11318	69.516075	69.515625	2999.920937538147	283.32586625549527
301	835.0321	0.0	835.0321	835.0321	1000.0	301000	451.6525	215.37007	751.2312	254.26225	624.6667	1.6508257	1.2683657	-35.134274	69.540825	69.54091	3009.770282268524	283.1450558114026
302	568.4171	226.54929	794.9664	341.8678	742.5	302000	652.1372	90.95764	732.30096	524.93317	880.3333	1.6097662	1.2339625	-35.114124	69.56017	69.56039	3024.358050584793	283.4083867477265
303	681.6339	0.0	681.6339	681.6339	1000.0	303000	556.9502	224.33578	830.2877	280.8011	690.6667	1.6306949	1.2386962	-35.13867	69.55233	69.55282	3034.5215175151825	283.2553912873971
304	892.447	0.0	892.447	892.447	1000.0	304000	631.281	274.97327	869.0618	245.91237	772.6667	1.6476682	1.2443457	-35.13812	69.542595	69.54268	3046.1349518299103	283.23710946743944
305	652.9476	0.0	652.9476	652.9476	1000.0	305000	495.19687	272.97208	691.67944	109.17691	723.3333	1.7294875	1.3259453	-35.102215	69.46763	69.4678	3056.141611814499	283.0688540986327
306	920.3204	0.0	920.3204	920.3204	1000.0	306000	288.3563	230.63875	593.9508	36.815224	387.66666	1.7557949	1.2990352	-35.08272	69.40842	69.40844	3065.949043750763	282.8822264757291
307	764.4322	0.0	764.4322	764.4322	1000.0	307000	844.2898	20.950342	869.18054	817.92633	1000.0	1.7404538	1.2708789	-35.01471	69.2432	69.243805	3077.3358035087585	282.8409073464775
308	739.9522	0.0	739.9522	739.9522	1000.0	308000	647.26605	198.68741	836.9618	372.9003	833.3333	1.7743733	1.3004717	-34.968296	69.14965	69.149635	3089.1631309986115	282.8389618848825
309	782.84827	0.0	782.84827	782.84827	1000.0	309000	745.31494	42.339428	805.1118	712.73517	1000.0	1.7985308	1.3407984	-34.884766	68.978325	68.97887	3100.4769756793976	282.7889193236892
310	696.69336	0.0	696.69336	696.69336	1000.0	310000	757.67676	14.416417	774.7803	739.515	1000.0	1.7999219	1.3756183	-34.812847	68.85499	68.85544	3111.3711791038513	282.69985438046916
311	826.27325	0.0	826.27325	826.27325	1000.0	311000	800.1538	75.99275	883.55554	699.7549	956.6667	1.7751429	1.3792306	-34.79847	68.816185	68.8162	3123.9000339508057	282.7581541337001
312	900.4599	0.0	900.4599	900.4599	1000.0	312000	615.7764	319.4021	854.2668	164.31395	795.0	1.8116357	1.3990483	-34.782574	68.77932	68.779686	3134.329299926758	282.6254197152252
313	431.2676	0.0	431.2676	431.2676	539.0	313000	605.3303	382.79642	879.4149	63.988815	716.0	1.8398832	1.454807	-34.80419	68.70253	68.70254	3141.712618112564	282.21880645085446
314	867.7925	0.0	867.7925	867.7925	1000.0	314000	794.2963	27.713669	817.32275	755.3166	1000.0	1.8547995	1.4689485	-34.71342	68.66504	68.66551	3152.238951444626	282.09526911495595
315	549.9205	249.00871	798.9292	300.91177	709.5	315000	804.4614	20.156096	830.554	781.4761	1000.0	1.8203082	1.433291	-34.690727	68.653404	68.65335	3167.0915055274963	282.3570997676522
316	761.3734	0.0	761.3734	761.3734	1000.0	316000	172.44026	32.796642	217.74612	141.18709	234.0	1.8064873	1.4005058	-34.725433	68.67566	68.67591	3175.683667898178	282.05966744372614
317	897.58545	0.0	897.58545	897.58545	1000.0	317000	690.8099	221.29126	883.06946	380.82986	847.3333	1.7433467	1.352457	-34.726734	68.70364	68.70355	3186.4952533245087	281.95959567508487
318	536.6589	0.0	536.6589	536.6589	653.0	318000	758.2339	124.45539	926.4028	629.17017	921.0	1.7401499	1.3434232	-34.760757	68.693016	68.69314	3195.8059916496277	281.7267126180091
319	514.80457	258.6049	773.4095	256.1997	666.0	319000	822.83887	49.025772	879.3686	759.8093	1000.0	1.7348213	1.3372308	-34.70637	68.67536	68.675	3209.2270970344543	281.8553160142002
320	152.37714	220.45103	533.9199	13.939231	222.25	320000	607.6528	345.1994	856.1868	119.49418	722.0	1.789885	1.4109309	-34.65116	68.64037	68.64011	3219.2302730083466	281.68264882564546
321	819.7031	0.0	819.7031	819.7031	1000.0	321000	792.92474	31.560863	832.47754	755.23706	1000.0	1.7694243	1.3636448	-34.64904	68.57875	68.57866	3230.977528810501	281.66205965063904
322	840.23004	0.0	840.23004	840.23004	1000.0	322000	574.7559	207.01964	795.337	297.751	807.0	1.7397325	1.3490076	-34.62775	68.53933	68.53905	3241.421238899231	281.5271654903025
323	850.6286	0.0	850.6286	850.6286	1000.0	323000	431.88663	211.17581	708.1083	195.44453	550.3333	1.7215382	1.3259376	-34.599983	68.504234	68.504425	3251.2104318141937	281.3353917726053
324	480.56708	206.07805	686.64514	274.48904	682.0	324000	757.48846	26.06055	794.33057	738.21765	1000.0	1.7266665	1.3265444	-34.597527	68.486786	68.486885	3265.184714794159	281.50460802454023
325	802.0977	0.0	802.0977	802.0977	1000.0	325000	488.93933	264.50546	862.98846	298.72955	659.3333	1.7742198	1.3790843	-34.56534	68.45982	68.46009	3274.902850627899	281.3057576002219
326	481.3264	0.0	481.3264	481.3264	698.0	326000	525.25336	321.84647	785.2314	71.71172	711.0	1.7849844	1.3922857	-34.555355	68.44237	68.44159	3284.259672164917	281.07621112513397
327	499.36768	289.758	789.1257	209.60968	681.0	327000	774.4741	58.88389	821.5183	691.4449	1000.0	1.7642651	1.3858955	-34.571293	68.456116	68.45625	3297.382335662842	281.1682286426319
328	121.58996	0.0	121.58996	121.58996	284.0	328000	781.4712	63.257015	866.39545	714.6558	1000.0	1.841514	1.4397368	-34.55038	68.41574	68.41624	3304.3500905036926	280.7354344171237
329	476.45294	308.43723	784.8902	168.01572	642.0	329000	772.15375	50.571518	831.6064	707.9999	999.0	1.813815	1.4383571	-34.54179	68.41354	68.41369	3317.310127258301	280.81181466329423
330	846.2946	0.0	846.2946	846.2946	1000.0	330000	675.7972	162.92468	837.94135	452.95544	875.6667	1.8474034	1.4551159	-34.548008	68.42823	68.42829	3328.0993599891663	280.70332979734496
331	410.84558	328.53363	739.3792	82.31195	576.0	331000	552.59937	302.21045	792.937	126.36668	744.3333	1.8336549	1.4528497	-34.54693	68.4006	68.40074	3339.758248090744	280.66749821106595
332	816.9514	0.0	816.9514	816.9514	1000.0	332000	701.54865	217.89795	859.6525	393.4298	841.0	1.9170867	1.5125543	-34.514153	68.3489	68.348526	3350.4855008125305	280.55270149420545
333	491.6322	334.591	826.2232	157.04121	635.5	333000	859.124	6.2388372	863.5773	850.3011	1000.0	1.9888859	1.5656867	-34.54062	68.33082	68.3305	3363.976036787033	280.66807063747575
334	341.7167	327.47745	669.19415	14.239252	531.5	334000	572.88556	357.99	828.05914	66.61676	704.3333	2.0073638	1.5679269	-34.44388	68.259384	68.25928	3374.1469388008118	280.50542906453745
335	82.93967	0.0	82.93967	82.93967	177.0	335000	696.07965	99.65095	818.6111	574.52295	859.6667	2.0034938	1.6083977	-34.655777	68.216385	68.21581	3380.5706963539124	280.0323486488257
336	840.5414	0.0	840.5414	840.5414	1000.0	336000	740.97485	131.07939	859.5701	558.2913	922.3333	2.0010738	1.5641835	-34.4384	68.18261	68.18276	3391.5253460407257	279.9354252890935
337	867.0764	0.0	867.0764	867.0764	1000.0	337000	814.3476	40.680702	853.26636	758.1952	1000.0	2.0014958	1.5800208	-34.411674	68.14929	68.14856	3402.8669817447662	279.8698213975814
338	655.201	143.3202	798.5212	511.88077	854.0	338000	798.9995	43.58956	832.9204	737.4621	1000.0	1.9894979	1.5652604	-34.35762	68.0423	68.04237	3419.1875324249268	280.21152256910614
339	608.4166	0.0	608.4166	608.4166	830.0	339000	849.8068	18.046846	874.2332	831.18695	1000.0	1.9405078	1.5520049	-34.31754	67.9401	67.93972	3430.2025229930878	280.116341647368
340	830.2228	0.0	830.2228	830.2228	1000.0	340000	550.0019	364.894	810.05945	33.969204	699.3333	1.9642067	1.5824895	-34.283485	67.90973	67.90956	3440.5706820487976	279.9680064028385
341	759.3359	0.0	759.3359	759.3359	1000.0	341000	815.88556	30.619804	839.339	772.6341	1000.0	1.9257518	1.525012	-34.27197	67.87202	67.871704	3451.4403586387634	279.8601932064529
342	805.52783	0.0	805.52783	805.52783	1000.0	342000	826.4476	13.847735	838.3241	807.0242	1000.0	1.8595246	1.4733503	-34.286446	67.88367	67.883316	3463.415544271469	279.84127538113563
343	759.1237	0.0	759.1237	759.1237	1000.0	343000	823.01154	22.040905	852.1659	798.8835	1000.0	1.8264222	1.4336901	-34.278595	67.86793	67.86797	3475.531283378601	279.83262074723535
344	856.0048	0.0	856.0048	856.0048	1000.0	344000	845.1795	19.750708	865.77814	818.5429	1000.0	1.7876527	1.4177148	-34.28508	67.88497	67.884705	3486.564304113388	279.73597314135975
345	841.11066	0.0	841.11066	841.11066	1000.0	345000	825.6572	18.613113	851.87463	810.50964	1000.0	1.8138833	1.4392945	-34.30186	67.91264	67.91256	3498.451377391815	279.70710276405595
346	813.90875	0.0	813.90875	813.90875	1000.0	346000	845.8247	33.65695	882.69324	801.31903	1000.0	1.6758059	1.3323963	-34.336063	67.976265	67.97601	3509.572851419449	279.6162569687086
347	731.6086	0.0	731.6086	731.6086	1000.0	347000	804.0213	32.270462	827.4714	758.3899	1000.0	1.6858199	1.3189234	-34.330116	67.96825	67.96858	3521.2303602695465	279.56742478141865
348	770.7522	0.0	770.7522	770.7522	1000.0	348000	844.94403	33.797127	886.0602	803.2799	1000.0	1.6215348	1.2931101	-34.325623	67.97841	67.97815	3532.837132692337	279.51374241533864
349	822.7404	0.0	822.7404	822.7404	1000.0	349000	845.31903	21.016691	874.8909	827.949	1000.0	1.6256751	1.2869756	-34.34217	67.9831	67.98309	3544.290796279907	279.44718732998956
350	843.7773	0.0	843.7773	843.7773	1000.0	350000	710.89703	173.01964	842.65173	466.45816	863.6667	1.5350404	1.2023326	-34.37511	68.05491	68.055435	3555.8895173072815	279.39131912333625
351	447.10947	406.49493	853.60443	40.61453	542.0	351000	599.83594	177.03693	848.9766	453.8226	708.6667	1.4889026	1.1571141	-34.387928	68.08969	68.08963	3566.5588929653168	279.26189994905974
352	845.8226	0.0	845.8226	845.8226	1000.0	352000	841.7863	21.295158	871.886	825.88086	1000.0	1.5376374	1.1673127	-34.415985	68.14361	68.14383	3578.5139071941376	279.23252450209674
353	844.6426	0.0	844.6426	844.6426	1000.0	353000	847.751	33.91513	893.2515	811.8619	1000.0	1.5131015	1.178033	-34.4389	68.17945	68.17957	3590.001282453537	279.16582203164654
354	844.8998	0.0	844.8998	844.8998	1000.0	354000	854.4279	29.204626	886.66113	815.9477	1000.0	1.5294653	1.1952797	-34.465187	68.2484	68.24842	3600.747045278549	279.0409432654776
355	838.34393	0.0	838.34393	838.34393	1000.0	355000	583.12573	378.8569	862.19977	47.498978	724.3333	1.5018057	1.1743915	-34.485462	68.276344	68.27648	3612.009893655777	278.95569355448646
356	885.2321	0.0	885.2321	885.2321	1000.0	356000	451.93124	312.74628	734.3443	15.940895	641.6667	1.4681139	1.1399978	-34.492577	68.31506	68.31533	3621.830689907074	278.7588788688853
357	812.63983	0.0	812.63983	812.63983	1000.0	357000	615.1619	391.87784	919.9456	61.917866	714.3333	1.5142063	1.146579	-34.490406	68.32893	68.32932	3632.516669034958	278.6286127940836
358	861.4351	0.0	861.4351	861.4351	1000.0	358000	835.6335	57.572124	886.2325	755.0924	978.6667	1.4843112	1.1356658	-34.511852	68.36759	68.36772	3643.4707882404327	278.51857696072346
359	355.35315	0.0	355.35315	355.35315	771.0	359000	804.6442	67.48928	861.2993	709.7971	1000.0	1.523453	1.1849803	-34.477257	68.39104	68.3916	3653.8691685199738	278.3657986989925
360	853.51044	0.0	853.51044	853.51044	1000.0	360000	827.5904	29.199366	868.86597	805.8798	1000.0	1.4663639	1.1387192	-34.536858	68.42099	68.42119	3664.5851356983185	278.23701948987116
361	830.9268	0.0	830.9268	830.9268	1000.0	361000	277.15274	339.6475	757.27985	24.878706	363.66666	1.4857392	1.1654146	-34.538883	68.42564	68.42548	3673.8563289642334	277.9986390220932
362	388.36356	210.56825	598.9318	177.7953	516.0	362000	691.29474	50.498314	762.35535	649.607	873.3333	1.5217514	1.1943884	-34.56261	68.43798	68.43868	3684.8975207805634	277.89420520653385
363	756.5	0.0	756.5	756.5	1000.0	363000	511.18115	252.55145	838.9743	224.45502	679.0	1.5366689	1.2075682	-34.56809	68.43595	68.4358	3695.677246570587	277.76968096717985
364	827.5276	0.0	827.5276	827.5276	1000.0	364000	440.67715	267.5416	797.3613	153.0187	621.0	1.5658065	1.2146662	-34.584053	68.480736	68.480736	3705.0761382579803	277.5414175933971
365	681.1704	0.0	681.1704	681.1704	1000.0	365000	379.7938	301.72156	801.5488	112.82824	519.6667	1.5546641	1.2009836	-34.563343	68.433044	68.433556	3715.432151079178	277.38500295322234
366	524.7322	308.54187	833.27405	216.19032	646.5	366000	173.21484	61.580036	233.6318	88.6879	262.33334	1.5567667	1.2229732	-34.58515	68.415794	68.41536	3725.4493391513824	277.20328862593254
367	564.1401	0.0	564.1401	564.1401	824.0	367000	704.3929	135.31787	864.43054	533.5041	854.0	1.6104755	1.2708064	-34.5366	68.37214	68.37192	3735.0730822086334	276.9924769159559
368	608.9513	0.0	608.9513	608.9513	834.0	368000	293.4861	321.19196	747.59534	57.211582	424.66666	1.575941	1.2067811	-34.521782	68.34487	68.34444	3743.147869825363	276.6674511774726
369	524.2467	0.0	524.2467	524.2467	892.0	369000	393.56152	261.77267	739.2051	105.91248	599.3333	1.6218456	1.2642688	-34.484493	68.26688	68.2666	3753.1622891426086	276.4863456028587
370	789.87463	0.0	789.87463	789.87463	1000.0	370000	302.51566	66.61172	377.41974	215.58923	530.6667	1.624436	1.2571133	-34.45117	68.17329	68.17302	3762.4702019691467	276.253442687172
371	763.06445	0.0	763.06445	763.06445	1000.0	371000	378.1685	315.11575	822.38885	125.26702	490.33334	1.577647	1.2279758	-34.445663	68.163864	68.16353	3772.3392317295074	276.0620218573876
372	646.25696	0.0	646.25696	646.25696	1000.0	372000	325.64862	229.17206	648.9767	144.64613	543.0	1.5804205	1.2361441	-34.421032	68.157875	68.15774	3781.8546130657196	275.84495111588507
373	318.2455	234.78078	553.0263	83.464745	591.0	373000	722.2674	196.93929	865.34814	443.7885	954.0	1.60861	1.2664305	-34.435734	68.17201	68.17184	3794.416635990143	275.84968119769144
374	807.1422	0.0	807.1422	807.1422	1000.0	374000	331.62955	300.9389	755.4269	85.9191	521.0	1.5729228	1.2429634	-34.425743	68.169365	68.16915	3804.6471688747406	275.6843268734248
375	830.17737	0.0	830.17737	830.17737	1000.0	375000	348.64853	294.31714	764.6039	127.64423	494.66666	1.603713	1.2391858	-34.447598	68.20508	68.20467	3814.295900821686	275.4769261015786
376	814.33466	0.0	814.33466	814.33466	1000.0	376000	568.1855	302.2142	844.9026	147.74385	774.3333	1.5653064	1.2164159	-34.471874	68.26157	68.26167	3825.279730319977	275.36588121026966
377	855.3089	0.0	855.3089	855.3089	1000.0	377000	656.50397	151.64816	817.7454	453.4225	1000.0	1.5280337	1.2043954	-34.475758	68.268906	68.26875	3837.023777961731	275.30900042869683
378	840.3733	0.0	840.3733	840.3733	1000.0	378000	533.3448	105.93173	613.41705	383.6564	849.0	1.5325735	1.2076154	-34.481842	68.28686	68.2862	3847.7545104026794	275.17891597558577
379	656.5558	0.0	656.5558	656.5558	1000.0	379000	611.9765	333.373	872.5962	141.42506	742.0	1.5349946	1.2046856	-34.49212	68.29077	68.29104	3859.113979101181	275.0933930772695
380	851.3165	0.0	851.3165	851.3165	1000.0	380000	855.95074	15.124984	874.26953	837.22766	1000.0	1.4897941	1.1758227	-34.51014	68.3366	68.33611	3870.589442253113	275.01556556601275
381	511.96054	322.16708	834.1276	189.79346	652.5	381000	608.49097	298.63794	851.6543	187.85977	778.6667	1.4988413	1.1858453	-34.514908	68.3922	68.3918	3884.205692052841	275.088758262885
382	113.419624	0.0	113.419624	113.419624	180.0	382000	822.2329	25.105938	852.5515	791.0721	1000.0	1.5321733	1.1976418	-34.547707	68.44601	68.44769	3890.000232219696	274.6082187354669
383	813.6535	0.0	813.6535	813.6535	1000.0	383000	818.67596	68.69846	881.10394	722.9928	1000.0	1.4953713	1.1778604	-34.564938	68.466934	68.46622	3902.106300354004	274.57379833528324
384	844.7888	0.0	844.7888	844.7888	1000.0	384000	709.18506	202.6663	863.5558	422.86404	847.0	1.4821024	1.1783112	-34.618053	68.57758	68.57756	3912.0453255176544	274.38651233116786
385	748.0097	84.229675	832.2394	663.78	898.0	385000	771.3576	82.77612	880.6533	680.39636	1000.0	1.4975871	1.1840801	-34.70513	68.73067	68.73059	3928.902030467987	274.68297738812186
386	859.75104	0.0	859.75104	859.75104	1000.0	386000	829.8654	56.30947	881.1476	751.46313	1000.0	1.4467498	1.1557323	-34.814823	68.959076	68.959045	3940.9139018058777	274.63881849569356
387	721.56696	0.0	721.56696	721.56696	1000.0	387000	526.4416	367.67258	815.3938	7.593146	678.6667	1.4639615	1.1675874	-34.886887	69.10769	69.107605	3950.522973537445	274.42694036012887
388	198.64488	115.70201	314.3469	82.94287	478.0	388000	847.10223	63.68655	896.4448	757.178	1000.0	1.4790238	1.1897109	-34.945194	69.23166	69.23193	3962.6881437301636	274.39232328847515
389	745.30975	0.0	745.30975	745.30975	1000.0	389000	533.0521	307.81653	787.9785	99.9978	687.6667	1.4794598	1.219906	-35.04085	69.40816	69.408035	3971.868061065674	274.150790283827
390	328.03348	0.0	328.03348	328.03348	451.0	390000	716.8665	148.37332	895.093	531.8447	902.3333	1.5433322	1.2717366	-35.200138	69.55092	69.550735	3980.191922903061	273.85081172386805
391	863.6583	0.0	863.6583	863.6583	1000.0	391000	492.9952	298.94788	833.57697	105.776215	659.0	1.5494028	1.2736386	-35.193295	69.699844	69.69978	3989.900072813034	273.64659911500826
392	826.41943	0.0	826.41943	826.41943	1000.0	392000	826.999	51.231125	898.5881	781.55066	1000.0	1.5713876	1.3038895	-35.322777	69.94427	69.944275	4001.1218264102936	273.5460840015995
393	406.73303	298.01688	722.93207	7.314779	546.0	393000	523.05365	362.47495	784.6762	10.473641	680.6667	1.8547599	1.5413299	-35.49751	70.27574	70.27601	4015.347041606903	273.6498174178489
394	292.52686	281.86267	574.3895	10.664177	516.0	394000	820.80255	35.064682	859.9315	774.85645	1000.0	2.0893536	1.7852441	-35.659054	70.585686	70.58595	4027.688567638397	273.62385101927515
395	277.22607	0.0	277.22607	277.22607	367.0	395000	304.66187	407.8271	881.36115	9.39504	362.66666	2.218081	1.883923	-35.65658	70.74995	70.74952	4032.615671634674	273.0948587106753
396	820.0332	0.0	820.0332	820.0332	978.0	396000	501.72266	342.49368	787.16473	20.113718	681.6667	2.257662	1.9151552	-35.862823	70.96558	70.96592	4042.6579251289368	272.9134389728408
397	747.9325	0.0	747.9325	747.9325	1000.0	397000	864.5083	3.2049031	867.5581	860.0798	1000.0	2.0475476	1.7090274	-35.986397	71.20494	71.204704	4054.744049310684	272.86963516021353
398	829.26245	0.0	829.26245	829.26245	1000.0	398000	814.69653	19.830408	829.8068	786.681	1000.0	2.0817122	1.7339697	-36.129993	71.48059	71.4809	4065.8832726478577	272.7615159654138
399	770.43274	0.0	770.43274	770.43274	1000.0	399000	569.91187	395.05206	860.5364	11.377834	679.6667	1.9593182	1.6055546	-36.256725	71.73702	71.73731	4076.620990037918	272.6261572224554
400	611.44025	209.7581	821.19836	401.68216	751.5	400000	807.70636	36.464214	858.6246	775.17883	984.3333	2.1088529	1.7593547	-36.4693	72.08156	72.08177	4090.8628463745117	272.72418971061705
401	774.7583	0.0	774.7583	774.7583	1000.0	401000	91.753685	19.751585	116.257515	67.88887	169.33333	2.112356	1.7716742	-36.670975	72.4907	72.49102	4099.335921764374	272.4371628011254
402	853.4451	0.0	853.4451	853.4451	1000.0	402000	155.57018	89.796906	263.70953	43.84085	261.0	2.0549023	1.6797422	-36.85404	72.83406	72.83426	4107.532685518265	272.1325551540302
403	464.70154	339.47363	804.1752	125.227905	601.5	403000	578.41675	356.03796	861.66614	76.275925	712.3333	2.1669123	1.8035518	-37.02071	73.184395	73.184654	4119.7544803619385	272.09461965402164
404	221.84665	0.0	221.84665	221.84665	433.0	404000	314.0199	346.59644	803.3612	44.804874	451.33334	2.1880157	1.7813061	-37.256447	73.41602	73.41612	4125.641906261444	271.6387987001107
405	839.91754	0.0	839.91754	839.91754	1000.0	405000	135.80962	122.35483	308.57092	40.990788	230.33333	2.1394029	1.7656643	-37.26793	73.63105	73.631516	4133.44903922081	271.31074961546517
406	576.71484	252.56354	829.2784	324.1513	767.5	406000	550.9452	298.53506	844.8635	141.50978	741.0	2.0671515	1.7022907	-37.417377	74.00137	74.001915	4147.1197118759155	271.36735711042905
407	825.6353	0.0	825.6353	825.6353	1000.0	407000	661.326	102.325714	778.30286	529.05994	943.0	2.0740929	1.6615307	-37.505165	74.15803	74.15837	4158.601715803146	271.27979245516826
408	211.93703	104.06904	316.00607	107.86799	350.0	408000	335.21106	262.17557	686.6997	57.261887	510.66666	2.0507138	1.6556207	-37.52209	74.21393	74.214195	4166.708136320114	270.9721957313469
409	822.8459	0.0	822.8459	822.8459	1000.0	409000	597.3981	166.99411	833.2364	468.71982	788.6667	2.1008654	1.6961817	-37.51808	74.216934	74.21678	4177.751842737198	270.85587533239243
410	691.71686	0.0	691.71686	691.71686	1000.0	410000	771.978	71.109146	856.1119	682.20483	1000.0	1.9577012	1.551807	-37.567234	74.30804	74.30831	4188.889626741409	270.74530508140236
411	610.9239	0.0	610.9239	610.9239	915.0	411000	598.14856	87.78049	669.30963	474.47604	856.0	1.9438289	1.5317199	-37.628895	74.33971	74.33996	4200.249828338623	270.6487013518182
412	656.06085	0.0	656.06085	656.06085	801.0	412000	791.8896	92.18042	862.6355	661.6899	1000.0	1.9500082	1.4857293	-37.51799	74.3226	74.3227	4210.437591552734	270.4763306429085
413	785.18005	0.0	785.18005	785.18005	1000.0	413000	479.82968	153.11671	673.3394	298.91678	679.6667	1.8730557	1.456959	-37.521706	74.26752	74.267395	4220.207128763199	270.2771877406007
414	853.62537	0.0	853.62537	853.62537	1000.0	414000	443.9297	298.04163	860.9057	182.13603	550.6667	1.848124	1.4847305	-37.508358	74.24811	74.24808	4230.850769281387	270.1340305381543
415	532.67944	297.34686	830.0263	235.33261	714.5	415000	808.1691	41.026672	852.46625	753.569	1000.0	1.8219923	1.481841	-37.49741	74.1935	74.19356	4244.130851268768	270.1585300300973
416	354.97577	342.52097	697.4967	12.454808	468.0	416000	787.5689	93.696236	867.596	656.0938	1000.0	1.805719	1.4490492	-37.413612	74.11724	74.11676	4256.032493829727	270.09436972508064
417	765.60815	0.0	765.60815	765.60815	1000.0	417000	687.0056	23.271404	708.8811	654.77386	1000.0	1.7578229	1.4447666	-37.40119	74.11956	74.11928	4267.128470420837	269.9785918132102
418	852.4991	0.0	852.4991	852.4991	1000.0	418000	767.68634	93.04419	880.397	652.5257	1000.0	1.6915935	1.3851346	-37.376823	74.093575	74.093216	4279.262275218964	269.92794728419807
419	800.55457	0.0	800.55457	800.55457	1000.0	419000	530.4875	122.91041	698.96094	409.1971	714.0	1.684958	1.3981318	-37.34822	74.04178	74.04169	4289.462396144867	269.7549740024
420	850.5952	0.0	850.5952	850.5952	1000.0	420000	584.13934	304.02905	868.54645	162.678	744.0	1.6617538	1.3790433	-37.30843	73.97293	73.97254	4299.85252904892	269.59392834882885
421	805.2426	0.0	805.2426	805.2426	1000.0	421000	835.87445	24.247675	869.9418	815.45166	1000.0	1.6240968	1.3461362	-37.26846	73.92261	73.92225	4311.084069252014	269.48542137145995
422	855.7271	0.0	855.7271	855.7271	1000.0	422000	626.73584	176.24226	786.8577	381.25806	826.0	1.6309209	1.350175	-37.236217	73.83915	73.83944	4322.519234657288	269.38923186351906
423	653.1274	0.0	653.1274	653.1274	1000.0	423000	617.8612	320.28107	875.82684	166.44974	765.3333	1.6512792	1.353118	-37.179375	73.74173	73.741516	4332.833322525024	269.2229372484652
424	354.65726	0.0	354.65726	354.65726	564.0	424000	813.0866	58.604313	877.1158	735.499	1000.0	1.6839918	1.3651184	-37.164673	73.67989	73.67977	4342.04581618309	268.98837283025
425	774.0544	0.0	774.0544	774.0544	1000.0	425000	562.1786	235.15962	772.93256	234.00763	780.6667	1.6616565	1.3515996	-37.13039	73.60687	73.60696	4352.218754291534	268.81351125029954
426	693.413	0.0	693.413	693.413	1000.0	426000	785.7303	61.990795	872.3697	730.813	1000.0	1.666529	1.3685001	-37.091415	73.52487	73.52469	4364.103338718414	268.74407878097423
427	871.05597	0.0	871.05597	871.05597	1000.0	427000	821.87695	64.34819	910.92053	761.0929	1000.0	1.7003989	1.4069397	-37.064873	73.48066	73.48077	4375.635037183762	268.65237750253294
