Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ	LossPi	Qval	Time	remian_mins
11	292.1732	398.921	856.29865	4.7470613	365.33334	11000	26.605902	3.6086204	31.622557	23.286348	87.0	2.1053696	-35.250027	33.374245	16.571091175079346	49.93924079483205
12	12.994501	4.598874	20.657001	4.084278	45.636364	12000	12.579202	1.3184944	13.982516	10.814214	46.666668	4.068265	-46.843983	44.540638	18.332298278808594	50.61751049492094
13	14.266214	5.050959	25.04137	5.6555076	44.909092	13000	16.416712	5.6547537	20.459278	8.419847	48.0	5.957819	-58.72163	56.17884	21.350672721862793	54.389468304010535
14	13.6305895	6.3381195	22.682295	4.451996	47.714287	14000	12.630455	3.2727227	15.732352	8.104654	52.0	6.8580084	-71.18593	68.19232	24.444722175598145	57.79430573838098
15	12.087227	4.6112633	25.856585	4.1404734	49.1	15000	7.2966475	4.225452	13.055759	3.0364637	41.0	9.063835	-83.8384	80.68206	27.391629457473755	60.41375894811418
16	13.531961	5.438482	23.809534	4.2093563	51.1	16000	12.6917925	5.144947	18.839258	6.2472706	49.333332	9.610095	-94.619194	91.48338	30.417396306991577	62.862617063522336
17	14.266524	8.0261135	32.489254	4.7532463	52.57895	17000	31.480688	25.184282	66.89088	10.464853	87.333336	10.28656	-104.06438	100.78885	33.41797375679016	64.9684711189831
18	17.265087	8.646954	40.37419	6.433617	63.0	18000	14.94202	3.4925086	19.068558	10.528179	66.333336	12.573257	-112.42145	108.93524	35.86106753349304	65.81169854976513
19	116.733894	0.0	116.733894	116.733894	313.0	19000	154.96523	209.66283	451.46756	5.11994	358.0	12.977812	-117.611176	114.12622	37.37063121795654	64.93966539784482
20	72.52006	129.69756	453.7369	3.8895833	180.6	20000	152.05449	195.38269	428.28308	8.031268	379.33334	12.839184	-127.940544	124.26265	42.44864535331726	70.04026325941086
21	30.937103	28.066757	79.96651	9.782103	94.71429	21000	152.7755	104.59894	286.87027	31.641592	360.66666	26.724035	-138.46413	134.77444	44.94734787940979	70.59587229698424
22	253.29935	179.28445	432.5838	74.01488	588.5	22000	245.30293	205.19096	518.82434	24.610579	502.0	29.15386	-146.01721	142.22282	48.80024456977844	73.12642601836812
23	45.1621	67.59086	244.10504	8.464291	113.4	23000	212.14742	224.53	526.0636	13.800382	415.66666	32.519154	-153.34027	149.38225	52.36646771430969	75.02065564186677
24	66.584625	66.55439	197.99161	11.4100275	164.0	24000	170.59163	190.0796	439.39224	33.94231	418.66666	37.824554	-160.30096	156.38367	55.70262336730957	76.43637663920721
25	64.61992	65.46294	175.1968	8.154063	155.85715	25000	83.494835	72.55824	186.02538	28.670942	231.66667	45.907597	-165.96283	162.05875	59.12615966796875	77.84944262107213
26	70.22019	94.681656	279.62686	13.021436	164.5	26000	25.761103	11.233505	39.8894	12.405621	96.666664	53.1599	-172.48996	168.2234	62.09286284446716	78.57135246350215
27	40.677044	23.98017	87.815575	12.2210865	118.0	27000	28.869865	7.9199376	35.92102	17.807775	123.333336	85.0151	-181.46275	176.66225	64.94462442398071	79.09613739340394
28	27.301014	24.55788	82.710915	1.7781862	95.72727	28000	19.963259	4.7800765	25.77507	14.06723	75.333336	123.89613	-192.07443	186.81096	68.15040349960327	79.99559128000622
29	24.037052	14.967175	56.884098	4.7217913	96.2	29000	16.60774	12.175593	33.735046	6.508136	72.666664	173.78537	-204.76266	199.15	71.11853647232056	80.56013446964066
30	28.023602	18.241638	75.42067	7.4656734	94.0	30000	25.891481	13.887698	45.52663	15.689292	73.333336	187.2667	-216.97621	210.89415	73.99039030075073	80.97837056318919
31	31.291443	31.98433	118.31562	2.568078	93.0	31000	28.141836	9.560485	39.756897	16.340803	87.666664	209.7458	-229.80962	223.23431	77.10598015785217	81.62455590963364
32	41.001255	22.059216	97.40772	17.693384	121.111115	32000	23.18538	3.339613	26.552029	18.633472	68.0	248.61336	-244.64111	237.67027	80.29687833786011	82.30429956316948
33	41.64602	29.240808	110.468704	16.306734	110.666664	33000	92.83155	85.397995	212.25981	17.564413	200.66667	287.9294	-259.0209	251.7517	83.47026705741882	82.92222900306336
34	89.4485	70.83247	205.78175	19.512602	201.8	34000	51.567505	19.859257	68.80734	23.746645	148.0	312.45944	-272.84708	265.37265	86.61991596221924	83.47782005235261
35	45.09364	30.656834	117.95891	24.700706	117.0	35000	37.115513	21.149305	67.020905	21.72653	106.333336	329.27557	-285.47852	277.61606	89.17652177810669	83.44374448571885
36	93.99671	55.904057	174.72482	31.500345	196.66667	36000	32.54595	9.674807	46.047127	23.87403	94.333336	356.0715	-299.2945	290.90063	92.67303228378296	84.26381225409332
37	30.092762	19.910986	73.55939	9.533768	95.2	37000	83.52869	66.926605	176.66542	22.368628	202.33333	396.96243	-316.1083	307.18997	95.82019114494324	84.72749228713748
38	30.05252	16.447983	71.601166	12.328377	93.90909	38000	34.84315	29.870554	76.9225	10.583065	105.666664	436.95218	-334.1179	324.7843	98.96795344352722	85.16452753732078
39	30.144068	19.729578	90.42214	17.09912	94.0	39000	59.748096	38.948433	114.26589	25.682707	164.66667	469.192	-351.2895	341.84387	102.13512635231018	85.5927270830187
40	37.5139	14.039964	63.10665	11.672256	99.9	40000	40.23267	14.704189	59.75444	24.267344	152.0	466.22183	-367.46466	357.71585	105.22688317298889	85.93528714577357
41	24.678457	13.392516	51.986217	6.3875184	77.333336	41000	50.294018	7.519758	59.460354	41.04139	111.333336	498.77844	-382.14844	372.07947	108.09073948860168	86.07713709633525
42	39.309765	9.434593	50.402897	19.569134	107.111115	42000	37.827274	16.01338	56.29733	17.243887	113.0	534.5228	-397.244	386.8823	111.36056923866272	86.52539392936798
43	42.416946	14.542697	65.30995	27.442425	121.77778	43000	36.338837	5.200992	43.69146	32.490215	119.333336	592.35583	-415.5639	404.8509	114.73657155036926	87.03080180532248
44	49.597797	39.32366	120.26045	6.8336787	142.85715	44000	37.53078	4.363729	43.414104	32.975716	111.666664	667.19507	-433.79462	422.62024	117.84077835083008	87.30930360664021
45	41.886642	22.174982	92.839424	13.030823	117.125	45000	39.741375	7.704493	49.07623	30.207308	114.666664	759.02856	-453.88052	442.28003	120.83884882926941	87.49627688769941
46	26.668917	8.183688	41.01985	13.5165205	89.416664	46000	28.429632	13.858665	45.841568	11.931857	86.333336	897.55396	-472.10556	459.89902	124.04452848434448	87.81992999816286
47	25.28886	9.479014	45.127308	11.924529	90.5	47000	32.70948	14.028614	48.734985	14.568034	104.333336	1010.8829	-492.189	479.19598	126.95069003105164	87.92010504742886
48	33.492603	14.776854	62.04883	14.797493	108.3	48000	53.24466	15.59167	67.52592	31.554647	142.0	1179.4757	-515.83417	502.13516	130.28410482406616	88.30367056263817
49	39.456806	32.85413	120.01895	4.12448	122.25	49000	20.529358	13.231112	31.913229	1.9766643	66.0	1381.4237	-543.7223	529.32025	133.20609188079834	88.39628702856245
50	28.036573	14.7196665	49.11075	6.0817842	85.833336	50000	26.694206	5.3741994	30.848017	19.105276	91.666664	1514.7386	-568.6897	553.8994	136.35430121421814	88.63029516935349
51	23.943687	7.550982	36.351967	11.201958	89.09091	51000	21.085371	6.2203217	26.815018	12.439807	68.0	1680.5175	-595.51154	580.53876	139.4232532978058	88.80258815296335
52	30.16966	11.805865	49.845337	8.305622	92.818184	52000	21.382675	4.503705	26.625008	15.628859	66.666664	1835.3292	-620.6789	605.0304	142.53069162368774	88.9903159902646
53	28.267395	6.9766035	40.588463	17.072699	95.0	53000	24.6584	2.969404	28.650923	21.534815	96.333336	1905.1803	-643.9347	627.81946	145.49068307876587	89.07872896149473
54	28.292004	13.698974	58.36407	18.01505	100.1	54000	26.423296	5.2298627	33.76229	21.959093	69.333336	1981.4796	-669.6605	652.9732	148.55831027030945	89.2266883932514
55	26.930492	11.53847	49.941982	2.8822515	80.38461	55000	24.50117	5.676714	32.4229	19.412361	83.0	2082.1455	-695.18097	677.7877	151.72527837753296	89.42595896648638
56	35.79636	11.331689	54.342472	19.598732	109.55556	56000	37.345036	11.682604	53.866615	29.029644	117.666664	2189.0447	-723.311	705.00385	154.77415132522583	89.54790128639766
57	52.740513	29.018501	97.144646	8.090533	136.14285	57000	27.393906	21.701122	56.138073	3.7085147	84.0	2259.5928	-746.96356	728.03485	157.75514435768127	89.62521743683787
58	38.065727	17.89888	85.58618	26.252436	118.22222	58000	44.360687	5.2311654	51.48172	39.06356	152.66667	2268.937	-771.9719	752.6697	161.09108972549438	89.89623402151568
59	29.812897	14.197892	57.112904	3.4937341	100.2	59000	42.023426	22.369503	73.10407	21.375557	150.0	2383.1643	-800.7555	780.9119	164.2224268913269	90.04399130162547
60	32.837967	15.402927	61.210262	12.127705	110.333336	60000	58.34726	34.729805	102.97805	18.274939	166.33333	2599.6226	-832.18964	811.8206	167.33650422096252	90.17578218777975
61	78.05109	61.659557	197.51593	32.939137	201.2	61000	20.43884	5.746921	27.77463	13.741044	81.333336	2643.4866	-858.32916	837.8575	170.45108485221863	90.30181752501942
62	30.088125	15.183572	67.02542	11.272461	98.7	62000	76.96694	41.374413	126.49156	25.218582	169.66667	2792.747	-882.54346	861.41614	173.47545719146729	90.37511671743086
63	49.590054	38.733116	114.549774	1.8418398	116.2	63000	34.763706	8.738342	44.968292	23.625044	121.333336	2915.4495	-904.81854	882.9804	175.53902530670166	89.95214025709363
64	71.157196	118.2002	382.8742	4.270491	174.125	64000	27.28267	12.787243	39.82825	9.730398	96.333336	3042.196	-929.74786	907.3428	179.41678762435913	90.4559632798036
65	52.91456	29.127459	90.181885	11.006738	146.57143	65000	36.722218	13.071157	55.153988	26.287651	127.666664	3159.8904	-961.97406	939.3593	182.68520426750183	90.63996637784518
66	39.551945	17.05698	69.803665	13.963763	140.14285	66000	43.178654	13.170812	58.44345	26.302614	138.66667	3144.0154	-988.6704	965.9781	185.7897071838379	90.73668986089301
67	30.048738	19.473074	82.64605	3.4170346	94.09091	67000	47.210114	17.239603	70.575134	29.497454	134.0	3410.956	-1017.4868	994.0607	188.94268083572388	90.85228883923583
68	31.937235	16.050337	63.38052	13.340844	96.5	68000	28.093176	6.787197	36.282253	19.662357	106.666664	3267.7764	-1043.0781	1019.03876	192.01120471954346	90.9229524843833
69	33.625473	17.077375	54.59135	4.4374237	102.0	69000	21.070843	11.80312	29.90626	4.3884706	91.0	3491.7178	-1071.3722	1046.4674	194.93510794639587	90.92263093317189
70	45.966618	17.476913	71.57341	22.170805	135.625	70000	44.388943	14.312144	62.338104	27.313316	151.0	3502.2126	-1101.8401	1076.3583	198.36513566970825	91.15350238141559
71	55.822796	52.056946	152.60042	10.762255	140.0	71000	38.520702	17.963137	62.698788	19.680624	101.666664	3543.555	-1129.5435	1103.3435	200.75206351280212	90.90392702733966
72	75.70941	45.159782	155.85193	20.925785	212.5	72000	27.90226	10.96813	42.802208	16.718191	106.333336	3566.6958	-1156.0935	1129.3107	204.5149884223938	91.27428155077828
73	49.10191	34.924606	99.85431	11.508934	140.83333	73000	29.474493	6.5055947	36.60751	20.875668	116.0	3527.161	-1186.2987	1158.6249	207.162584066391	91.14207719580767
74	98.72086	33.921234	152.09663	55.49219	242.6	74000	38.2345	11.027556	47.320816	22.714563	106.333336	3557.4717	-1214.696	1186.8766	211.0513985157013	91.55067391073382
75	33.6667	17.696383	69.31028	13.791264	114.0	75000	35.43334	29.244951	76.44188	10.278774	109.0	3588.175	-1240.605	1212.5001	213.6019811630249	91.37418052487902
76	100.64139	0.0	100.64139	100.64139	250.0	76000	150.96292	180.98695	406.90918	21.24292	393.66666	3774.9182	-1255.1832	1226.9375	215.10145330429077	90.7577180531987
77	113.27818	146.88347	405.8561	20.758396	301.4	77000	235.21733	140.40138	428.06454	97.85125	581.0	3633.1072	-1275.6681	1247.139	219.89217400550842	91.52654735469198
78	196.87798	162.21732	426.2372	78.02158	479.33334	78000	46.3295	14.611881	64.02724	28.241953	116.0	3601.8499	-1310.5402	1282.0579	224.13360857963562	92.04803297336284
79	446.74765	0.0	446.74765	446.74765	961.0	79000	44.374645	23.699825	74.22299	16.247076	139.66667	3579.5632	-1335.5886	1307.3018	227.2591552734375	92.10228595954959
80	55.88836	23.89845	82.57009	17.454	138.75	80000	69.8524	34.335136	94.48538	21.296925	168.66667	3587.491	-1350.6207	1322.2231	229.16946864128113	91.66778717041015
81	280.39062	0.0	280.39062	280.39062	645.0	81000	311.14197	208.60498	515.8061	24.803085	638.0	3450.3914	-1359.962	1331.7725	231.96392941474915	91.59234139389463
82	239.77643	203.01941	511.2862	23.168867	482.33334	82000	75.76237	31.249636	117.42353	42.161896	166.33333	3490.7388	-1374.2963	1346.4747	235.94360756874084	91.97964185873667
83	273.68887	240.01347	513.70233	33.67539	555.0	83000	32.37143	8.957591	45.029613	25.611692	110.0	3395.4495	-1387.9646	1360.5247	239.42434310913086	92.16394866848567
84	542.405	0.0	542.405	542.405	1000.0	84000	119.51818	46.3708	173.2766	60.11358	308.66666	3354.899	-1396.671	1369.442	242.3810465335846	92.14327059284089
85	70.49042	50.443333	171.92494	14.48779	178.85715	85000	169.43198	190.73286	437.86966	12.312303	362.66666	3336.3997	-1409.9126	1382.5653	246.19790267944336	92.4448983931074
86	56.765064	20.325024	90.548996	37.77235	166.0	86000	36.692528	9.36582	45.34056	23.680216	104.0	3399.418	-1420.4357	1392.95	248.55959033966064	92.19826629549958
87	535.39746	0.0	535.39746	535.39746	1000.0	87000	54.050884	20.786116	78.48377	27.679253	160.0	3355.754	-1425.8895	1398.694	251.6219038963318	92.21316098262523
88	90.06405	67.7764	221.87682	28.58705	225.16667	88000	59.906803	42.7043	120.0445	25.033909	133.66667	3447.6436	-1431.8252	1404.919	255.5657479763031	92.54577817483383
89	67.998695	29.475784	119.06703	37.920208	186.6	89000	56.618893	9.632959	66.20486	43.44302	161.66667	3455.0085	-1437.0709	1410.4226	258.54114294052124	92.52286935147275
90	64.491844	31.749605	109.86401	19.159218	168.0	90000	52.616177	27.792923	88.38256	20.617598	122.666664	3550.0095	-1443.004	1416.5929	261.341450214386	92.43743861913681
91	287.87183	0.0	287.87183	287.87183	541.0	91000	145.3582	107.16035	292.63757	40.78957	331.66666	3411.2014	-1442.3279	1416.29	263.6084280014038	92.16638960331787
92	155.95178	238.61215	630.5918	16.494915	283.0	92000	27.229174	9.552699	40.67656	19.384333	97.333336	3311.6665	-1439.4028	1413.5911	267.6004042625427	92.49666122612747
93	69.01968	34.21035	131.74934	29.86439	193.4	93000	93.33134	11.657	109.134125	81.363945	201.66667	3223.8423	-1441.7151	1415.8759	270.6767590045929	92.50547993866773
94	157.89717	118.60778	320.49768	40.9246	380.0	94000	49.159016	25.163788	82.56398	21.830824	131.0	3136.404	-1445.458	1419.503	274.10081243515015	92.63052254221962
95	74.97872	38.11044	129.50851	38.098625	222.75	95000	74.88586	51.397232	146.10686	26.69798	204.33333	3219.2476	-1449.0166	1423.1268	276.8173453807831	92.5152703743232
96	58.066235	30.880512	101.53543	21.459364	157.0	96000	110.1267	44.939995	173.62941	76.14852	290.33334	3266.676	-1451.4777	1425.8951	278.8508880138397	92.17570996814304
97	162.85522	142.68549	353.5011	24.07958	370.0	97000	89.86747	37.646057	140.06346	49.403587	222.33333	3288.3533	-1454.302	1429.3019	283.29759883880615	92.63149986754577
98	60.056255	32.257236	114.04145	21.866314	177.8	98000	140.61484	88.578186	265.48547	69.54034	349.66666	3115.7522	-1452.4575	1427.4266	286.33864641189575	92.62178641411722
99	65.7698	21.266193	94.57205	38.85837	204.2	99000	129.07388	27.809559	166.68202	100.30597	308.33334	3146.3599	-1450.5614	1425.9094	289.6318235397339	92.69193514075745
100	69.53657	52.12369	130.61586	12.217093	174.16667	100000	97.80453	91.73265	226.82675	21.57717	233.0	3103.125	-1448.9297	1424.3256	292.904981136322	92.75324380000433
101	222.40167	0.0	222.40167	222.40167	575.0	101000	47.177654	12.679022	63.74708	32.957714	146.66667	2994.987	-1447.8962	1422.877	294.9636583328247	92.43168075297139
102	119.84155	128.0136	370.34085	24.374973	289.6	102000	200.3159	196.7569	476.4621	32.622288	450.0	2987.7168	-1448.2109	1422.9607	299.28497433662415	92.81746404139825
103	513.3272	0.0	513.3272	513.3272	1000.0	103000	88.7329	36.610245	127.12708	39.454586	242.66667	2961.1965	-1450.7915	1424.9058	302.5520489215851	92.87074999921145
104	66.76631	0.0	66.76631	66.76631	177.0	104000	205.97087	129.43036	364.96304	47.92898	476.66666	2902.399	-1451.8186	1425.6212	304.04295563697815	92.3822824569849
105	486.5883	0.0	486.5883	486.5883	1000.0	105000	215.53795	174.11584	455.75546	48.566116	484.0	2882.578	-1457.1226	1430.724	307.2350797653198	92.41436100762988
106	240.38765	190.73174	499.1982	45.174194	512.6667	106000	360.76456	222.84047	663.5882	133.78685	634.3333	2869.4766	-1464.3911	1437.67	312.14896416664124	92.95756860461624
107	545.9537	0.0	545.9537	545.9537	847.0	107000	215.52663	269.69507	596.82117	16.88005	384.33334	2842.2014	-1474.4385	1447.3129	314.95763897895813	92.8683503478487
108	168.37181	120.25145	288.62326	48.120365	355.0	108000	66.78597	42.83598	127.35406	35.495846	132.0	2827.2546	-1482.0514	1454.6951	317.24122428894043	92.62660416688449
109	210.46442	217.80127	574.4965	41.332222	369.25	109000	245.29047	279.92044	638.35425	8.029664	429.0	2771.2979	-1493.9108	1466.1488	321.98818159103394	93.10086391989243
110	203.71768	96.87995	300.59763	106.83773	515.0	110000	105.73032	84.88138	225.40247	37.75746	254.33333	2885.117	-1513.5378	1485.3466	325.2686676979065	93.14511820403011
111	578.78204	0.0	578.78204	578.78204	1000.0	111000	176.09221	128.98476	356.36243	61.82026	373.0	2899.939	-1528.6156	1499.7968	328.57954502105713	93.19621002151443
112	175.50244	152.74976	389.89474	45.37836	419.33334	112000	73.583405	17.81384	98.65191	58.886543	239.66667	2839.2603	-1545.3163	1516.2026	332.54414343833923	93.42906860283442
113	119.69967	40.36393	160.0636	79.33574	350.0	113000	201.8525	191.14377	471.58557	51.592426	445.66666	2927.257	-1564.9482	1535.1714	335.2254843711853	93.29948195556624
114	522.9546	0.0	522.9546	522.9546	1000.0	114000	49.737713	11.511716	62.540657	34.62746	167.33333	2958.0962	-1579.1382	1548.8558	338.4371283054352	93.31760564840327
115	399.2959	0.0	399.2959	399.2959	1000.0	115000	85.108894	32.94439	130.07214	52.057083	231.33333	2956.249	-1597.398	1566.9734	341.60999631881714	93.32389003815858
116	79.89657	34.307106	129.76837	38.671314	231.0	116000	50.839275	12.4164	68.39135	41.622807	162.0	3070.0625	-1617.4398	1586.3967	345.3094527721405	93.4716965050533
117	108.02859	50.76075	193.55759	60.54689	267.0	117000	103.11197	76.22642	210.69122	43.344986	280.66666	3176.9187	-1639.958	1608.3398	348.71921253204346	93.5382158692406
118	76.387146	47.725002	147.57144	25.064096	214.6	118000	54.96048	40.095936	101.58332	3.698042	170.0	3226.5928	-1660.0043	1628.1992	351.7958197593689	93.51408629834988
119	75.571266	19.363653	94.038704	48.826355	225.33333	119000	75.25896	30.193394	117.958405	53.737873	230.33333	3389.5347	-1677.1681	1645.5259	353.8782558441162	93.2275907419309
120	76.5977	36.367966	146.37912	46.580013	245.4	120000	51.762024	11.433224	66.89731	39.267895	160.33333	3552.0	-1691.8143	1660.5343	357.6606137752533	93.38916007677715
121	65.86284	34.604614	107.55612	16.913774	198.2	121000	91.93829	28.380205	131.15558	64.93657	250.66667	3765.942	-1705.1722	1674.5616	360.8611443042755	93.39643096470635
122	47.287865	20.110151	77.55596	11.042197	146.42857	122000	61.275867	15.285847	73.67811	39.740997	190.0	3910.3596	-1715.234	1684.94	364.16899394989014	93.43024164575044
123	82.922386	33.772217	137.58563	52.4152	238.25	123000	76.628845	16.29241	98.96198	60.554413	227.66667	3954.9985	-1722.1548	1691.8783	366.8330216407776	93.29885905551393
124	73.334496	32.14567	106.23662	27.957087	221.0	124000	47.80074	13.164867	66.15006	35.897083	147.66667	4071.0361	-1727.844	1697.613	370.17870473861694	93.34075918018176
125	45.857246	18.908396	81.93703	27.421637	135.4	125000	102.974144	101.95256	246.98618	24.894558	329.33334	4184.535	-1735.313	1705.2161	372.4887783527374	93.12219440937042
126	92.16154	53.688744	185.81725	34.021988	255.6	126000	40.921143	7.094481	47.864033	31.177162	106.0	4306.09	-1742.5106	1712.6301	376.11079263687134	93.23169624527925
127	97.85375	25.415806	116.108406	61.911865	278.33334	127000	124.40082	65.34296	215.43271	65.12085	355.66666	4322.088	-1748.4877	1718.7019	378.873740196228	93.12736393106891
128	88.45776	61.046616	171.70822	27.032133	257.0	128000	90.976166	23.232584	113.711586	59.06691	278.66666	4262.6665	-1750.7228	1720.7312	381.2728340625763	92.93525312840939
129	77.211586	53.01815	159.43639	17.520304	237.83333	129000	59.13507	11.153262	74.65688	48.94561	172.33333	4493.525	-1758.6559	1728.4532	385.5221936702728	93.19276783189109
130	72.46507	0.0	72.46507	72.46507	193.0	130000	79.27173	40.012936	131.31349	34.007824	249.66667	4252.78	-1763.9208	1733.4644	386.3852753639221	92.63339276833412
131	101.516846	125.70872	378.9359	22.461355	277.0	131000	64.69693	25.725285	97.705986	34.945248	162.0	4639.536	-1768.156	1737.9152	391.24606347084045	93.03293776648644
132	92.53878	31.691113	122.33998	48.64842	232.0	132000	108.75698	31.959301	149.20724	71.06968	243.33333	4658.2754	-1773.6272	1743.1781	393.6165370941162	92.83783964087266
133	124.20132	106.136566	307.25433	54.43134	344.5	133000	224.41728	219.5537	534.7097	59.539646	449.33334	4808.552	-1781.0773	1750.2324	397.68982672691345	93.04347176925282
134	84.19777	45.20244	141.87288	20.70834	202.8	134000	450.16257	178.75208	630.3681	206.52502	808.3333	4851.6675	-1790.8462	1759.7377	401.3219156265259	93.14262348004242
135	48.909332	19.821672	74.40378	26.221678	154.16667	135000	94.992455	56.568367	171.87259	37.393738	270.0	4935.7515	-1799.5728	1768.3131	403.8350832462311	92.98178129328622
136	92.11296	31.682755	138.54945	51.364166	243.25	136000	53.097645	15.673512	67.19425	31.235405	144.33333	5070.302	-1809.0214	1777.7578	406.86363196372986	92.94041772636713
137	111.437256	57.369633	157.95238	17.399733	255.0	137000	92.67599	60.827423	178.54376	45.269142	221.66667	5066.7803	-1818.0979	1787.1349	410.14889121055603	92.95710255386186
138	73.09953	45.02013	135.6401	21.970678	201.4	138000	34.651993	6.629791	43.224667	27.077322	120.0	5155.444	-1827.7665	1796.8916	413.0531892776489	92.88708166851514
139	90.41033	62.301167	210.58484	41.16912	213.0	139000	76.108406	71.72524	175.97162	10.773251	198.33333	5215.871	-1835.052	1804.0529	416.18164563179016	92.86739102993651
140	73.43789	29.645418	114.44354	27.853333	184.66667	140000	53.58372	17.312841	74.66651	32.26092	108.333336	5375.647	-1844.5817	1813.2538	419.3099150657654	92.84719521488462
141	55.3803	53.158802	158.36015	11.182142	166.5	141000	102.50828	62.487366	187.90205	40.115364	316.66666	5459.5547	-1854.0001	1822.8123	422.6149227619171	92.86538298874036
142	59.77997	37.77125	119.523476	13.726236	159.83333	142000	93.83844	102.78981	239.16129	18.083517	245.33333	5654.722	-1862.9153	1832.0323	425.62670397758484	92.81859321812509
143	42.20564	17.365479	72.43753	14.041625	121.625	143000	51.92163	31.61152	96.4332	26.064064	124.333336	5564.0767	-1866.2909	1835.5928	428.4214541912079	92.7247830608508
144	47.082478	54.92166	164.10503	3.654954	132.83333	144000	65.12049	32.84539	91.02873	18.777729	174.0	5560.2197	-1871.3163	1840.5885	431.07287073135376	92.60083869298299
145	76.8784	42.551712	127.43666	24.974058	219.4	145000	136.37653	87.333145	248.15988	34.998817	323.66666	5612.431	-1873.5051	1842.8413	434.46075916290283	92.63502373311711
146	60.256363	32.61785	123.90134	19.644747	173.16667	146000	83.989845	75.16535	190.28966	30.752993	235.0	5806.4365	-1877.6244	1846.9867	437.66298031806946	92.62867165999869
147	338.40115	0.0	338.40115	338.40115	656.0	147000	102.58489	41.697994	155.83131	54.01407	280.33334	5755.455	-1879.5787	1849.0669	440.10019278526306	92.46095866938026
148	240.03777	164.5885	443.67496	40.582184	488.66666	148000	65.8142	36.10186	116.59459	35.83807	178.33333	5684.0425	-1880.3162	1849.7793	444.2227363586426	92.64645337500014
149	90.80756	94.2698	253.80054	27.476765	215.5	149000	110.9155	60.752213	190.44366	42.996487	288.33334	5593.175	-1880.2753	1850.3248	447.06660532951355	92.56379028422721
150	73.76564	49.486862	155.7357	13.48459	226.8	150000	131.53203	87.95004	239.40501	23.972975	312.66666	5538.046	-1880.6909	1850.3025	450.3658707141876	92.57520661089156
151	108.72304	87.625656	196.3487	21.097374	330.0	151000	172.91747	89.50654	287.15466	68.58101	412.0	5534.301	-1882.5292	1852.1415	452.75221490859985	92.39943090987784
152	117.885735	93.70038	245.86552	26.615108	315.25	152000	88.234566	40.779724	145.02591	51.147713	217.66667	5531.135	-1887.5957	1857.1074	456.30313301086426	92.46142417568909
153	68.91928	35.36432	127.348526	18.75081	213.4	153000	176.94746	189.75922	442.6055	11.221733	400.0	5366.0215	-1888.3804	1857.6812	459.78712272644043	92.50836757676014
154	56.807983	34.986553	125.28999	27.663704	145.0	154000	91.391396	42.041637	150.77052	59.086662	203.0	5446.998	-1892.1066	1860.7595	462.2664771080017	92.3532375996763
155	56.029945	38.271687	130.46213	11.106508	166.0	155000	57.430706	18.763577	83.6003	40.541725	181.0	5537.6323	-1896.2478	1865.1562	465.4337148666382	92.33604324402349
156	85.992065	21.337477	112.51628	60.268764	243.33333	156000	45.61339	19.963367	72.308846	24.308361	193.66667	5435.277	-1900.2028	1869.2743	468.02852845191956	92.20562020794958
