Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	LossAlpha	Alpha	Time	remian_mins
16	641.01953	612.4657	1637.8298	48.711445	1124.7142	160000	1092.2784	659.81384	2007.9465	478.89545	1661.3334	2.2937024	2.4099615	-65.77501	-0.014004248	0.004817504	2600.7575743198395	1311.2152765721082
17	1803.7504	2911.0598	7573.3374	38.061836	2587.8	170000	198.33784	194.9857	469.1692	18.012068	443.0	2.2017498	2.3461485	-67.8479	0.029932875	0.0049899635	2791.7594664096832	1321.9802174659337
18	328.6397	239.03535	718.5412	5.916502	735.9231	180000	2355.389	2470.4353	5803.546	144.24199	3595.3333	2.3448439	2.4580476	-69.42355	-0.009676675	0.0055421246	2967.3086035251617	1324.2988394021988
19	329.24094	267.10043	920.3981	29.473633	745.61536	190000	333.02475	53.867348	401.4011	269.74976	697.6667	2.6343133	2.7916274	-69.1259	0.0032364111	0.0054431576	3122.6831390857697	1317.5531484317362
20	443.7413	390.90622	1459.2614	13.620869	948.5	200000	631.48737	679.1993	1581.4701	33.544373	1171.3334	2.8064122	2.9488826	-67.88537	0.024956016	0.005498953	3278.4015362262726	1311.3606141090393
21	824.272	609.31537	2046.8206	236.21936	1795.1666	210000	528.3343	427.9807	1124.2377	138.59155	1030.6666	2.9426358	3.1537635	-67.06512	0.003151455	0.0058435407	3452.547575235367	1312.5161015608953
22	465.4336	437.28964	1602.2552	24.966293	910.4545	220000	932.6535	439.10016	1440.7139	369.39938	1571.6666	3.3055272	3.6648464	-66.32552	-0.0022301478	0.006242256	3620.3117830753326	1310.9916907986005
23	538.8588	356.23303	1473.013	162.11426	1017.55554	230000	390.80637	399.67798	952.10406	52.517735	851.0	3.8767257	4.277684	-66.13162	-0.013366032	0.005963756	3769.234840631485	1302.8442163234172
24	939.94574	640.0904	2282.07	222.59996	1598.0	240000	550.2657	479.7892	1227.32	173.07712	986.0	5.301878	6.011119	-66.05735	0.033862624	0.006102569	3942.5791873931885	1303.2414532952837
25	643.8166	493.12823	1652.4535	121.908966	1434.4286	250000	1418.5259	1025.1185	2751.808	258.86246	3225.0	7.7244983	8.708384	-67.972534	0.056221385	0.008196506	4128.9444897174835	1307.4990881085396
26	326.8198	398.80612	1385.2838	0.29886484	699.8182	260000	626.03076	245.08629	859.68713	287.49457	1314.0	8.890225	9.766794	-68.4987	-0.009629867	0.007871232	4263.664516687393	1295.498064323572
27	1310.1329	1602.8033	4849.769	295.97055	1938.6666	270000	680.24664	418.85602	1052.6376	95.10967	1261.0	9.300463	10.221988	-69.513084	0.028930878	0.008284637	4446.122529029846	1298.1579973950797
28	372.10922	420.658	1663.7443	0.29890555	811.7692	280000	786.79474	359.21957	1285.6913	454.37225	1233.0	12.270343	13.678319	-71.188866	0.012568985	0.008926577	4613.553265333176	1296.1887742780502
29	888.6315	993.87634	3290.0154	238.03326	1455.4286	290000	315.0391	210.25253	538.92145	33.63787	618.6667	15.054362	16.273327	-72.85294	0.020535635	0.009709185	4774.746016025543	1292.4743522911235
30	418.61133	218.81453	752.22296	110.98834	851.2727	300000	206.74207	169.49947	419.93646	5.2438083	676.6667	18.945555	20.875538	-74.6753	0.03783893	0.010784306	4926.298191070557	1286.311194086075
31	328.7878	337.3482	1383.0723	28.387882	758.5714	310000	277.92587	140.3298	472.24542	145.85738	708.0	25.58203	27.570452	-76.578896	0.0031230645	0.0116033675	5091.763751983643	1283.8909672694822
32	337.36865	218.13916	904.34906	131.87286	912.63635	320000	188.83824	153.81279	387.66656	13.017082	503.66666	28.86813	30.759329	-78.651985	0.030831508	0.012732991	5243.411641359329	1278.0815872907638
33	392.69266	261.97205	839.825	8.747343	1036.6666	330000	279.47446	184.82077	540.75964	142.86534	729.0	29.474712	31.667732	-79.36077	-4.312693e-06	0.01402564	5395.365597724915	1272.543299900763
34	447.56396	316.88217	1335.2872	144.02261	928.0909	340000	214.0649	130.58557	393.9455	87.91529	545.3333	33.366177	35.666294	-81.95088	0.03044625	0.013703805	5552.325556755066	1268.3253474962478
35	1538.6155	1175.2191	2871.6013	263.29126	2509.25	350000	745.4517	728.6194	1760.3657	83.749794	1564.3334	35.09256	37.939915	-86.06268	0.0072410777	0.015140318	5713.351310968399	1265.0992186461176
36	479.25244	273.69122	1050.7993	114.32423	1129.0	360000	363.68777	35.37373	391.24533	313.7512	760.6667	45.781246	49.394753	-93.854294	0.04978074	0.018496128	5877.272013902664	1262.5250990267155
37	291.32605	212.45784	771.3828	0.29866293	691.0769	370000	437.3314	381.78125	976.1321	137.83545	911.3333	49.61784	52.10875	-94.274155	-0.0005967237	0.019735692	6025.883599996567	1256.7495974580447
38	376.84976	346.87015	1075.2394	66.24622	848.38464	380000	589.8628	311.44107	911.0618	168.27153	1212.0	52.860188	54.597855	-94.46421	-0.00620924	0.019008407	6200.772472143173	1256.4723164821926
39	397.29065	171.76065	719.66156	104.644844	947.8	390000	656.3266	652.7563	1554.3124	21.990044	1144.3334	52.09402	52.67472	-93.13894	0.030041922	0.019807573	6353.646914958954	1251.7227467335188
40	261.859	165.29382	643.1516	10.177045	631.0	400000	583.15985	182.98225	723.21936	324.68576	1429.0	50.38122	50.565796	-95.94375	0.014403997	0.02395774	6527.88978934288	1251.178876107931
41	321.72595	188.1882	789.1677	74.75188	750.3077	410000	377.11807	219.58511	687.16907	207.00185	1025.0	47.192806	47.93648	-97.37102	0.02918031	0.025088472	6684.227779626846	1247.1790855329211
42	477.18713	900.50073	3265.0671	5.487587	900.36365	420000	464.7581	320.03705	734.11597	15.086607	747.0	53.653595	54.29053	-98.26703	-0.04167757	0.023950953	6841.840969800949	1243.477445882086
43	353.77087	341.12466	999.50476	23.91779	770.46155	430000	304.05774	180.10396	546.1152	114.3828	801.6667	52.662884	50.515873	-95.41506	0.009354593	0.022501105	7000.28316283226	1239.9726376308026
44	444.93204	498.19882	1599.8185	62.61299	919.9091	440000	316.58588	356.0362	817.33887	20.630075	617.6667	44.49688	43.781696	-92.01544	-0.019917982	0.021690385	7152.172513961792	1235.3752522056752
45	1091.713	895.1266	2351.7603	356.38962	1831.0	450000	2984.0632	4089.3364	8767.029	48.000946	3543.3333	45.31169	43.946957	-88.773506	-0.011131359	0.020365903	7285.532878398895	1227.74720708485
46	1820.8485	3111.801	8768.089	270.53128	2463.6667	460000	245.57715	191.02515	466.27032	0.29800296	536.0	42.993797	40.438717	-87.257614	0.005416376	0.020129884	7498.306030750275	1233.417006311382
47	502.88574	404.7085	1086.254	0.29915842	1051.7142	470000	2148.0173	1755.8356	4460.343	208.08089	3137.0	48.788597	45.731808	-89.04435	-0.006619709	0.021560611	7649.040276527405	1228.7288101868428
48	1154.2335	1043.1359	3107.1702	6.745112	1865.5	480000	312.78314	113.415306	469.0026	203.19075	982.3333	46.37747	43.640774	-87.03443	-0.016858386	0.01996372	7819.009909391403	1227.1501661853658
49	720.0985	897.9784	2935.943	0.2989474	1235.8889	490000	115.75065	35.98922	154.55197	67.824936	399.66666	42.611465	38.962887	-80.8246	-0.0059420676	0.018874729	7984.560834169388	1224.8424951999366
50	484.62207	287.6926	1047.4434	22.553091	1013.125	500000	701.5297	721.619	1721.8745	174.82169	1185.3334	35.138496	31.589485	-75.387665	-0.028400205	0.017476907	8127.257606267929	1219.0886407971382
51	700.62604	416.05103	1323.4896	300.04608	1438.5	510000	891.71027	780.76953	1953.8257	99.24335	1766.6666	29.275217	26.903513	-72.36924	-0.019557966	0.016378326	8245.28008723259	1209.846653182756
52	1878.0043	2399.364	5603.753	48.993996	2645.6667	520000	160.3933	41.82625	203.60896	103.8075	504.66666	24.720375	23.004316	-66.30958	-0.0298541	0.013792111	8462.911578416824	1215.1873033621373
53	935.51807	690.49023	2192.6208	63.00814	1708.3334	530000	1013.16486	969.9711	2381.5164	245.46329	1457.3334	26.972815	26.095675	-62.87111	0.014213972	0.013858053	8631.342411279678	1213.2736028938923
54	793.15564	709.8643	2336.3489	47.474907	1317.0	540000	318.0823	254.05075	676.67694	119.54712	912.3333	30.600624	27.124231	-61.411934	0.012267419	0.01492682	8783.77108502388	1209.1240442886765
55	841.53406	743.01227	1973.3381	29.474846	1422.0	550000	214.73747	193.08267	478.4807	21.620377	596.0	30.52234	25.314772	-60.448162	0.009093377	0.014065354	8939.66923236847	1205.5008509029042
56	989.1335	296.48404	1463.1669	722.27106	1600.25	560000	3716.4023	4110.6743	9470.365	121.50927	4187.0	29.891256	24.321451	-59.102276	0.008372218	0.015058048	9092.284809112549	1201.4804925067083
57	1140.2269	1761.8987	4190.1787	27.374094	1598.75	570000	7072.8774	2911.6948	9162.447	2955.2722	7920.0	26.746584	21.349049	-58.420887	-0.0319907	0.014700409	9281.289865255356	1202.2255584152122
58	8673.557	0.0	8673.557	8673.557	10000.0	580000	947.0376	1035.9327	2402.4065	73.884026	1599.0	25.444471	20.30365	-58.44736	-0.01728482	0.013532555	9445.590591192245	1199.698574936801
59	1069.1388	1834.6113	6404.137	18.652222	1718.2	590000	1370.1372	756.6249	2089.3132	324.3925	2170.6667	22.175549	18.465345	-57.972836	-0.009197056	0.013105998	9700.294630765915	1208.426534391864
60	828.25006	1426.1183	4646.603	14.608369	1210.4445	600000	3449.8337	3967.52	9057.722	486.13885	4229.6665	16.877731	14.102792	-55.27551	-0.019765291	0.011673858	9903.9087433815	1210.4777351856233
61	1605.5636	1082.5968	2688.1604	522.96686	2153.5	610000	1206.3286	1524.4559	3358.6362	22.343285	1649.6666	18.165504	14.521369	-53.879436	0.008864439	0.011048	10004.607454061508	1200.0061945407117
62	2554.7944	3251.658	8052.4565	133.36719	3407.25	620000	522.239	315.1848	811.10925	83.81804	945.6667	17.0029	13.582244	-53.19793	0.0012246143	0.01120755	10203.89204788208	1201.4259990738285
63	2807.1575	2917.8464	6833.673	12.156675	3841.0	630000	827.1692	522.1936	1290.9335	97.57101	1184.6666	17.175232	14.007973	-52.69089	-0.021993626	0.01114531	10383.225583076477	1200.3887776157842
64	1535.1263	2495.6707	5856.9414	26.480885	2049.25	640000	2755.5342	3801.176	8131.2085	65.654915	3486.0	17.029892	13.970452	-52.42385	-0.012993764	0.0104493145	10552.512422084808	1198.1498478159308
65	1975.9689	1879.7534	4150.8613	102.313995	2792.75	650000	2416.5825	1550.4984	3567.869	224.7795	3082.3333	19.080746	14.832989	-52.898895	0.02706095	0.010376144	10742.892058610916	1198.2456525848463
66	1475.1038	1551.7006	3654.982	90.64351	2262.2	660000	168.63866	92.447	295.9931	79.36247	496.66666	20.998266	15.826982	-53.449684	-0.02439864	0.010781818	10909.933869838715	1195.6846714627864
67	8436.893	0.0	8436.893	8436.893	10000.0	670000	2699.4329	3646.6057	7855.2324	22.050552	3622.3333	21.51198	16.560413	-54.443676	-0.01097743	0.0098611545	11097.25495147705	1195.301341685727
68	936.4552	1654.2728	4241.942	11.302026	1564.6	680000	1364.9514	1235.5265	3041.9492	101.5438	1977.3334	23.548094	17.492075	-54.49107	0.013876949	0.009777991	11241.617370605469	1190.2888979631311
69	2149.1719	1013.6879	3454.804	983.67816	3200.3333	690000	2786.957	3469.096	7685.8237	107.80762	3701.3333	23.128942	16.887672	-54.326397	-0.026817707	0.00960966	11427.774777412415	1189.7031228632165
70	661.98505	727.3977	2288.3203	7.428813	1175.375	700000	981.1963	975.8012	2343.6807	110.19319	1507.0	23.127558	16.350208	-54.217216	-0.015825184	0.009002928	11578.150082588196	1185.3820321429343
71	772.43866	977.56287	2464.5896	152.51727	1262.0	710000	240.67574	161.82858	453.28195	61.01268	532.3333	24.012716	16.408148	-52.407303	0.009677994	0.009231913	11678.112359285355	1176.0352586447354
72	4278.4023	4278.1035	8556.506	0.29893902	5000.5	720000	2893.0615	3586.5867	7957.985	125.39644	3969.0	24.706617	16.732119	-52.659122	0.017457457	0.009330617	11869.845413923264	1175.9939436451155
73	4672.725	3178.5076	7851.2324	1494.2175	6421.5	730000	393.20102	301.37607	804.3309	90.31967	695.6667	23.161848	15.754845	-53.542976	0.009392441	0.00969938	12063.177837133408	1176.0221314947353
74	1332.3524	2471.2217	7799.784	0.34711945	1893.0	740000	2430.1094	2242.6003	5584.565	568.3771	3340.6667	24.061964	15.601787	-54.506207	-0.01448599	0.009499233	12305.465619325638	1180.6595390600128
75	869.4754	309.77097	1307.4473	641.97003	1425.0	750000	874.65436	510.32123	1253.6102	153.25917	1414.3334	23.12143	14.697575	-53.746216	-0.046484534	0.00895203	12405.090713739395	1171.5919006294675
76	2380.2285	3539.8699	8486.811	27.881594	3054.5	760000	2661.227	2053.0117	5184.8306	156.10127	3122.6667	21.09135	13.613362	-52.827354	0.011996001	0.008902949	12610.785966873169	1172.581852949293
77	8809.241	0.0	8809.241	8809.241	10000.0	770000	3716.591	3804.4663	8954.942	34.070675	4307.3335	17.800997	11.343743	-51.588837	-0.03458009	0.0082689915	12808.037748336792	1172.6839755939197
78	2369.981	3904.1028	9128.366	9.053636	2735.0	780000	2718.399	3585.2693	7788.69	164.65303	3321.6667	15.102464	9.763246	-50.453575	-0.00049819634	0.007846612	12996.666018724442	1171.921593910099
79	4068.8416	3810.946	7879.7876	257.89563	5050.0	790000	5695.2935	3210.4902	8114.092	1158.2928	7283.3335	13.889392	9.000487	-50.377434	0.0019126008	0.007968205	13221.102376937866	1174.2793460526043
80	1031.3835	2061.5923	6473.734	64.17061	1510.0	800000	450.39038	218.66357	668.7614	151.58365	882.3333	13.005209	8.704858	-50.52482	-0.02321526	0.0077585517	13402.76773571968	1172.7421767920255
81	1298.8179	668.5685	2071.1047	446.19147	2105.2	810000	4718.526	3352.476	8074.5024	140.24295	6244.6665	11.804023	8.308761	-48.93325	-0.014730118	0.0074657016	13620.810591459274	1174.3044521444128
82	8556.11	0.0	8556.11	8556.11	10000.0	820000	83.40647	43.542667	143.5824	42.00084	233.33333	11.183799	7.9333224	-48.596783	-0.0105605945	0.0072265905	13769.481828689575	1169.846220303648
83	884.6779	1014.4423	2305.154	0.29718232	1409.6666	830000	2541.644	3433.5176	7396.978	60.46608	3022.6667	11.184464	8.1027	-48.46241	-0.0033917069	0.0067071244	13886.490095376968	1162.7844115010228
84	7688.189	0.0	7688.189	7688.189	10000.0	840000	1677.578	1069.3817	3047.1265	437.2691	2633.3333	13.04446	9.827548	-49.6691	0.070379995	0.0071794083	14059.488286733627	1160.4656997786628
85	6613.4097	0.0	6613.4097	6613.4097	10000.0	850000	198.03015	57.541332	278.93445	150.00307	603.3333	15.880206	11.577327	-50.478363	-0.020167084	0.0076408265	14211.566953897476	1156.4314285044577
86	7574.0947	0.0	7574.0947	7574.0947	10000.0	860000	4178.517	3407.8792	8424.572	80.97135	5481.6665	14.416908	10.647287	-50.83645	-0.008323886	0.0073643234	14416.987144947052	1156.7117592082468
87	2472.0222	3297.711	7133.7856	25.74383	3544.3333	870000	4231.734	2984.5034	7497.615	283.32263	5686.6665	13.857869	10.305681	-50.178722	-0.007992852	0.0075854957	14629.431593179703	1157.4626911279342
88	4462.575	3122.719	7585.294	1339.8561	6067.5	880000	5078.6704	3495.041	7627.0527	136.74533	6800.0	11.213084	7.966249	-49.288086	-0.019859094	0.006904389	14876.773795366287	1160.8391672726834
89	7350.8584	0.0	7350.8584	7350.8584	10000.0	890000	574.2581	414.3874	1151.6672	198.81015	1094.0	9.945567	6.6352086	-48.465786	-0.029689841	0.006471289	15035.17637348175	1157.2017769683614
90	2672.9827	2459.0066	5131.9893	213.97617	4225.0	900000	48.571323	38.85657	95.51345	0.36007047	203.33333	9.961099	7.001696	-48.44757	-0.017314596	0.0061150338	15168.200751543045	1151.6596866369248
91	1998.5221	1839.963	3838.485	158.55905	3320.0	910000	3508.1133	3536.8115	8425.832	258.31467	4361.6665	10.480246	7.7034855	-48.232067	0.0071062306	0.0059276368	15326.181570768356	1148.060121255349
92	2846.4531	2955.3765	7801.3506	51.83431	3864.0	920000	2274.9385	1268.3837	3721.9546	633.3869	2955.6667	10.659898	7.8265195	-48.502766	0.0051084617	0.005809676	15567.847044229507	1150.6669553725617
93	1668.825	2305.7773	5638.13	92.62516	2507.5	930000	269.0013	56.470947	345.63318	211.21439	714.0	11.484041	8.31549	-47.538498	-0.0036285631	0.006111761	15723.917578458786	1146.8878949900682
94	5189.771	3297.4783	8487.249	1892.2926	6224.5	940000	2559.8552	2517.1328	5988.675	16.99272	3318.0	12.796898	9.247395	-47.60974	0.029375385	0.0062512937	15931.436534166336	1146.8374525681456
95	844.84033	900.1935	2556.8193	213.49222	1690.8	950000	2918.8533	2727.2744	6704.2563	385.7766	4530.6665	14.879938	10.686341	-48.364513	-0.0065220767	0.00638606	16111.532819747925	1144.7668055120266
96	6596.4756	0.0	6596.4756	6596.4756	10000.0	960000	3424.346	2651.8184	7173.3354	1466.0725	4721.0	19.427258	13.5235	-49.154	-0.028244248	0.0060910345	16308.610226869583	1143.8678005844354
97	7577.234	0.0	7577.234	7577.234	10000.0	970000	3476.3975	3904.7998	8945.342	79.21982	4183.0	19.768837	13.930158	-48.501278	-0.02789458	0.005384362	16503.067068576813	1142.7381491842139
98	2958.2188	4106.979	8766.029	0.3453758	3438.6667	980000	252.57857	166.45685	372.44794	17.186413	602.3333	16.913342	12.457052	-47.772797	-0.021809502	0.005315802	16660.36886191368	1139.025218045225
99	2492.9111	2242.5293	4735.4404	250.38173	3400.5	990000	2664.8909	3734.8237	7946.7256	18.54748	3390.3333	17.784235	12.361689	-47.822056	-0.0792864	0.004519993	16813.729283571243	1135.068256284452
100	1619.0718	1985.4056	5444.372	97.03046	2279.4	1000000	166.40503	108.81632	276.20627	18.127476	356.0	22.454834	15.508293	-48.514698	0.039068706	0.0047854558	16978.85674595833	1131.9237830003103
101	2226.507	0.0	2226.507	2226.507	3240.0	1010000	2128.0994	370.23282	2650.988	1843.2249	2944.6667	24.068151	16.437569	-48.522472	0.10919723	0.0051071146	17084.99754858017	1124.9033038783782
102	3575.8135	3206.6836	8055.1504	723.0524	4553.6665	1020000	3071.119	4159.902	8953.705	70.12138	3544.6667	22.620066	16.506805	-48.505848	0.0043217824	0.0052568736	17312.789148569107	1125.897072018128
103	6798.7896	0.0	6798.7896	6798.7896	8322.0	1030000	6250.5063	3922.2812	9128.902	704.90375	7205.6665	23.528559	17.270138	-49.31279	0.0464936	0.005758123	17515.640287399292	1125.195662429379
104	4836.648	3921.1147	8757.763	915.5335	5626.5	1040000	2475.3784	3406.4692	7292.7915	45.504707	3468.3333	25.79566	18.593002	-51.32022	0.0205307	0.006556536	17718.8989713192	1124.4685884888356
105	2368.3535	3330.3977	8120.2285	49.73616	3020.5	1050000	158.23647	174.85902	405.45905	29.699486	353.66666	35.690334	24.968294	-53.338043	0.012883859	0.00658307	17893.948133707047	1121.9221448164137
106	1557.8043	2770.7666	8198.623	0.29913515	2082.2856	1060000	1780.6471	2125.485	4771.479	24.992777	2443.6667	58.59167	40.37845	-55.936676	0.035561442	0.0070298403	18118.202503442764	1122.4169474517028
107	5723.8604	0.0	5723.8604	5723.8604	7326.0	1070000	2827.7197	2425.4692	5954.4277	42.83997	4523.0	76.015656	49.724525	-58.7294	-0.0002976193	0.0072051436	18281.227890729904	1119.0845110096666
108	1641.9164	2023.3469	4498.525	69.59678	3082.0	1080000	2773.8418	2962.4915	6937.3926	288.1293	3862.0	107.23029	71.922844	-61.368248	0.12866308	0.008342196	18459.3922226429	1116.679282532209
109	1317.551	2523.8806	7454.122	20.15971	1902.8572	1090000	1055.1703	1417.8387	3060.1626	32.558975	1493.6666	113.293236	73.78202	-63.30721	0.016322155	0.010034408	18658.20437645912	1115.4981515019313
110	2078.3135	3581.8809	8282.301	0.29910618	2527.0	1100000	1651.4283	2261.1826	4848.6484	0.29926914	2392.3333	199.98912	123.10244	-67.26161	-0.031095171	0.011185315	18836.750873804092	1113.080733409795
111	812.5577	842.2061	2334.0981	32.608673	1397.2	1110000	1369.6992	823.8014	2387.6929	370.05005	2276.6667	322.94232	200.9097	-70.702774	0.0186338	0.011174842	18974.655113697052	1108.27940523381
112	2685.5637	0.0	2685.5637	2685.5637	5685.0	1120000	6401.5063	3530.7312	8960.151	1408.8164	7478.3335	425.27283	273.0433	-71.81665	0.057571262	0.012141745	19154.964681863785	1105.9711750425045
113	2116.7903	3072.1953	8645.672	0.29881334	2790.3333	1130000	144.63408	101.63218	288.32138	69.77085	394.0	557.0679	357.24536	-79.58791	0.0011222693	0.010809439	19383.321759939194	1106.3931446364497
114	772.4105	614.15485	1598.5968	0.29817185	1458.4	1140000	2291.6492	2552.2175	5871.646	103.60519	3626.3333	853.78094	563.1485	-93.01431	0.056281634	0.013279696	19542.01841902733	1102.809811298889
115	1992.2911	2822.0122	6877.425	238.68494	3289.5	1150000	309.8871	102.89236	415.40625	170.35461	745.3333	1100.3356	749.0551	-101.10273	0.08472404	0.016080514	19733.760496854782	1101.0866363521936
116	421.04004	416.7988	1468.3558	28.539547	946.2	1160000	144.55827	191.49004	415.16864	0.29910165	263.33334	1303.6537	951.85614	-111.05345	0.05920245	0.01934792	19880.12130022049	1096.8342785933924
117	325.23346	265.1147	782.5259	0.2989139	745.3571	1170000	57.943283	14.964492	76.10705	39.455963	231.66667	2782.4844	1952.0494	-142.2757	0.17704172	0.026597617	20036.78746342659	1093.1751564023502
118	410.04688	613.7543	2167.3545	15.816288	921.5455	1180000	601.0118	158.23941	808.31415	424.36148	1071.0	7163.9907	5422.58	-211.90382	0.102832116	0.0485021	20197.84088563919	1089.7705110098682
119	218.6358	172.82478	664.32874	8.907494	527.3333	1190000	72.882225	22.925909	99.98188	43.918037	186.33333	18276.576	14415.356	-343.61832	0.13559043	0.07498381	20343.881096839905	1085.576848381207
120	782.59393	1261.3645	3588.5093	121.66125	1737.0	1200000	688.9136	842.1073	1879.3428	64.10427	1355.3334	43720.945	36116.137	-552.6654	0.019562725	0.1021397	20514.702816724777	1082.720426375336
121	323.57712	330.91724	1329.1694	34.77341	771.61536	1210000	150.70375	170.30843	390.3758	10.241952	238.66667	91832.16	78881.22	-886.25134	0.037067566	0.11492064	20666.798824310303	1078.8866052413446
122	322.833	186.76938	720.7517	138.62003	738.38464	1220000	183.76921	226.6362	504.27103	21.309278	560.3333	160079.45	139915.67	-1278.0778	0.050703872	0.15261725	20818.446468114853	1075.0509240992733
123	509.4239	340.9147	850.3386	168.50919	1355.5	1230000	1878.2031	2308.7837	5141.677	156.86618	2355.3333	220356.89	196239.66	-1491.852	-0.009746199	0.18890181	20905.901602506638	1067.9573040481505
124	687.0464	2040.1459	8834.161	8.3803625	1041.7059	1240000	250.0285	130.1799	349.65747	66.14033	567.6667	283411.3	255542.36	-1782.804	0.01710242	0.2079447	21150.08207798004	1068.875115696589
125	304.55676	244.85655	802.4468	24.781004	738.0769	1250000	507.69333	324.86508	945.8043	168.84616	1062.6666	282173.8	256752.2	-1950.441	0.01587974	0.25493604	21307.341170549393	1065.367058491707
126	484.3065	294.217	1172.8551	48.01324	1048.5	1260000	505.64865	300.9573	874.7634	137.57379	1104.3334	267439.22	246244.06	-1815.3495	0.0024584872	0.25554448	21475.895564556122	1062.4318704745126
127	515.02625	757.948	2700.4626	8.085879	968.6	1270000	2239.6199	2569.5544	5855.537	118.978035	2971.3333	285807.97	265313.94	-1606.3533	0.010056139	0.28468078	21655.937282562256	1060.0609718979185
128	1785.5735	2447.6992	6011.94	184.35103	2504.75	1280000	1150.6945	1424.4213	3164.9	117.21233	1679.3334	355655.7	333237.62	-1518.4196	0.01758096	0.3211713	21821.71421766281	1056.9892823603004
129	552.0384	774.89417	2404.117	41.263874	1065.7142	1290000	719.54315	719.47614	1731.74	123.65674	1283.0	510073.75	479678.03	-1639.0504	0.00087415054	0.35157084	21953.603591442108	1052.2980532277463
130	907.7936	1402.7609	4542.59	90.11472	1504.625	1300000	710.3161	688.1425	1683.4752	218.14275	1125.6666	593913.1	559810.2	-1812.791	0.012678568	0.35641205	22138.763564825058	1050.1721177620766
131	321.4575	276.5642	903.40485	30.947474	764.46155	1310000	208.3661	181.1828	458.88095	36.498104	498.66666	774637.0	736414.25	-2021.7825	-0.007832338	0.39299527	22294.54247236252	1046.6521847264457
