Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ	LossPi	Qval	Time	remian_mins
12	64.85405	50.635708	188.49937	5.8625765	133.375	12000	78.82791	65.94067	171.51462	23.588593	185.0	1.5951034	-37.256107	36.406837	37.17209076881409	102.63627087010278
13	64.20437	67.48499	225.38475	17.33077	142.85715	13000	47.222523	37.596626	100.3723	19.388403	105.333336	2.4952378	-40.93243	40.009445	40.07195782661438	102.08074081127461
14	35.529224	13.510188	69.22565	21.769444	91.77778	14000	61.30514	31.796314	96.4671	19.449987	141.66667	2.9069643	-44.080803	43.081833	42.69703197479248	100.94797992195403
15	55.84903	50.788895	154.83633	7.115263	118.9	15000	34.092655	15.805302	55.391182	17.57049	83.0	3.6994798	-47.498924	46.40119	46.28416442871094	102.08229388660855
16	52.340923	32.41756	104.28526	20.549557	117.0	16000	112.16937	36.258823	142.44644	61.19053	187.0	4.7009964	-51.453716	50.287357	49.278756618499756	101.84276121457418
17	47.016426	33.190075	130.26077	17.426023	119.0	17000	90.01357	58.060127	148.7614	10.9608135	178.66667	5.555727	-55.293327	54.08524	52.56522297859192	102.19297576020746
18	48.611317	45.051792	124.032326	9.890186	110.0	18000	74.89207	54.520657	145.24504	12.391636	169.66667	5.838564	-58.51612	57.241123	55.085291147232056	101.09170892238618
19	146.76833	198.21379	488.92426	10.718081	310.25	19000	24.347624	5.2564845	30.828276	17.953442	62.333332	5.925312	-62.999603	61.56648	58.6512348651886	101.91938061965139
20	26.25851	13.023457	52.65128	10.427028	71.85714	20000	35.099648	18.510294	61.17151	20.02898	97.333336	6.54989	-67.53855	66.01745	61.76981854438782	101.92019902467727
21	45.331917	29.539091	115.05079	19.942705	109.75	21000	28.185648	12.430426	45.396103	16.47826	88.0	7.5286713	-71.277466	69.62714	64.56361389160156	101.40586545713364
22	52.14109	30.51488	112.69983	10.846929	140.125	22000	77.67774	12.090691	93.83647	64.75598	171.66667	8.639719	-75.48812	73.75888	67.91858291625977	101.77496635877725
23	46.26827	24.01828	77.45694	21.050562	123.2	23000	118.28568	77.17061	224.34412	42.970554	278.0	10.03129	-79.111046	77.3274	70.19916844367981	100.5679381152858
24	74.16835	65.244064	239.91045	19.656063	162.5	24000	53.28897	37.92299	106.90584	25.406633	152.33333	11.163278	-83.21469	81.33449	73.96407866477966	101.49515108135012
25	79.794556	59.4267	139.22125	20.367853	165.0	25000	59.94454	62.129456	146.85916	5.329754	104.666664	12.22318	-87.070114	85.03025	75.31654453277588	99.1667820652326
26	141.02646	212.25163	638.0742	12.367635	248.28572	26000	28.922068	14.641698	48.741436	13.819749	91.333336	13.066254	-91.697136	89.57182	80.21192669868469	101.49893710980048
27	49.530334	32.905678	99.7563	8.837959	139.0	27000	38.72304	11.897718	54.85639	26.518755	104.333336	17.039095	-98.705	96.44871	83.21993803977966	101.35366411783076
28	44.572124	21.08451	77.34681	14.465135	112.22222	28000	39.04236	26.711931	76.74654	18.168612	131.33333	20.289495	-103.69635	101.35551	86.36413478851318	101.37504309075219
29	30.20779	21.81845	81.6443	13.045814	102.1	29000	89.89988	24.128674	120.72734	61.815704	237.33333	22.653374	-109.07961	106.623375	89.63072276115417	101.52997280605908
30	41.79146	32.636562	112.50969	12.618932	111.77778	30000	36.964592	22.57896	68.875694	20.021412	153.33333	24.979637	-114.1944	111.65457	92.89121222496033	101.66426985263824
31	46.367424	34.328434	116.90074	12.064698	141.42857	31000	27.481262	3.6555314	32.551445	24.07193	82.0	25.818336	-119.16745	116.48147	95.97758960723877	101.6020817520798
32	31.748386	18.308165	74.841805	13.214591	95.7	32000	42.56782	21.854815	72.55628	21.095285	113.0	27.023502	-124.969826	122.00381	98.95087242126465	101.42464325428008
33	30.240688	15.613149	53.868237	9.085958	105.0	33000	47.48163	19.769638	67.62698	20.619625	97.666664	32.880413	-131.4018	128.24197	102.02136898040771	101.35153099876462
34	104.20452	57.88401	168.22699	10.138352	225.75	34000	53.627125	30.468264	86.47814	13.054556	168.33333	36.33495	-137.5176	134.2215	104.93341183662415	101.12700284111733
35	34.893578	21.123106	89.49403	16.048801	111.6	35000	57.626095	45.68696	120.97748	14.954996	146.0	39.30442	-144.54146	141.03625	108.28882884979248	101.32740324565343
36	39.569057	30.761707	110.86544	4.830675	119.875	36000	37.589806	20.026184	65.63976	20.17779	131.0	44.488464	-151.98344	148.31241	111.3710515499115	101.2651589680601
37	39.525684	34.77015	116.18611	8.943294	114.111115	37000	20.81733	16.203047	43.353523	5.9578495	98.666664	52.867252	-159.87012	156.05194	114.53016018867493	101.27148764788566
38	38.613167	32.898968	99.876236	7.957367	119.125	38000	18.40561	2.624861	21.990997	15.780098	58.0	58.801136	-167.13556	163.1473	117.54229283332825	101.14823558581503
39	35.106873	18.784245	74.64478	17.156832	96.90909	39000	8.375073	2.7304807	12.052097	5.515333	34.666668	65.37358	-174.94586	170.71156	120.78745102882385	101.22401264844797
40	19.93585	9.686619	47.773396	7.643937	61.375	40000	19.684402	8.085461	29.435307	9.636724	65.0	75.03192	-183.85135	179.26422	123.83192944526672	101.1294082681338
41	19.371614	15.606004	73.64783	5.684401	62.9375	41000	57.41772	52.387043	131.19698	14.691166	116.333336	84.05426	-193.3265	188.36624	126.86647009849548	101.02902969703442
42	49.32286	93.81536	314.12454	10.371353	113.666664	42000	25.991598	16.166258	46.82572	7.4212394	75.0	93.10534	-204.41994	199.03722	130.0345916748047	101.03481313444318
43	19.51672	9.385304	32.276077	2.5804932	61.357143	43000	181.93115	224.522	499.30362	14.804743	361.33334	98.16815	-214.63571	208.96169	133.10173535346985	100.96127701045931
44	44.479904	42.594215	159.00595	14.657996	121.888885	44000	73.71523	35.3611	122.11715	38.626118	244.0	100.45679	-225.57957	219.57956	136.6349446773529	101.2340719407255
45	58.68376	48.997868	159.92314	19.522213	171.33333	45000	89.45801	48.15992	136.16402	23.175081	241.33333	110.748314	-237.49428	231.35086	139.94131088256836	101.32787441147698
46	31.162815	17.777538	71.01326	14.349914	103.77778	46000	24.928537	5.7489552	32.710083	18.997816	84.666664	116.8707	-247.49146	241.24924	142.867103099823	101.14576741284218
47	36.09224	6.8925185	51.930046	28.0221	112.111115	47000	28.945715	3.7689288	34.218254	25.63307	75.666664	130.24786	-257.30557	250.90984	145.91624426841736	101.05475983264598
48	41.06463	27.82296	112.66228	19.788256	128.75	48000	54.65985	26.53806	87.957375	23.01579	173.33333	142.53468	-267.04437	260.58667	149.0739324092865	101.03899798658159
49	33.829536	13.023711	49.936695	5.0693483	91.36364	49000	36.564236	7.445454	46.09254	27.919268	101.666664	159.72319	-275.71417	269.1696	152.15731525421143	100.97242183685303
50	54.22299	42.448162	144.18028	17.508192	151.83333	50000	38.98849	6.8405566	48.431404	32.44677	95.333336	167.69456	-283.7289	277.1795	154.9158308506012	100.6952892780304
51	142.81902	97.40324	279.41382	59.111195	360.33334	51000	79.55384	10.258456	88.46221	65.18327	281.66666	177.39073	-292.03323	285.47012	158.35963129997253	100.86369934954675
52	60.41858	18.690239	94.798096	38.2129	153.0	52000	22.93778	4.53955	26.58125	16.538368	75.0	181.69276	-298.33472	291.72153	160.84610080718994	100.42570593418219
53	123.24496	107.34542	281.42914	16.297396	288.75	53000	63.070843	39.667416	119.04026	31.796152	173.66667	190.29428	-305.28534	298.67215	164.4384298324585	100.67975503993485
54	57.48424	35.952766	135.27972	27.229658	166.33333	54000	11.574974	3.1689498	15.975916	8.6416	55.666668	194.66951	-312.49426	305.68198	167.42792582511902	100.5601053505768
55	45.563217	30.136759	124.935455	20.701378	125.333336	55000	41.61583	24.166058	75.6573	21.971899	102.666664	206.17918	-320.07108	313.10376	170.8219735622406	100.68143523028402
56	28.50534	13.960257	60.43232	8.910243	96.1	56000	43.61641	33.291313	89.453	11.385627	97.333336	220.1922	-328.2349	321.13373	173.75955057144165	100.53231085027967
57	25.776398	12.342983	45.949333	14.049586	76.8	57000	25.701805	7.2998843	35.984806	19.768227	95.333336	242.35962	-334.7959	327.51746	176.32641863822937	100.17609065039116
58	39.43142	43.210697	137.68274	5.8983955	105.90909	58000	10.57674	2.0065577	12.519441	7.814064	39.0	255.49742	-342.74384	335.1076	179.7982473373413	100.33568793507828
59	36.630913	29.469786	93.76414	11.2486315	120.666664	59000	95.47458	63.82777	179.08746	24.2124	285.33334	257.3266	-354.4901	346.3435	183.24339890480042	100.47328684269372
60	53.640873	32.99707	107.10662	11.359618	167.33333	60000	17.997429	4.7912683	24.219147	12.562339	71.666664	272.5447	-366.93127	358.19128	186.25923037528992	100.37302918831507
61	29.840454	22.898672	81.137146	7.42498	105.888885	61000	30.18331	1.9836309	32.987103	28.702415	88.333336	278.23407	-379.67664	370.596	189.16152358055115	100.2142603376524
62	45.494152	13.716268	67.31642	23.9145	126.0	62000	23.021692	6.533245	30.328878	14.471294	98.666664	293.99805	-390.72052	381.3418	191.76287984848022	99.90227412908308
63	50.155445	38.18748	127.513885	6.4534755	140.66667	63000	43.830017	23.81712	74.27468	16.128716	165.66667	309.31467	-403.83676	394.23328	195.54772472381592	100.20527538168366
64	47.49979	30.661451	103.8553	17.981037	115.44444	64000	44.4052	49.39708	114.26215	9.140848	105.333336	327.5748	-418.1076	408.34775	198.5856010913849	100.12024006942907
65	85.24716	57.531418	179.65355	36.327194	198.5	65000	109.55709	112.56043	267.50296	13.420114	206.66667	332.4374	-428.22296	418.48035	201.2021141052246	99.82720217613073
66	571.9178	0.0	571.9178	571.9178	1000.0	66000	64.45596	27.801424	101.70239	34.928326	179.66667	330.9827	-438.00418	428.25458	204.24900150299072	99.75191064145831
67	30.581747	28.701595	85.85347	8.477058	104.71429	67000	209.53658	187.65286	465.0796	19.76731	367.66666	337.93008	-445.22784	435.59473	206.8352770805359	99.45586773441799
68	130.03577	119.44095	329.98642	13.416147	278.5	68000	360.19617	244.10844	676.994	83.00017	559.3333	345.89572	-453.7422	443.92386	210.71333765983582	99.77896226854885
69	124.04634	52.734165	207.03275	51.445496	252.4	69000	68.95594	79.67305	181.63065	12.596913	150.0	351.87897	-463.75613	453.95102	214.22557950019836	99.92019134621688
70	97.1581	0.0	97.1581	97.1581	289.0	70000	541.8931	192.16376	812.07166	381.44586	932.6667	367.70853	-469.60446	459.89755	216.48600554466248	99.48047342868078
71	310.34976	312.24524	841.519	37.4229	437.5	71000	340.65823	268.8352	720.6633	140.37778	566.6667	364.79034	-476.79758	467.15	221.88823008537292	100.47474037442409
72	92.28502	0.0	92.28502	92.28502	198.0	72000	159.50163	29.469988	187.20966	118.68617	320.66666	359.8638	-484.30856	474.62753	223.22289085388184	99.62354911742386
73	357.00705	125.89289	482.89993	231.11415	739.5	73000	186.20528	188.63533	452.63937	41.386547	424.33334	359.73706	-490.37027	480.75922	227.88501143455505	100.25899900823968
74	702.7347	0.0	702.7347	702.7347	1000.0	74000	112.29217	46.91619	178.53851	75.96584	252.0	365.89255	-497.11182	487.3849	230.90632152557373	100.16341743726987
75	140.16571	183.1043	455.3044	9.290264	317.5	75000	27.828758	17.278088	45.255947	4.28215	80.333336	371.84482	-505.1406	495.32205	234.7121729850769	100.40465147097906
76	117.51824	81.37093	229.4935	38.552383	257.66666	76000	206.95605	173.99242	452.94257	78.66997	464.33334	387.05304	-511.40002	501.4719	237.5447554588318	100.22721659384275
77	436.45316	0.0	436.45316	436.45316	969.0	77000	114.90735	43.24759	153.02882	54.42686	250.0	381.98108	-517.0643	507.20975	240.62221765518188	100.1550915964238
78	241.03285	0.0	241.03285	241.03285	520.0	78000	289.46625	219.89297	552.5133	14.2971	516.6667	399.56235	-521.2494	511.4468	243.05861139297485	99.82022420178113
79	201.38806	186.57848	464.15884	49.243668	436.66666	79000	70.40838	31.376377	111.015724	34.61283	166.33333	391.81934	-526.1749	516.3473	246.76838302612305	100.0088737348464
80	292.05972	269.1992	561.2589	22.860548	538.0	80000	57.97389	6.007631	66.3808	52.707256	157.33333	406.77844	-532.1822	522.2086	250.23497438430786	100.09398937225342
81	194.44527	169.39182	425.19846	23.345228	430.33334	81000	110.2877	125.8489	288.25735	19.881687	230.0	402.9537	-539.2185	529.09375	254.14799118041992	100.35185055610083
82	91.979034	55.08021	144.57202	15.92083	270.66666	82000	304.94296	187.84247	569.2543	149.72572	603.6667	422.77948	-545.80743	535.4765	257.24367451667786	100.28320444996764
83	233.71231	0.0	233.71231	233.71231	576.0	83000	401.96536	159.15399	523.7668	177.14912	782.0	432.2175	-550.3535	540.0632	259.924578666687	100.05530431241874
84	550.8253	0.0	550.8253	550.8253	1000.0	84000	215.17653	226.35544	531.1708	12.840976	441.33334	425.65338	-554.9461	544.78	263.22727036476135	100.0681445731057
85	153.09683	174.34393	493.9777	42.334263	353.2	85000	298.88492	161.139	508.56683	116.75367	629.0	440.02002	-563.00415	552.7625	268.7520971298218	100.91377728967106
86	421.51318	0.0	421.51318	421.51318	1000.0	86000	103.617	26.408213	140.66553	81.01288	276.0	442.64886	-571.3961	561.05145	271.89652395248413	100.85464059613471
87	175.70894	131.62125	360.09015	61.4071	322.66666	87000	18.960485	8.1008	30.348663	12.186356	63.666668	449.17557	-577.1308	566.55865	274.85019183158875	100.72575002863033
88	91.15517	57.411423	155.98868	16.852331	209.0	88000	152.59415	147.18433	360.51266	40.134705	432.0	453.07733	-583.62115	572.85767	278.3999140262604	100.81451388994853
89	306.5126	0.0	306.5126	306.5126	673.0	89000	174.17944	178.81825	425.0357	21.050978	355.66666	449.1843	-589.3811	578.643	280.9128279685974	100.52891618455394
90	228.23036	188.30441	416.5348	39.92594	575.5	90000	62.04836	2.5276637	64.63126	58.616795	141.33333	465.2235	-596.1327	585.32434	284.2638454437256	100.54517454085526
91	364.85022	0.0	364.85022	364.85022	1000.0	91000	400.65564	150.32538	583.6982	215.49596	837.0	462.33893	-603.8717	592.90375	287.90134596824646	100.66001238696305
92	572.8382	0.0	572.8382	572.8382	1000.0	92000	229.8642	293.58765	645.0585	21.354227	392.0	486.07175	-613.4906	602.1205	291.3002953529358	100.6885801030242
93	224.7784	212.50826	437.28665	12.270153	523.5	93000	205.67657	151.9751	419.57535	80.55757	506.66666	497.76315	-627.362	615.8594	294.7079815864563	100.7183007450514
94	233.69548	208.4676	442.1631	25.227875	547.5	94000	73.14652	74.88685	178.6106	12.04445	184.66667	493.40387	-635.9589	624.4919	298.03982877731323	100.72055166266487
95	241.43915	213.94409	455.38324	27.495064	504.0	95000	45.260044	14.503165	64.12232	28.852259	135.0	506.79565	-644.047	632.4053	301.1106872558594	100.63436102804386
96	47.051228	44.90935	141.31027	6.789319	139.57143	96000	53.55397	32.798172	99.70561	26.465729	144.66667	537.1237	-652.07965	640.36847	304.10784816741943	100.52453838454353
97	41.884155	22.503052	92.15576	19.558153	124.5	97000	12.816834	4.843232	16.656982	5.9850097	52.666668	564.8973	-661.02496	648.995	307.1944155693054	100.44518402294605
98	61.278717	22.229254	109.68808	46.17744	176.66667	98000	22.886328	5.4132233	27.854736	15.35825	71.666664	607.5914	-673.775	661.12866	310.47724628448486	100.42988430480568
99	28.916445	10.771145	50.39557	16.382986	101.25	99000	47.700848	17.93838	68.799835	24.952883	127.666664	618.87335	-686.53925	673.7216	313.1850779056549	100.22976965302169
100	37.493042	24.54983	71.79582	6.7718897	117.77778	100000	53.02454	39.58984	102.86871	6.01848	154.0	659.8392	-698.20874	685.13513	316.4645082950592	100.21376065810522
101	40.05062	26.50321	85.128365	9.657852	121.55556	101000	32.690693	20.096779	60.66937	14.375149	112.666664	724.6604	-711.9717	698.5304	319.6132082939148	100.156019998659
102	65.03106	76.73558	236.17523	25.750254	168.66667	102000	85.35681	20.747477	109.46715	58.82043	245.33333	726.8019	-725.0539	711.30646	322.88327145576477	100.13602074517144
103	44.25554	21.359085	80.69356	17.511347	120.0	103000	36.436	6.3599477	45.300686	30.685923	115.333336	723.8982	-737.5238	723.49963	325.7949950695038	100.00535660804668
104	163.62453	128.16539	339.71796	38.39077	348.0	104000	248.28246	293.61655	663.4762	35.524055	417.33334	753.873	-748.93695	734.53595	329.28214049339294	100.05111155693348
105	56.27382	17.27174	82.33536	40.62458	184.25	105000	310.62897	156.05548	429.7577	90.17264	749.6667	754.87366	-758.7304	744.1187	332.3225030899048	99.96049873015237
106	117.31514	27.755844	145.07098	89.559296	282.5	106000	324.44666	105.68619	427.1911	179.0689	844.6667	790.0521	-767.51294	752.72406	335.0798308849335	99.78635186946617
107	258.5458	162.81564	421.36145	95.730156	638.5	107000	73.55183	68.98601	169.65321	10.941068	177.0	800.8649	-778.715	764.0479	338.80719780921936	99.900626736378
108	304.739	0.0	304.739	304.739	552.0	108000	195.6006	147.35127	403.4429	78.64945	507.33334	783.341	-788.15955	773.809	341.11463236808777	99.59704985912936
109	340.8556	72.779465	413.63507	268.07614	914.5	109000	237.90453	142.12885	372.52435	41.331154	659.3333	810.53235	-796.5001	782.53485	346.9605288505554	100.32146150657526
110	74.1026	4.3863335	78.48894	69.71627	239.0	110000	141.16362	38.434742	182.8474	90.110954	372.66666	804.49695	-802.81934	789.0625	348.9011173248291	99.91259248365056
111	224.96173	147.56735	372.52908	77.39439	610.5	111000	241.19067	158.89246	406.6939	26.808025	605.3333	786.31744	-811.3714	797.7673	353.22445344924927	100.1863348819472
112	186.0423	0.0	186.0423	186.0423	492.0	112000	446.26904	17.446877	468.47195	425.84753	1000.0	805.6621	-815.94904	802.6364	355.95228385925293	100.0056413877578
113	450.73126	0.0	450.73126	450.73126	1000.0	113000	180.09106	126.22242	346.2781	40.565723	490.0	794.29376	-820.9215	807.9101	359.407203912735	100.02970376605481
114	218.0708	183.34576	401.41656	34.72504	557.0	114000	241.49634	116.82718	406.32294	149.23291	601.6667	766.79767	-822.8621	809.81464	363.1345760822296	100.12745741117767
115	284.23376	48.106712	332.34048	236.12706	748.5	115000	328.23175	56.544914	389.37958	253.02939	908.3333	762.225	-827.5155	814.7506	368.23852133750916	100.59849433674329
116	334.22665	0.0	334.22665	334.22665	1000.0	116000	239.32635	92.29627	333.92242	114.14	634.0	739.94037	-830.8201	818.05225	371.9454369544983	100.6817817494787
117	137.7163	43.26373	182.87444	79.385544	375.66666	117000	440.0261	31.978558	484.2522	409.72888	1000.0	730.0525	-832.9899	819.9698	376.23821330070496	100.91973695164053
118	491.2103	0.0	491.2103	491.2103	1000.0	118000	433.13342	38.326656	474.51047	382.12405	1000.0	730.57513	-837.7695	824.5884	380.2558228969574	101.07930175827047
119	392.7503	0.0	392.7503	392.7503	1000.0	119000	525.7452	15.549201	541.7151	504.6687	1000.0	718.6886	-843.2615	829.7021	384.0792863368988	101.18391251503921
120	40.39375	0.0	40.39375	40.39375	142.0	120000	371.89206	35.589905	422.19272	345.21124	1000.0	719.34894	-844.86707	831.1291	385.8251564502716	100.74323504633374
121	360.37064	0.0	360.37064	360.37064	1000.0	121000	439.15616	12.619508	451.10687	421.702	1000.0	720.4012	-849.7084	835.86127	389.8579924106598	100.90126252722806
122	379.3264	0.0	379.3264	379.3264	1000.0	122000	366.9597	255.1202	624.3586	19.310863	695.6667	710.5845	-855.1425	841.203	393.4957754611969	100.95424378758571
123	378.18643	0.0	378.18643	378.18643	1000.0	123000	491.05054	75.55217	596.8935	425.47412	1000.0	712.971	-862.194	848.1173	397.5237889289856	101.1046273752926
124	424.10355	0.0	424.10355	424.10355	1000.0	124000	601.3237	75.70974	670.10815	495.8719	1000.0	705.6236	-869.4305	855.21594	401.4928240776062	101.2366310868212
125	480.7061	0.0	480.7061	480.7061	1000.0	125000	441.5695	95.17152	576.1585	373.39755	1000.0	733.7858	-876.907	862.57263	405.5375759601593	101.3843936920166
126	631.76624	0.0	631.76624	631.76624	1000.0	126000	401.34082	6.8313527	410.8606	395.15567	1000.0	723.4901	-883.4066	869.12585	409.4773108959198	101.50270884018096
127	504.90936	119.2585	624.16785	385.65085	876.5	127000	289.81476	194.89621	496.13345	28.379553	702.0	746.96735	-893.5034	879.0007	415.1348600387573	102.0403662816746
128	421.03076	0.0	421.03076	421.03076	998.0	128000	352.21997	16.533375	369.7702	330.065	1000.0	762.6424	-903.5335	888.81274	419.1459062099457	102.16681440621615
129	213.31848	17.55317	230.87166	195.76532	527.5	129000	208.27808	255.91928	569.9503	15.741019	401.0	759.1736	-910.61163	895.7605	422.49290585517883	102.12974484117764
130	299.03418	283.85254	582.8867	15.181661	542.5	130000	221.07701	146.51952	326.536	13.878257	694.6667	780.9839	-918.0333	903.14044	426.40665078163147	102.22826097745161
131	330.7078	0.0	330.7078	330.7078	1000.0	131000	375.0337	8.498227	381.91248	363.0596	1000.0	781.3269	-924.0661	909.22565	430.55690693855286	102.38051625080692
132	92.847084	80.44274	206.05484	26.519253	262.0	132000	259.29294	163.63504	402.96182	30.346811	710.0	775.3393	-929.40735	914.39844	433.7293004989624	102.29877912372051
133	110.284134	0.0	110.284134	110.284134	403.0	133000	419.54135	40.797	476.96356	385.97134	1000.0	798.59796	-932.5178	917.55304	436.1084339618683	102.03188521067301
134	377.24625	0.0	377.24625	377.24625	1000.0	134000	173.17134	146.6052	377.4772	40.457577	437.33334	803.074	-937.62866	922.37244	439.5638327598572	102.01817295960525
135	111.847496	145.4906	419.48416	19.582117	303.5	135000	156.88762	148.36488	366.5911	45.990738	420.0	779.1191	-947.1719	931.50793	445.0688235759735	102.47572279447391
136	167.8407	0.0	167.8407	167.8407	474.0	136000	183.50127	169.93347	423.40677	51.297527	455.33334	781.85016	-955.80493	939.73627	447.22588658332825	102.1604228938327
137	183.73413	186.91399	447.85788	42.49356	444.0	137000	156.6637	87.67381	263.47662	48.729298	518.0	797.13983	-963.36786	947.2753	451.5593271255493	102.34246042070598
138	298.98846	0.0	298.98846	298.98846	876.0	138000	172.9994	155.07964	391.57724	48.143345	449.66666	821.3477	-971.4438	955.1697	454.5680122375488	102.22290302060077
139	128.40627	150.86453	389.31522	31.393654	341.75	139000	43.281834	22.06747	66.33601	13.538313	139.66667	812.11896	-980.5626	964.1538	458.512451171875	102.31314986283832
140	323.22955	0.0	323.22955	323.22955	1000.0	140000	416.1279	115.95852	523.11017	255.00003	864.6667	821.0769	-989.13745	972.5947	462.3567361831665	102.3789913722447
141	291.88092	0.0	291.88092	291.88092	965.0	141000	202.68188	120.78254	292.56094	31.949074	708.6667	826.34143	-997.0636	980.49677	465.9340834617615	102.38433326034682
142	85.686356	63.362106	190.83649	21.585737	245.25	142000	85.041466	44.770737	146.97614	42.685486	207.66667	828.53375	-1004.6667	987.81	469.02452278137207	102.2825776474017
143	65.37023	0.0	65.37023	65.37023	195.0	143000	117.146614	87.910965	224.41623	9.083619	356.33334	891.83325	-1010.12823	993.12134	470.18361926078796	101.7635174404491
144	164.93452	145.73647	361.07678	12.046948	483.33334	144000	45.92895	41.798714	104.655655	10.727863	130.66667	876.30743	-1015.40674	998.8092	474.4251229763031	101.91354473078692
145	114.23535	69.691086	196.91473	26.437498	365.66666	145000	264.54202	93.93844	361.69992	137.49713	733.3333	859.8432	-1021.1898	1005.253	478.1479070186615	101.9499270977645
146	129.79297	59.477222	180.12541	46.263287	384.66666	146000	37.309036	16.015497	57.847157	18.770548	100.333336	872.6408	-1023.77905	1008.34143	481.7727711200714	101.9642369735731
147	331.09018	0.0	331.09018	331.09018	863.0	147000	184.46706	136.9739	377.69318	75.999405	479.0	890.6072	-1026.1143	1010.7411	484.8880965709686	101.87048080919011
148	192.38034	176.50925	368.8896	15.871108	464.5	148000	33.184708	7.745719	39.76989	22.311169	110.333336	900.6678	-1027.1775	1011.7951	487.71700048446655	101.71755435692297
149	163.86058	166.98184	399.91855	40.18547	431.33334	149000	99.99526	48.45779	159.45647	40.760254	292.0	881.63043	-1030.3729	1014.91693	491.76514959335327	101.81848887845173
150	143.3255	14.235008	157.56052	129.0905	358.0	150000	302.17252	175.97823	426.72238	53.30174	722.0	893.9866	-1033.3413	1017.7314	494.67579436302185	101.68335753414365
151	423.15912	0.0	423.15912	423.15912	1000.0	151000	160.10997	92.61649	246.24971	31.590233	356.33334	935.735	-1037.4749	1021.69965	497.75810980796814	101.58440874962353
152	264.9511	160.34183	425.29294	104.60929	641.0	152000	155.75317	185.9965	418.72302	19.05394	381.66666	906.59827	-1044.857	1028.6136	501.6739675998688	101.65498802661895
153	72.79704	44.632717	117.42976	28.164326	187.0	153000	236.97572	138.96283	410.81476	70.67738	580.0	893.53735	-1050.4231	1033.7509	503.73533487319946	101.35067121452757
154	449.16858	0.0	449.16858	449.16858	1000.0	154000	163.7296	186.58922	427.36182	22.07208	399.33334	913.72076	-1058.402	1041.3807	506.96726989746094	101.28372056602916
155	122.47603	147.2853	411.67828	25.075047	337.6	155000	120.7638	92.9775	251.10785	40.59032	351.66666	898.4433	-1073.6123	1056.1012	512.1411814689636	101.60220189363726
156	339.00314	0.0	339.00314	339.00314	880.0	156000	180.08124	182.16415	435.4481	22.961596	484.0	912.41	-1088.6486	1070.9985	515.3048048019409	101.51945067267133
157	233.24146	182.63202	415.87347	50.609432	580.5	157000	323.89783	77.809525	431.1277	248.8866	753.0	966.3237	-1100.0598	1082.5844	519.2995376586914	101.59968647417749
158	415.41312	0.0	415.41312	415.41312	1000.0	158000	119.259605	67.42678	210.7481	50.23558	304.66666	951.8407	-1108.9552	1091.7089	522.3511095046997	101.49480400326885
159	428.74573	0.0	428.74573	428.74573	1000.0	159000	289.59448	155.18123	424.5978	72.25159	701.0	965.587	-1116.1904	1099.3322	525.9706404209137	101.50020406920954
