Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ	LossPi	Qval	Time	remian_mins
38	120.09469	88.68837	263.7454	44.951782	239.83333	38000	29.525564	13.712488	40.83083	10.227723	91.333336	11.172324	-75.60986	72.419876	54.71952557563782	47.08759092468964
39	89.144226	42.013584	138.93086	43.46694	227.25	39000	153.21837	110.97435	297.70728	27.915686	316.66666	12.802571	-81.26597	77.95291	56.114715814590454	47.02604970504076
40	44.312214	9.802532	55.268654	30.865364	119.0	40000	30.881577	15.523245	52.655125	17.567623	76.0	14.151681	-84.74633	81.28178	56.90871834754944	46.47545234362284
41	303.63782	214.46982	573.0879	48.31658	518.6667	41000	191.39606	221.55112	504.62103	28.080502	384.33334	16.11727	-91.0988	87.48175	59.226503133773804	47.16451941903044
42	99.54255	54.765755	154.3083	44.77679	213.5	42000	510.40613	30.595308	532.60596	467.1428	973.0	18.739521	-96.21503	92.39672	60.216179847717285	46.78701537355544
43	270.41113	256.44574	526.8569	13.965404	533.0	43000	363.24634	220.75279	605.15173	71.38715	633.3333	20.045277	-101.51617	97.45376	61.90625357627869	46.9575720604076
44	274.70425	237.10954	603.17535	52.06119	504.66666	44000	145.00038	57.612755	225.173	92.33998	255.33333	22.781616	-111.389755	106.85555	64.06553983688354	47.466739995913066
45	85.431076	56.167706	187.29802	21.908905	174.6	45000	234.24548	238.57916	571.55676	58.81841	440.66666	25.924294	-120.354774	115.50954	65.47495794296265	47.40871902969148
46	207.51009	111.51038	364.0865	112.951546	388.0	46000	183.68549	181.1309	439.74008	49.36183	423.33334	28.132359	-128.39178	123.5073	67.23685884475708	47.60174666124841
47	432.9745	0.0	432.9745	432.9745	1000.0	47000	197.56648	122.39347	324.41592	32.150795	404.33334	29.53283	-137.17639	132.09608	68.77830219268799	47.63263186317809
48	476.5527	0.0	476.5527	476.5527	1000.0	48000	152.98619	119.299255	307.80115	17.503613	299.66666	33.063812	-145.04616	139.90819	70.30063462257385	47.64820758766598
49	148.38925	127.54797	275.93723	20.841272	290.0	49000	48.23828	15.907851	69.425674	31.09398	119.333336	33.728714	-150.56201	145.37524	71.21249723434448	47.25700039928462
50	107.88584	125.1601	385.9144	33.78195	205.33333	50000	122.91299	59.00404	182.77875	42.638443	250.66667	37.34177	-155.55061	150.4383	73.1431052684784	47.54301764965057
51	84.479195	41.04619	151.58255	33.42616	200.16667	51000	75.96804	70.72042	175.94035	23.487776	138.0	41.17492	-162.01524	156.86101	74.86041402816772	47.680701159106356
52	75.8727	40.956814	147.81332	36.806675	180.2	52000	58.484844	11.386725	71.14821	43.53831	160.66667	44.93055	-167.79196	162.49316	76.26585721969604	47.61727179686228
53	89.53066	49.664116	146.77554	23.309603	217.4	53000	52.355183	28.614197	88.94696	19.094679	140.33333	47.40876	-173.30989	167.95557	77.85865211486816	47.67006109278157
54	193.4197	160.51625	353.93594	32.90345	398.0	54000	45.744114	50.34565	116.80214	6.330015	118.0	49.78948	-178.35837	172.96213	79.07050728797913	47.49111275511023
55	115.84071	64.97374	208.4462	34.70756	255.25	55000	143.00323	46.292233	207.52347	101.135284	288.66666	51.146954	-183.79999	178.20395	81.2307186126709	47.876892821355305
56	80.40859	59.362816	155.90442	4.318201	180.66667	56000	77.65467	80.30587	190.02351	7.205588	172.66667	57.442993	-189.94466	184.24962	84.69506192207336	49.002142417430875
57	192.61595	165.67822	422.72284	39.326153	339.33334	57000	139.62593	101.296555	261.78076	13.740073	329.0	60.947113	-196.47556	190.5962	88.06351828575134	50.031407653867156
58	80.48464	62.164978	183.21655	14.523473	164.33333	58000	335.62778	137.28606	509.20135	173.50603	677.0	67.94694	-202.66083	196.67322	91.78696751594543	51.22134743216394
59	58.46234	51.399647	171.31348	11.017056	123.375	59000	75.30362	67.87612	170.77957	18.962769	200.66667	74.67849	-209.01329	202.84181	94.942622423172	52.057522372270036
60	38.000443	38.164948	131.15585	13.42018	103.6	60000	69.84138	53.783665	142.64853	14.375729	166.33333	80.55312	-215.99812	209.60162	98.29887008666992	52.972168366114296
61	37.7126	37.469994	137.34245	13.12975	95.111115	61000	164.23842	123.666626	339.0869	73.47392	482.33334	88.19244	-222.74077	216.04056	101.44813323020935	53.745335777730894
62	81.04764	62.708508	163.92035	13.725143	181.6	62000	90.19171	58.85579	159.4641	15.592933	238.0	92.78178	-229.48038	222.61801	104.49751687049866	54.439834905055264
63	119.497116	76.15009	219.27515	21.14411	308.25	63000	123.19021	49.014065	162.90775	54.133305	331.33334	100.75332	-237.77777	230.80962	108.43305611610413	55.56476939456173
64	366.84558	0.0	366.84558	366.84558	1000.0	64000	36.03868	12.787682	53.75692	24.043444	107.333336	109.74367	-247.04091	239.91722	111.56461668014526	56.247160548965134
65	156.56905	78.44683	267.5088	100.72828	336.33334	65000	254.51965	212.849	552.8566	70.66215	487.0	116.37655	-254.53154	247.24805	115.1258635520935	57.1201397565695
66	62.32646	33.188904	107.64276	29.08153	171.0	66000	203.68623	144.59152	407.7956	90.92664	511.0	122.57267	-260.05493	252.66797	117.41007256507874	57.34118155493881
67	123.04807	150.7483	383.04184	23.604998	335.0	67000	166.60669	16.984041	182.90822	143.1791	356.33334	127.68181	-268.44754	260.7715	121.7001051902771	58.51898035534579
68	328.6576	92.66876	421.32635	235.98883	561.5	68000	29.000189	17.01191	43.677593	5.1527624	81.666664	139.30902	-278.17603	270.2794	125.05589246749878	59.21764285915038
69	57.324177	30.336843	101.54979	15.489542	153.85715	69000	156.05687	64.14207	234.02017	76.91802	390.0	157.97435	-286.61234	278.56744	128.70673847198486	60.03205559126997
70	80.76954	58.329445	180.96413	35.160435	213.5	70000	150.21907	86.49209	264.31775	54.993294	332.0	174.0315	-293.32568	285.2694	131.781804561615	60.55687631028039
71	59.779613	57.839245	184.04921	11.341726	147.33333	71000	7.9681344	0.30626667	8.286616	7.5546775	36.333332	197.25537	-300.42825	292.0695	134.51043915748596	60.90859972658291
72	116.17952	177.69391	423.85925	9.344404	288.0	72000	37.557568	25.934422	65.6317	3.0809917	112.666664	219.17487	-310.13812	301.41483	137.96833562850952	61.574756771546824
73	88.97431	112.893456	291.0136	3.691647	211.6	73000	65.78673	80.67028	179.83376	6.2141924	192.0	257.30194	-321.02203	311.56787	141.35747027397156	62.19083182196639
74	54.67702	64.87222	206.63258	7.396395	136.57143	74000	33.454483	31.952253	78.60458	9.291686	94.666664	301.16318	-333.62842	323.4987	144.32022953033447	62.60377493194632
75	62.466522	76.98388	226.83226	5.70127	178.33333	75000	30.763037	22.051414	61.939205	14.517462	115.666664	296.06573	-346.93622	336.16156	147.6354420185089	63.155161001947185
76	16.239607	15.653118	67.72492	3.9747841	61.4	76000	10.833844	2.8687422	14.099904	7.116549	53.0	336.72208	-361.7597	350.51892	150.5540268421173	63.52323383071966
77	31.26372	46.89272	183.73325	5.065158	86.30769	77000	79.48162	65.087036	170.03165	19.888657	199.0	359.82895	-377.8525	365.70282	154.07365083694458	64.13065556829626
78	25.165234	15.757457	62.475574	8.201559	70.8	78000	88.566505	57.547	149.98674	11.616237	247.66667	371.546	-392.89746	379.97955	156.53363060951233	64.28581979845325
79	75.871704	70.86337	204.47913	4.109983	177.71428	79000	184.42488	174.34056	427.76654	28.3945	420.66666	396.84445	-411.92493	398.50204	160.6551375389099	65.10939175574589
80	100.53591	10.202606	110.73852	90.333305	250.0	80000	208.93298	180.16364	463.61884	75.28581	398.33334	418.1561	-427.08636	413.5171	162.74385023117065	65.0975396156311
81	169.34593	193.8378	498.05872	12.166961	387.0	81000	89.346954	39.953156	122.7304	33.17687	257.66666	422.7556	-446.97104	433.1175	167.37159657478333	66.08767325039263
82	93.12492	36.156765	145.79169	38.357643	200.8	82000	50.50673	20.523249	77.56027	27.87584	122.333336	491.41113	-466.36618	451.87933	170.48163080215454	66.4601151436325
83	85.99089	25.247795	116.02409	47.48325	238.25	83000	236.05707	153.92244	422.5187	45.55231	592.0	585.50433	-483.17703	468.14337	174.12609100341797	67.02805514565433
84	76.281624	55.575275	154.24348	28.676409	205.66667	84000	184.51884	109.087	271.87604	30.719845	407.66666	626.55927	-498.18805	482.7556	176.58363938331604	67.12981175222095
85	130.02083	54.67764	204.81653	75.632744	394.33334	85000	86.36011	14.27165	105.92713	72.29072	233.33333	669.9942	-512.01636	496.10153	180.3206923007965	67.70865184045306
86	123.559044	71.76462	221.25128	50.892532	277.66666	86000	34.422718	27.790611	73.665115	12.929907	93.666664	682.4228	-527.35803	510.989	182.966796875	67.86791624995165
87	233.43428	160.31848	393.75278	73.11579	568.5	87000	161.09552	157.85764	384.08664	40.39278	420.66666	733.7478	-541.6787	525.18414	186.7515571117401	68.43979434373279
88	139.9884	28.503231	168.49164	111.485176	318.5	88000	259.98917	177.41162	508.99716	108.86599	547.6667	786.69354	-555.2211	538.3527	189.33011746406555	68.56045136812962
89	313.3803	67.90785	381.28815	245.47244	795.5	89000	246.44745	216.78621	536.57263	15.565725	489.66666	782.645	-571.5709	554.3384	194.28801441192627	69.52891276672986
90	54.353344	60.039673	157.91664	15.343117	145.75	90000	86.35166	68.94836	182.91623	26.35285	222.66667	855.8425	-588.3185	570.72577	196.43149042129517	69.47854534873255
91	231.0796	202.80946	433.88907	28.270153	558.0	91000	223.29065	64.75762	298.5056	140.43546	521.6667	845.05554	-604.0523	586.3675	200.30394458770752	70.03300894734623
92	189.92409	99.84663	303.3232	60.3582	420.66666	92000	186.14226	79.827	275.0411	81.43279	470.66666	919.23047	-622.61206	604.84454	204.34850525856018	70.63350483127262
93	93.496735	71.96269	194.95082	35.82389	238.0	93000	83.92177	33.843555	113.2934	36.5089	227.0	934.2286	-636.2522	618.44885	206.81218791007996	70.67936201992855
94	95.63985	57.666172	189.53793	44.079273	269.75	94000	62.11697	51.83584	130.18799	4.519123	176.33333	959.2157	-645.5132	627.7017	210.2772650718689	71.0617847276072
95	413.13193	0.0	413.13193	413.13193	1000.0	95000	251.18742	148.35316	459.2215	123.62559	594.6667	983.903	-656.308	638.3601	213.92688870429993	71.4966177482354
96	101.50787	73.731606	206.50346	19.732155	259.0	96000	146.63412	85.62123	257.2623	48.687336	297.33334	1010.50916	-668.47034	650.10156	217.3804292678833	71.85630824830797
97	145.98192	56.382103	199.37068	67.99775	418.66666	97000	110.59119	46.12352	166.83414	53.85823	283.33334	999.752	-684.2805	665.6291	221.30347728729248	72.36091330977239
98	93.455986	37.148384	130.60437	56.307606	247.0	98000	183.36617	138.35228	356.4389	17.795647	490.33334	1019.0609	-695.49695	676.6209	223.53390645980835	72.30637547945489
99	132.59575	103.69608	304.77762	49.22799	356.25	99000	128.09566	91.82714	257.90326	59.90131	377.33334	1066.5795	-708.2407	689.21765	228.11950302124023	73.00592152923848
100	148.43639	69.96302	233.17638	61.833073	349.33334	100000	70.30456	33.907047	112.22007	29.1763	216.33333	1053.7087	-726.99774	707.6985	231.43183135986328	73.28674637079239
101	128.27095	68.57956	187.13815	32.086155	269.33334	101000	189.73628	215.08061	492.91394	16.887613	414.0	1077.9248	-740.5381	720.9836	234.43838763237	73.46509839980908
102	287.28397	231.20676	518.4907	56.077198	558.5	102000	249.06879	188.98131	516.1237	106.4778	508.0	1023.8852	-756.37006	736.79846	238.3254930973053	73.91205629757027
103	52.613678	39.899124	134.432	6.0360317	138.14285	103000	18.302092	2.0350223	20.517345	15.603407	61.0	1078.2852	-770.74255	750.9844	241.2456352710724	74.05226031591977
104	369.65738	0.0	369.65738	369.65738	766.0	104000	204.30888	188.99593	463.34338	17.738731	389.66666	1134.5015	-785.45575	765.4685	244.0543749332428	74.15498286302272
105	232.27977	0.0	232.27977	232.27977	426.0	105000	157.55235	93.949234	267.02686	37.613976	370.66666	1143.8518	-793.12494	773.10596	245.95305800437927	73.98111802585542
106	257.6396	232.64972	578.01135	32.56706	487.0	106000	83.132774	35.129047	131.22652	48.300785	194.0	1103.6025	-810.3561	789.9908	250.44821882247925	74.58316425212524
107	230.0183	92.362236	359.95572	153.5009	502.0	107000	74.52836	4.3062067	80.226395	69.81805	197.66667	1095.2983	-831.2384	810.661	254.8865351676941	75.15579576570298
108	551.28156	0.0	551.28156	551.28156	1000.0	108000	64.84284	38.87875	119.10033	30.005024	181.33333	1088.6907	-851.25323	830.3316	258.0690755844116	75.3497977162585
109	52.417637	8.309139	60.726776	44.108498	140.0	109000	117.8953	73.29762	219.96501	51.203403	291.66666	1080.8431	-860.25494	839.19305	259.52813625335693	75.0409333795947
110	149.83221	166.24632	481.59094	48.253006	327.0	110000	60.643818	27.647924	96.75348	29.60126	142.33333	1122.9633	-876.8408	855.1225	264.4402594566345	75.72607409412211
111	70.42963	22.770704	89.36137	32.419727	179.25	111000	273.0662	181.85486	507.57614	64.3749	557.3333	1180.1785	-898.4988	876.01794	267.27698588371277	75.80874242234874
112	313.16705	177.60172	490.76877	135.56532	658.0	112000	103.35165	57.950497	173.30087	31.394337	278.66666	1222.315	-919.1332	896.40894	271.4548616409302	76.2658894311814
113	77.38022	39.810436	121.24214	36.010212	213.5	113000	88.6802	52.969948	127.62993	13.789525	198.66667	1268.6277	-938.9742	916.0041	274.2279586791992	76.32273697315064
114	158.3678	12.893898	171.26169	145.47389	419.5	114000	216.70125	151.69972	420.96786	57.773846	479.0	1284.3251	-956.4301	933.22394	277.38284182548523	76.4830465400428
115	204.43118	129.03003	333.4612	75.40114	585.0	115000	96.40503	71.24944	196.97833	40.781525	292.0	1340.8425	-978.3444	955.158	281.1576027870178	76.80899702258732
116	90.81785	58.668694	174.77873	32.10493	266.5	116000	109.02769	109.79747	264.11203	24.787582	236.0	1354.4188	-999.1726	975.881	284.6622483730316	77.05512559455016
117	160.28496	138.12408	298.40903	22.160881	513.5	117000	186.62566	202.09479	470.7974	18.115208	405.33334	1407.7743	-1023.3419	999.8155	288.1668002605438	77.29602323288252
118	366.2998	0.0	366.2998	366.2998	1000.0	118000	35.734562	20.476343	64.491005	18.403175	113.0	1405.8693	-1046.6722	1022.77954	291.2726948261261	77.42587709999354
119	30.675873	10.048579	43.302937	18.716206	89.333336	119000	216.19812	200.13396	499.06186	66.31164	482.33334	1432.5873	-1057.0594	1033.0743	292.97647070884705	77.18329692688309
120	204.87898	214.56287	506.34525	24.239084	431.66666	120000	29.336565	5.302188	36.287605	23.42546	86.666664	1481.6737	-1068.8651	1045.0082	296.8235502243042	77.50392669174406
121	301.30896	28.58783	329.8968	272.72113	762.5	121000	49.74422	34.513187	98.55227	25.07383	162.66667	1497.9136	-1094.1593	1070.1731	301.29508352279663	77.97981544729764
122	50.91832	22.91033	73.82865	28.007992	174.0	122000	31.40389	11.152283	47.092922	22.162668	101.666664	1577.7318	-1104.4623	1080.723	302.7388722896576	77.66989076078916
123	73.03418	78.77676	247.90155	25.506994	211.66667	123000	42.89848	25.148378	78.27734	22.060493	113.0	1551.0452	-1115.9592	1092.1008	306.5367343425751	77.96333991476514
124	243.39136	215.52841	458.91977	27.862947	542.5	124000	30.118683	9.369383	39.409786	17.291777	87.333336	1640.074	-1128.6783	1104.796	309.82759308815	78.12319393068232
125	104.72812	90.94783	258.8232	34.792187	300.75	125000	53.831646	21.478968	84.14059	36.93216	144.33333	1559.5402	-1142.1239	1118.1731	313.4914574623108	78.37286418676376
126	55.794666	16.79134	74.10011	33.542076	174.66667	126000	84.83533	44.85431	146.79968	42.09825	210.0	1551.6847	-1150.1787	1126.2479	315.56332755088806	78.22297275703421
127	194.71806	166.03334	424.25092	37.096058	491.33334	127000	342.8116	19.308681	370.06067	327.65286	990.6667	1615.1633	-1157.7236	1134.1659	320.8268518447876	78.85940836208073
128	70.94434	26.146484	119.54013	42.834538	176.33333	128000	76.49253	47.197483	134.38217	18.77279	212.33333	1580.0907	-1164.9373	1141.4572	324.2896316051483	79.04559752941131
129	38.508705	15.569062	54.077766	22.939642	105.5	129000	159.9366	150.84563	372.8439	41.886856	342.33334	1673.7826	-1167.2765	1143.9054	325.58631896972656	78.7043928950948
130	242.31746	100.11375	377.84644	139.08371	574.3333	130000	91.36255	26.995642	125.96227	60.08802	250.66667	1572.0221	-1172.9215	1149.5905	330.724728345871	79.28913330481602
131	110.63964	9.863466	119.348854	96.84871	240.66667	131000	54.497143	28.068096	92.64621	25.924528	141.33333	1620.8147	-1177.4299	1154.2659	333.16544246673584	79.22216420273745
132	86.23819	55.003765	186.26732	19.450825	216.16667	132000	164.38884	142.02374	358.49866	22.644459	497.33334	1585.841	-1181.8475	1158.8624	337.3898992538452	79.57630423981733
133	192.67299	133.19197	325.86496	59.481014	506.0	133000	123.404594	24.191263	157.45508	103.50725	418.66666	1605.7876	-1183.5525	1160.66	340.8536145687103	79.74607732636588
134	58.925896	17.850481	76.776375	41.075413	220.5	134000	115.30851	50.870586	153.8863	43.431213	213.66667	1574.9535	-1184.814	1161.9852	342.60626435279846	79.51533421117868
135	236.66687	87.90811	324.57498	148.75876	729.0	135000	196.29578	125.36291	363.74646	62.13244	445.66666	1522.9462	-1190.2139	1167.4143	347.29325461387634	79.96319965271302
136	130.38857	49.935715	191.41026	69.09416	285.66666	136000	198.11101	104.88676	344.73608	105.36497	519.3333	1566.0104	-1192.559	1169.6917	350.5045371055603	80.06623222337049
137	113.56846	41.49736	162.03665	60.67827	338.66666	137000	114.61496	80.688446	195.72392	4.548321	202.0	1543.3473	-1195.0125	1172.3352	353.7854950428009	80.18277068660207
138	219.77075	80.781815	331.4956	143.25113	423.66666	138000	203.16765	161.1521	424.90076	46.685055	492.33334	1534.2693	-1195.7146	1173.4409	357.9860384464264	80.50362340718652
139	178.6469	84.82921	263.4761	93.817696	343.0	139000	194.57826	195.84122	471.17447	43.968204	444.66666	1525.6201	-1195.416	1173.2334	360.6133768558502	80.46780486258385
140	150.80684	63.484768	249.77649	73.458	318.75	140000	167.81395	130.6335	342.5115	28.424423	408.33334	1526.4598	-1194.2671	1172.2325	364.90919852256775	80.8013223716191
141	202.91736	117.83204	320.7494	85.08531	471.5	141000	226.58093	65.601006	316.46667	161.74706	384.33334	1538.9978	-1194.2332	1172.3168	368.09314489364624	80.88476999304818
142	173.83638	44.000694	229.77484	122.26083	327.0	142000	194.54004	74.13927	290.67072	110.22397	491.66666	1571.8218	-1193.8806	1171.8182	371.54223895072937	81.02411710745852
143	130.13188	75.87206	210.73715	28.494526	270.0	143000	206.47481	164.10988	438.45486	84.40009	482.33334	1591.4059	-1194.5804	1172.2139	374.54173469543457	81.06340310873685
144	174.62343	9.807241	186.17236	162.19768	428.66666	144000	215.90001	94.54293	309.36005	86.36621	431.66666	1576.5757	-1200.0088	1177.1556	378.77588868141174	81.36667212733515
145	153.82404	122.327324	276.15137	31.496716	284.5	145000	342.35434	115.11006	503.66562	242.73851	625.3333	1615.1525	-1204.8789	1181.9205	381.3688473701477	81.31485173592621
146	245.81354	103.44104	349.25458	142.3725	538.0	146000	222.76625	153.9807	433.36096	69.48469	486.33334	1643.0302	-1209.642	1186.619	385.0818133354187	81.50019179860207
147	228.35596	99.90519	328.26114	128.45076	625.0	147000	161.8095	58.421097	244.40645	118.82459	346.66666	1656.1494	-1218.5234	1195.4628	389.12687253952026	81.7519379873665
148	73.92853	21.932955	104.067665	52.510258	216.33333	148000	360.94595	68.53118	457.8636	312.35168	688.6667	1585.9266	-1222.8597	1199.8213	392.0065701007843	81.75632495708292
149	237.76624	114.56314	352.32938	123.203094	577.5	149000	72.095276	56.430733	151.20317	23.425562	224.33333	1692.7494	-1228.5186	1205.7958	395.62924098968506	81.91383929604652
150	168.09065	219.99463	479.08182	4.8601937	367.0	150000	367.35025	180.34705	590.89124	149.2329	816.3333	1654.7867	-1233.5792	1210.9882	399.8556056022644	82.19254095554352
151	206.64833	248.67253	558.0626	19.19247	398.0	151000	243.88399	196.67905	522.0278	103.81384	462.0	1691.7362	-1236.6504	1214.1768	403.91336011886597	82.43220752922379
152	66.89077	19.741177	82.94332	39.082993	180.66667	152000	242.9414	43.51882	278.92828	181.70978	651.0	1656.4341	-1239.5249	1216.9053	406.449298620224	82.35946294822192
153	380.36993	0.0	380.36993	380.36993	1000.0	153000	149.6238	77.827896	240.6136	50.49669	355.66666	1675.9155	-1244.9177	1222.39	409.7875864505768	82.44854797524823
154	340.5249	0.0	340.5249	340.5249	1000.0	154000	267.97964	237.7677	603.8107	85.45809	506.0	1678.8176	-1248.3413	1225.9167	413.2749309539795	82.56553250437692
155	353.7342	220.86493	574.5991	132.86925	679.0	155000	53.736115	15.36177	68.992386	32.713554	202.0	1678.3314	-1252.4943	1230.034	417.37773418426514	82.80235670651159
156	130.43073	0.0	130.43073	130.43073	411.0	156000	427.61484	153.5361	603.27075	229.24843	796.3333	1711.447	-1255.8489	1233.3844	419.69070959091187	82.68265670160962
