Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	Q1val	Q2val	Time	remian_mins
11	19.17371	9.129992	30.257744	3.871016	61.0	11000	7.8552527	2.8376582	11.352634	4.4022446	50.333332	0.28346786	0.27495962	-4.9855843	9.697687	9.698153	59.44373869895935	179.14180965965446
12	17.541267	7.5780387	27.61757	6.9409685	62.6875	12000	8.184331	2.8577054	11.860789	4.892671	51.666668	0.29258227	0.28121993	-5.112214	9.915812	9.915802	65.11252474784851	179.78291292058097
13	18.27464	8.180327	29.827085	6.721295	65.066666	13000	18.102251	3.8255234	22.424047	13.1229315	61.333332	0.23055066	0.22198921	-5.0813107	9.881932	9.88196	70.6474027633667	179.96972743058816
14	19.698427	9.334337	31.9104	6.258954	63.25	14000	20.576456	5.0084596	24.583311	13.514785	67.0	0.17729196	0.17295508	-5.0454707	9.8184805	9.818375	76.52668523788452	180.93094528743197
15	20.735613	6.7062626	29.012358	9.011301	70.57143	15000	12.427346	6.325982	21.249336	6.729323	56.666668	0.1449837	0.14184493	-5.036762	9.790055	9.789788	82.0449333190918	180.95465638372633
16	17.51796	9.449884	33.60087	5.423877	61.294117	16000	18.592386	5.307491	22.789562	11.104737	67.333336	0.12457952	0.119599625	-4.971469	9.6595	9.659634	87.8449239730835	181.5461742401123
17	17.603252	8.623674	34.6945	6.445612	62.0	17000	22.31571	6.172343	30.74281	16.131193	68.666664	0.110206366	0.10473954	-4.831271	9.387005	9.387194	93.7029025554657	182.16946412114535
18	17.776495	6.5916214	28.50759	7.1346908	62.066666	18000	22.131826	3.0268538	26.256174	19.077139	67.666664	0.09834446	0.09396253	-4.7570915	9.247657	9.2478285	98.89422965049744	181.48922340472538
19	20.29549	6.92145	29.196817	3.4929292	66.8125	19000	21.584013	6.2654486	28.418467	13.282991	64.333336	0.09061932	0.08394734	-4.648812	9.041224	9.041588	104.71999549865723	181.97395543299223
20	15.358492	7.1810994	27.957321	3.5760202	60.125	20000	9.261676	2.3108363	12.462829	7.091529	47.333332	0.08351713	0.07440725	-4.524264	8.791901	8.792038	110.27458667755127	181.95306605100632
21	19.067202	6.9363317	32.664032	10.786894	69.066666	21000	25.140419	1.8187008	26.637701	22.580667	73.0	0.07846277	0.07052297	-4.3565803	8.496741	8.496827	115.98603177070618	182.17171068153684
22	17.13221	5.802168	29.394518	9.42541	59.058823	22000	17.83549	1.2987466	19.661919	16.75425	57.0	0.13811694	0.12887818	-4.589965	8.586883	8.587408	121.47363615036011	182.02640147534285
23	18.746984	6.2774463	27.984058	9.419812	52.94737	23000	17.064531	4.218987	22.950148	13.27354	55.333332	0.19352451	0.19145663	-5.375241	9.812296	9.813061	127.12457132339478	182.1197646011477
24	21.936192	7.7071013	40.658325	11.969167	61.125	24000	24.521584	4.791903	30.712748	19.039452	66.666664	0.22073151	0.23565818	-5.9286327	10.994823	10.995748	132.98392629623413	182.48349722623826
25	20.600632	6.6477804	38.527267	11.5711775	56.52941	25000	22.675901	4.657278	27.230093	16.278143	61.0	0.1997204	0.21162032	-6.339615	11.854627	11.855558	138.4816119670868	182.33412116765976
26	20.454348	4.932278	32.217274	11.062733	57.72222	26000	21.103727	11.010908	36.384552	10.868619	51.666668	0.18268746	0.17944224	-6.731997	12.600736	12.601369	144.40669131278992	182.73000433903474
27	21.471626	5.9345903	30.690823	12.143801	63.0	27000	25.20391	5.55273	30.483013	17.529726	66.666664	0.18623643	0.18334177	-6.970766	13.1540165	13.154617	149.81338500976562	182.45790510633844
28	20.38904	5.1196475	28.544983	12.854222	62.25	28000	19.715025	1.9748014	22.482258	18.00494	63.0	0.17971067	0.17536342	-7.105382	13.463919	13.464471	155.37764263153076	182.3837553086735
29	24.774435	5.9517055	34.7298	14.149993	66.333336	29000	19.353186	3.926048	22.14255	13.800935	60.666668	0.18223456	0.1745136	-7.177046	13.662222	13.662701	161.08457970619202	182.4699449720054
30	23.443338	4.279751	30.352829	15.222882	58.9375	30000	19.452148	2.584701	22.589304	16.258852	48.666668	0.19610824	0.1829741	-7.3154263	13.865333	13.865602	166.51620411872864	182.24273320304022
31	21.53201	5.5671844	32.705208	14.628291	59.72222	31000	21.00821	7.9522595	29.743883	10.50656	65.666664	0.1997341	0.18328494	-7.379908	14.05474	14.054916	172.50845384597778	182.61781947010306
32	21.582855	7.1638546	37.040817	8.655265	54.333332	32000	18.155691	2.9856908	20.70493	13.966014	50.666668	0.20824206	0.19164641	-7.40273	14.098419	14.09895	178.16195583343506	182.6160039961338
33	21.691383	6.270411	32.34782	8.630409	53.789474	33000	19.607458	4.9829636	26.619469	15.494272	47.0	0.21599513	0.20100728	-7.364539	14.062037	14.062427	183.71006751060486	182.5038891154106
34	20.492205	3.9075508	26.469536	12.769906	51.36842	34000	15.810443	1.9606405	17.796524	13.14176	41.0	0.22472632	0.20627448	-7.2886853	13.9329	13.933363	189.11711859703064	182.25698713508305
35	20.663366	5.6574917	35.668617	11.965005	53.63158	35000	25.832174	8.727545	36.434353	15.058389	64.333336	0.23842138	0.22103576	-7.1949587	13.729626	13.730146	194.87443590164185	182.3467924782208
36	19.625534	6.014044	37.127293	13.079606	53.61111	36000	25.009476	7.259601	34.195953	16.446453	64.333336	0.25426188	0.23412979	-7.033501	13.48452	13.484883	200.1703281402588	182.00672298978876
37	19.60787	7.0002394	37.576645	10.712116	49.42857	37000	20.464323	4.9513664	25.271997	13.651547	56.666668	0.2683033	0.2523568	-6.862765	13.169465	13.169285	205.94486832618713	182.1035020956048
38	20.791388	5.2060266	29.746454	11.011273	51.68421	38000	15.936298	1.0544136	17.064102	14.527574	50.666668	0.2750685	0.2650857	-6.6958327	12.880065	12.879787	211.69910407066345	182.17264926119853
39	20.896732	6.184608	35.34623	9.447181	59.17647	39000	29.026657	4.8846426	34.211205	22.48091	64.666664	0.28928784	0.2803254	-6.491192	12.511593	12.511619	217.19202327728271	182.01434027527134
40	18.903477	5.064171	27.813787	10.384184	55.166668	40000	12.969547	1.5839583	15.091778	11.287555	37.333332	0.2992354	0.28981048	-6.283095	12.129271	12.12939	222.67961192131042	181.8550156235695
41	18.612436	7.9103246	37.14199	4.392199	50.85	41000	25.979332	11.669626	41.61626	13.590843	65.0	0.30825457	0.29904976	-6.016775	11.69311	11.693462	228.553542137146	182.00666145464268
42	22.071362	7.7107525	34.525963	6.8373547	62.8125	42000	21.314056	3.5594172	26.232685	17.927652	56.0	0.30923465	0.30596796	-5.805383	11.282064	11.282314	234.2010419368744	181.97049136710544
43	22.73119	4.1076713	29.539286	15.499327	63.466667	43000	20.234962	5.115041	24.288984	13.019585	55.666668	0.31018022	0.30808985	-5.610681	10.919673	10.920018	239.62573313713074	181.76261951535247
44	22.731934	5.862929	29.970736	5.945455	60.705883	44000	19.14831	7.913661	29.804892	10.859107	59.666668	0.31802052	0.31501523	-5.411572	10.550118	10.550199	245.3402304649353	181.7748062339696
45	21.886808	7.243958	35.572876	11.7627125	57.941177	45000	22.287848	4.5839915	27.340513	16.244072	56.333332	0.33341908	0.33453593	-5.232207	10.20304	10.203302	251.18853378295898	181.87910415375674
46	24.666275	5.335274	36.45713	13.992125	63.25	46000	28.893484	8.67358	38.720993	17.622723	68.666664	0.3366458	0.3367418	-5.0628147	9.87395	9.874174	256.9169178009033	181.88972992309624
47	20.594837	4.8231435	26.683195	6.5708895	56.333332	47000	15.453166	0.8989894	16.350471	14.224509	52.0	0.33815855	0.33528796	-4.908132	9.562823	9.562642	262.3711636066437	181.70598605008837
48	17.89912	5.024062	31.829458	8.332804	50.0	48000	22.914557	3.6489701	27.169226	18.258226	61.0	0.33160296	0.32036665	-4.7465725	9.232265	9.231861	268.043931722641	181.67421958181595
49	24.4571	6.148297	34.853912	15.919708	63.0625	49000	20.343351	2.3185487	23.531736	18.086477	52.333332	0.32641727	0.3163042	-4.599869	8.934081	8.933751	273.4981541633606	181.49486305348728
50	22.824081	5.2429256	33.53285	15.562088	59.9375	50000	19.69791	3.3676567	24.133085	15.977464	53.666668	0.3313732	0.30946568	-4.476487	8.690571	8.690307	278.9358696937561	181.30831468105316
51	20.942608	5.546271	33.234665	13.541865	55.333332	51000	21.809324	7.605932	31.700005	13.202543	56.666668	0.31988353	0.30107483	-4.3616652	8.428691	8.428527	284.46425104141235	181.18327562777824
52	28.521374	10.238452	56.303886	17.860384	75.0	52000	82.67353	11.103744	97.36409	70.52406	160.0	0.4192699	0.40251076	-4.6365986	8.627148	8.627067	290.06653785705566	181.10564562571352
53	68.225716	32.554012	110.93411	14.906708	151.33333	53000	94.35825	36.855186	140.21045	49.96965	196.0	0.5386273	0.51747125	-5.2028465	9.530129	9.530196	295.7057571411133	181.0500338871524
54	110.70217	42.717606	160.27147	58.486027	218.6	54000	135.54247	92.27685	234.81589	12.549662	244.0	0.6093761	0.5698875	-5.663143	10.372	10.372757	302.2984867095947	181.5656954571053
55	98.22153	75.10354	187.35803	13.280585	187.6	55000	19.746473	14.827812	40.702488	8.612648	81.0	0.67022014	0.61844337	-6.117929	11.197097	11.197684	307.5898485183716	181.2915918332158
56	189.32854	80.24983	291.16687	95.03002	291.0	56000	208.46944	146.54718	387.316	28.356909	369.66666	0.7227241	0.6700795	-6.581217	12.073967	12.073255	313.4637384414673	181.36116226570948
57	155.24986	0.0	155.24986	155.24986	307.0	57000	445.85367	263.69128	727.18915	93.20152	660.6667	0.75701267	0.67914915	-6.832157	12.552198	12.5507765	317.48826265335083	180.37417908844193
58	471.10687	41.414062	512.52094	429.6928	895.0	58000	546.0417	112.33231	638.244	387.90536	823.0	0.78543884	0.67899686	-7.3949	13.534211	13.533909	328.9438798427582	183.5658081435609
59	659.0173	0.0	659.0173	659.0173	1000.0	59000	140.97163	102.61159	285.41058	56.638103	222.66667	0.82291466	0.6873789	-7.9815454	14.70557	14.704929	334.77223348617554	183.55731745998736
60	102.013016	0.0	102.013016	102.013016	192.0	60000	781.6245	44.988194	816.4418	718.0995	1000.0	0.8667445	0.72787887	-8.126611	15.009541	15.009374	338.94452023506165	182.65343526204427
61	468.94254	345.1027	814.0452	123.83982	661.5	61000	542.55646	367.71753	835.78394	24.005219	691.3333	0.8597828	0.73473847	-8.423026	15.5714245	15.569752	347.85888504981995	184.289173842193
62	746.78345	0.0	746.78345	746.78345	1000.0	62000	794.7347	6.7334914	803.98975	788.16614	1000.0	0.85955584	0.75820416	-8.928613	16.664135	16.66344	355.8936779499054	185.40912527384296
63	811.8002	0.0	811.8002	811.8002	1000.0	63000	482.98303	340.21805	813.72516	14.990549	685.0	0.8694607	0.79927844	-9.349763	17.515093	17.514359	363.21998262405396	186.1262179983356
64	785.2625	0.0	785.2625	785.2625	1000.0	64000	797.47516	33.365955	842.39557	762.503	1000.0	0.89118946	0.8296163	-9.810412	18.438639	18.438007	371.0986635684967	187.09557585517567
65	752.3305	0.0	752.3305	752.3305	1000.0	65000	771.5036	20.408905	799.7281	752.1646	1000.0	0.8916178	0.83225083	-10.218909	19.253656	19.253391	379.13117003440857	188.10738773621046
66	550.5311	242.59732	793.1284	307.93378	695.5	66000	792.88446	27.409302	831.6021	771.909	1000.0	0.915862	0.8715629	-10.745687	20.314022	20.313795	388.6644721031189	189.81744614695057
67	799.1459	0.0	799.1459	799.1459	1000.0	67000	678.8136	117.19973	844.55383	594.8074	1000.0	0.913695	0.88799685	-11.465053	21.683905	21.683496	397.021363735199	190.90604323279206
68	640.2083	0.0	640.2083	640.2083	1000.0	68000	770.28656	15.475976	785.39233	749.01794	1000.0	0.8998844	0.90040886	-12.067523	22.881897	22.881721	404.6486847400665	191.61305320473278
69	781.33765	0.0	781.33765	781.33765	1000.0	69000	812.185	10.294002	819.9327	797.6373	1000.0	0.88795614	0.89558107	-12.580489	23.86591	23.865934	412.8168954849243	192.54816988885113
70	794.6038	0.0	794.6038	794.6038	1000.0	70000	775.1865	121.107025	861.8138	603.9192	1000.0	0.9092411	0.9276032	-13.153127	25.05661	25.056215	420.50511598587036	193.23211227428345
71	775.44354	0.0	775.44354	775.44354	1000.0	71000	757.6149	70.190895	813.09155	658.5892	1000.0	0.9288995	0.9432542	-13.552573	25.87428	25.874132	428.2103691101074	193.900891951608
72	640.5033	0.0	640.5033	640.5033	1000.0	72000	537.68365	183.66257	772.82605	324.56693	821.3333	0.9362799	0.9495279	-14.06841	26.871527	26.871479	435.6901915073395	194.44691837672835
73	173.57474	0.0	173.57474	173.57474	266.0	73000	548.8343	142.76741	731.38385	382.85648	838.0	0.9653426	0.94852215	-14.315418	27.394726	27.394627	439.590980052948	193.39995815623297
74	629.5851	0.0	629.5851	629.5851	1000.0	74000	737.03564	113.094734	895.8953	641.53326	1000.0	0.94590724	0.94297403	-14.598209	27.910625	27.910757	447.50779151916504	194.12162276764175
75	616.35736	0.0	616.35736	616.35736	1000.0	75000	743.83527	81.790825	821.14874	630.6696	1000.0	0.9631856	0.94888854	-15.019903	28.799402	28.79942	455.5042486190796	194.85459483464558
76	868.238	0.0	868.238	868.238	1000.0	76000	566.24695	161.92233	723.6159	343.49817	843.3333	0.98995423	0.96825546	-15.408206	29.532429	29.532427	463.00805497169495	195.3569070023403
77	686.4526	0.0	686.4526	686.4526	1000.0	77000	375.06104	295.66953	749.84015	27.09079	567.3333	1.0157794	0.99035585	-15.888819	30.498497	30.498198	469.63643050193787	195.47853983145257
78	526.3714	0.0	526.3714	526.3714	1000.0	78000	732.45776	4.8915343	739.36255	728.63983	1000.0	1.0241617	0.98601764	-16.339378	31.358515	31.358423	477.5645041465759	196.12798604241803
79	380.05	364.96423	745.0142	15.085761	537.5	79000	119.1507	153.3309	335.98648	9.237981	197.33333	1.0417557	0.99420977	-16.820518	32.269806	32.269405	483.6508858203888	196.01125523817691
80	677.3174	62.065216	739.38257	615.25214	953.0	80000	623.96893	13.116061	642.2868	612.2824	955.6667	1.0896214	1.0042644	-17.378	33.393257	33.392616	496.13311529159546	198.45324573516845
81	42.580387	0.0	42.580387	42.580387	68.0	81000	621.23175	56.802372	682.9491	545.8423	1000.0	1.0966825	1.0520556	-17.643606	33.9303	33.926857	499.2158079147339	197.11834023832782
82	675.2933	0.0	675.2933	675.2933	951.0	82000	665.3209	157.90086	777.2472	442.0156	1000.0	1.1150389	1.0023768	-17.741938	34.146973	34.146255	508.6948435306549	198.3082740894178
83	299.8204	261.0567	751.3858	127.40705	469.0	83000	154.59772	98.963684	289.8447	55.798817	298.0	1.1724174	1.0653857	-18.159603	34.9289	34.928543	522.426563501358	201.1027551011867
84	87.92882	13.205063	101.13388	74.723755	238.0	84000	339.2876	80.36036	450.29416	262.69318	673.6667	1.2144829	1.0878049	-18.40887	35.36264	35.361362	529.5143203735352	201.29949136215544
85	710.5418	0.0	710.5418	710.5418	1000.0	85000	566.3576	197.38817	727.5511	288.38904	802.0	1.1682491	1.0478674	-18.579716	35.74276	35.742462	540.6761243343353	203.01858358313058
86	685.08813	0.0	685.08813	685.08813	1000.0	86000	367.93643	234.43079	696.1697	163.39816	588.0	1.2054337	1.0677619	-18.865484	36.33817	36.33758	551.4432392120361	204.54696852135103
87	360.31018	293.68112	653.9913	66.62906	553.0	87000	492.4305	281.5804	772.1821	107.12537	693.3333	1.1878828	1.0488925	-19.079199	36.79041	36.78975	563.1969451904297	206.3976539978579
88	805.94696	0.0	805.94696	805.94696	1000.0	88000	491.96777	192.73843	641.2345	219.82053	849.6667	1.2386372	1.1193384	-19.265696	37.235077	37.234554	574.3156132698059	207.9718655857173
89	577.64197	0.0	577.64197	577.64197	1000.0	89000	467.14017	225.04434	736.85016	185.9642	644.0	1.1862456	1.0421923	-19.424864	37.556046	37.55612	585.0670258998871	209.3751094891784
90	768.86444	0.0	768.86444	768.86444	1000.0	90000	289.58804	142.78076	474.63785	127.08498	573.6667	1.1722124	1.0469428	-19.597353	37.91059	37.90993	595.5116522312164	210.6346766555751
91	353.66727	223.72256	577.38983	129.9447	587.5	91000	453.65585	176.10687	642.82947	218.782	768.3333	1.2169034	1.0559021	-19.82624	38.29605	38.29614	607.7161056995392	212.47803002927768
92	310.37674	210.33286	520.7096	100.04389	585.0	92000	598.1045	262.40482	841.23505	233.74281	794.6667	1.2294321	1.0718977	-20.00848	38.6577	38.657497	619.3364524841309	214.07499085509258
93	612.8264	0.0	612.8264	612.8264	1000.0	93000	821.8428	78.666794	925.0718	734.3044	1000.0	1.2524065	1.0871031	-20.142242	38.929493	38.929985	631.741534948349	215.90163177918365
94	920.4637	0.0	920.4637	920.4637	1000.0	94000	744.58136	85.74087	837.4092	630.60645	981.6667	1.2088288	1.0352715	-20.323605	39.3293	39.329185	643.0739824771881	217.32251936848283
95	925.85077	0.0	925.85077	925.85077	1000.0	95000	535.45496	370.7593	915.3802	32.54457	691.3333	1.2152214	1.0411838	-20.507397	39.687347	39.687557	653.3900561332703	218.3698342310755
96	914.2577	0.0	914.2577	914.2577	1000.0	96000	548.0671	160.09612	749.53864	357.87146	818.6667	1.1486648	0.9939236	-20.686348	40.086945	40.08709	664.0752322673798	219.5137568599648
97	271.6194	0.0	271.6194	271.6194	362.0	97000	790.0176	104.03541	933.90704	691.48486	942.0	1.1887205	1.0119581	-20.791012	40.22072	40.220562	672.1339619159698	219.7716370637884
98	441.78543	347.8463	789.6318	93.9391	622.5	98000	743.4822	67.335304	792.2984	648.2659	1000.0	1.1496958	0.97983146	-20.864922	40.427956	40.42809	684.5606510639191	221.4344143723955
99	850.16235	0.0	850.16235	850.16235	1000.0	99000	669.9777	266.13358	867.7937	293.77515	802.3333	1.138978	0.98183054	-21.018984	40.738594	40.7385	696.0770871639252	222.76810444990795
100	872.44855	0.0	872.44855	872.44855	1000.0	100000	339.7559	231.90794	607.7471	42.03036	539.3333	1.1253804	0.95469505	-21.173325	41.07504	41.07503	705.8281927108765	223.5122606476148
101	656.30695	0.0	656.30695	656.30695	1000.0	101000	707.41925	150.26175	832.7657	496.1389	890.6667	1.1090924	0.9408979	-21.280647	41.324024	41.324036	718.0288481712341	225.00606937514672
102	571.6333	170.89435	742.52765	400.73895	777.0	102000	763.31665	41.476444	820.02576	721.98126	1000.0	1.0755169	0.9105897	-21.455448	41.66776	41.667736	733.1804296970367	227.38177348936307
103	818.9394	0.0	818.9394	818.9394	1000.0	103000	773.50507	26.109188	809.81854	749.5576	1000.0	1.0762256	0.91184634	-21.658524	42.072758	42.072525	744.9843339920044	228.67884785982397
104	710.0687	0.0	710.0687	710.0687	1000.0	104000	789.3459	18.289011	815.18933	775.5195	1000.0	1.1002886	0.93109447	-21.777266	42.29445	42.293953	756.9757616519928	230.00417344295062
105	806.42584	0.0	806.42584	806.42584	1000.0	105000	878.39453	34.36981	914.92145	832.35944	1000.0	1.0621663	0.89466995	-21.946333	42.664646	42.66469	768.4918482303619	231.15746827579682
106	729.1017	0.0	729.1017	729.1017	841.0	106000	848.24634	50.346428	911.53784	788.3555	1000.0	1.0378829	0.8705535	-22.111113	42.94119	42.94107	779.5375168323517	232.14529160733494
107	389.94418	0.0	389.94418	389.94418	531.0	107000	832.92194	36.294914	874.92365	786.3697	1000.0	1.065063	0.907414	-22.127289	43.102665	43.10324	787.9575576782227	232.33701789401402
108	796.25555	0.0	796.25555	796.25555	1000.0	108000	788.88275	29.060034	814.7407	748.2906	1000.0	1.0899065	0.9291313	-22.260773	43.307026	43.306625	799.8157591819763	233.52645279581165
109	780.98615	0.0	780.98615	780.98615	1000.0	109000	800.3824	23.81985	822.8021	767.3988	1000.0	1.059518	0.9147813	-22.410543	43.632618	43.632538	811.888720035553	234.75253336921745
110	629.00366	0.0	629.00366	629.00366	1000.0	110000	842.3365	41.427547	900.7306	809.0213	1000.0	1.0740345	0.94136596	-22.515179	43.826202	43.825626	823.4426422119141	235.80402908758685
111	825.41113	0.0	825.41113	825.41113	1000.0	111000	844.75385	10.392864	856.3764	831.15125	1000.0	1.0812092	0.95716655	-22.689016	44.166588	44.166103	835.6921756267548	237.03040810171905
112	784.6759	0.0	784.6759	784.6759	1000.0	112000	802.888	55.998543	874.61523	737.95276	1000.0	1.112413	0.98343605	-22.802916	44.399155	44.39904	846.9382436275482	237.94931573186602
113	795.56256	0.0	795.56256	795.56256	1000.0	113000	712.9909	180.2055	843.3517	458.1646	861.3333	1.1211549	0.99966395	-22.972456	44.67336	44.672726	858.7431626319885	239.00418083878745
114	814.2512	0.0	814.2512	814.2512	966.0	114000	677.3388	14.940092	696.8503	660.5627	1000.0	1.1335416	1.0047517	-23.148418	45.014645	45.014534	869.9838857650757	239.88152138956806
115	806.7453	0.0	806.7453	806.7453	1000.0	115000	562.2338	267.57043	777.83527	185.12306	747.0	1.1564891	1.0600454	-23.317118	45.34846	45.348007	881.2177383899689	240.73846891548322
116	870.7278	0.0	870.7278	870.7278	1000.0	116000	772.52905	38.097054	814.3049	722.1765	1000.0	1.1607335	1.0545764	-23.539274	45.737534	45.73741	893.1914277076721	241.77767931099595
117	787.406	0.0	787.406	787.406	1000.0	117000	829.34357	8.32555	839.1316	818.7823	1000.0	1.1489336	1.0446323	-23.73843	46.167336	46.16657	905.132621049881	242.78699760572863
118	784.54944	0.0	784.54944	784.54944	1000.0	118000	641.3576	277.04916	840.5272	249.56914	775.3333	1.1741272	1.0629494	-23.899876	46.482475	46.482426	916.2412326335907	243.55451949457665
119	716.2958	0.0	716.2958	716.2958	1000.0	119000	696.24506	143.6508	804.63446	493.248	929.3333	1.205914	1.0869336	-24.030136	46.776493	46.775887	927.5519363880157	244.35927044824393
120	774.64905	0.0	774.64905	774.64905	1000.0	120000	526.7202	153.76547	681.5694	317.076	723.3333	1.193513	1.0811263	-24.164816	47.068382	47.067993	938.0345170497894	244.93123475843007
121	771.81055	0.0	771.81055	771.81055	1000.0	121000	732.686	31.475018	772.1986	695.1792	1000.0	1.2292818	1.0894731	-24.294725	47.323368	47.322586	950.2410278320312	245.9370370601163
122	521.71655	0.0	521.71655	521.71655	710.0	122000	807.3753	50.645706	873.2878	750.14685	1000.0	1.2050941	1.1019576	-24.354406	47.45444	47.4538	960.0454964637756	246.30675417595222
123	773.57263	0.0	773.57263	773.57263	1000.0	123000	348.2991	328.27927	805.2463	48.759388	458.33334	1.232861	1.0888726	-24.475073	47.68283	47.681976	969.6350190639496	246.61313394925136
124	806.5466	0.0	806.5466	806.5466	1000.0	124000	614.07764	198.23378	759.9997	333.81244	806.6667	1.2118105	1.089867	-24.614113	47.962498	47.96193	980.97860455513	247.35428230595844
125	671.29535	140.49048	811.7858	530.8049	838.5	125000	839.3836	26.953928	860.8978	801.37537	1000.0	1.212377	1.0821319	-24.763453	48.225914	48.22517	997.120377779007	249.28009414672852
126	846.03894	0.0	846.03894	846.03894	1000.0	126000	638.95465	208.87772	806.1482	344.45602	819.6667	1.1874003	1.0519904	-24.88344	48.54091	48.540546	1008.5070338249207	249.99235179903647
127	854.7655	0.0	854.7655	854.7655	1000.0	127000	763.1128	13.469981	775.9801	744.5142	1000.0	1.1964444	1.0555927	-24.958988	48.695156	48.69473	1020.3495993614197	250.8024669638143
128	736.7733	0.0	736.7733	736.7733	1000.0	128000	555.6866	367.09427	837.8434	37.211926	691.3333	1.1491089	1.0270183	-25.015547	48.843197	48.84248	1030.546814441681	251.19578572958707
129	814.66046	0.0	814.66046	814.66046	1000.0	129000	788.56415	29.898087	827.9271	755.5125	1000.0	1.1200837	0.99851024	-25.080044	48.983788	48.9836	1042.2996737957	251.956419623699
130	772.19446	0.0	772.19446	772.19446	1000.0	130000	845.3265	12.521788	859.6333	829.13544	1000.0	1.1232173	0.99479175	-25.106613	49.102055	49.102272	1054.3067512512207	252.76328506439162
131	803.5982	0.0	803.5982	803.5982	1000.0	131000	486.72397	234.50883	810.57947	262.91077	617.0	1.1004757	1.0052103	-25.18021	49.22879	49.22821	1064.4047091007233	253.1008141891647
132	829.3061	0.0	829.3061	829.3061	1000.0	132000	810.6416	14.394395	829.28296	794.2377	1000.0	1.066262	0.9689952	-25.228132	49.36238	49.36216	1076.075808763504	253.80171830666185
133	812.1795	0.0	812.1795	812.1795	1000.0	133000	562.7448	373.96906	832.15295	33.904045	685.6667	1.0773637	0.9795858	-25.296446	49.499947	49.49957	1087.1465084552765	254.3486879079563
134	789.5589	0.0	789.5589	789.5589	1000.0	134000	839.1983	48.24579	900.4116	782.4922	1000.0	1.0659637	0.9690707	-25.360905	49.61171	49.611343	1099.1275811195374	255.09602798935194
135	762.3359	0.0	762.3359	762.3359	1000.0	135000	806.3703	12.846021	824.4295	795.62933	1000.0	1.068231	0.96051633	-25.438313	49.782597	49.78252	1110.8029663562775	255.75895432484003
136	799.1782	0.0	799.1782	799.1782	1000.0	136000	805.19385	22.7089	835.5493	780.93585	1000.0	1.0386982	0.9400585	-25.504148	49.91633	49.915928	1122.9632096290588	256.5200271342315
137	824.1478	0.0	824.1478	824.1478	1000.0	137000	838.805	13.810777	857.0424	823.6321	1000.0	1.0248963	0.9332824	-25.582216	50.0572	50.05682	1135.489113330841	257.34990466650385
138	835.91113	0.0	835.91113	835.91113	1000.0	138000	864.48145	21.769781	895.10583	846.43195	1000.0	1.0493994	0.9216914	-25.68018	50.264896	50.265095	1147.335336446762	258.01188341644075
139	836.7627	0.0	836.7627	836.7627	1000.0	139000	871.13403	31.513361	905.8349	829.5653	1000.0	1.0133456	0.9139165	-25.782465	50.452415	50.45226	1159.016265153885	258.624612431246
