Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ	LossPi	Qval	Time	remian_mins
11	8.276924	2.583358	13.855748	3.6131356	30.9375	11000	8.709865	3.4524305	12.398054	4.0950556	33.0	0.014865765	-2.5322196	2.556934	31.552080154418945	95.08649322769858
12	7.719716	2.8995202	14.531902	3.39945	32.125	12000	11.467031	0.5394931	11.965793	10.717644	33.666668	0.014732483	-2.5154963	2.5350132	34.464184284210205	95.15943952931298
13	7.666419	2.8869042	12.730023	3.2919116	31.806452	13000	8.209335	1.460302	9.720342	6.2346654	33.333332	0.014651239	-2.5031757	2.518934	37.2517294883728	94.89638990347203
14	7.3458095	2.749323	11.929644	3.3600886	33.1	14000	9.690304	0.01908197	9.707555	9.663707	32.333332	0.013660532	-2.4988232	2.512837	40.37396192550659	95.45557915483202
15	7.448035	2.7191548	12.993355	3.2723312	31.8125	15000	5.1666846	1.3050236	6.3844867	3.3568056	31.666666	0.013509445	-2.4980009	2.5102491	43.28347826004028	95.46411383681827
16	7.75679	2.5624452	11.659808	3.7833135	32.19355	16000	5.8666186	2.4607716	9.246815	3.4597223	33.333332	0.013148584	-2.482928	2.4923897	46.35127258300781	95.79262803395589
17	7.9687605	2.6863556	13.269143	3.5456743	31.516129	17000	9.357876	1.8212193	11.273216	6.9089437	32.0	0.013365672	-2.4830425	2.4912658	49.111196517944336	95.47794150114059
18	7.60612	3.1229124	14.327016	4.159017	32.125	18000	6.002056	1.8592256	7.729598	3.4216666	29.0	0.013191484	-2.478687	2.4853334	52.0719678401947	95.5617017560535
19	8.1347475	1.8555782	12.948202	3.9075606	31.612904	19000	4.7131352	1.8671986	7.313711	3.0161111	30.666666	0.013628546	-2.48479	2.4904706	54.90490388870239	95.40930939850054
20	7.7032633	3.128117	16.020142	3.4188638	31.90625	20000	8.163925	2.8355613	11.619656	4.6742263	34.333332	0.012853118	-2.4824529	2.4859996	57.99482274055481	95.69145634174347
21	7.276621	2.7204642	12.255759	3.320979	30.8125	21000	9.989452	3.0386832	13.263662	5.9419413	34.333332	0.012925684	-2.4766273	2.4795938	60.90582323074341	95.66081133834899
22	7.6114354	2.4403934	12.663335	3.5429664	30.78125	22000	6.7713737	1.5213815	8.168723	4.6558495	31.0	0.013276783	-2.466422	2.468784	63.80025839805603	95.60371875257202
23	8.170559	2.7737827	12.559822	3.7261674	32.125	23000	8.362863	2.580986	11.929364	5.907089	34.0	0.013576283	-2.4608455	2.4614894	66.89507389068604	95.8344631858494
24	7.7299285	2.8508322	13.70971	3.4889925	32.19355	24000	9.458773	2.7593873	12.754559	6.001274	33.333332	0.013445372	-2.4602349	2.4600894	69.86179494857788	95.86590620411766
25	7.8864503	2.6929235	15.951048	3.637205	31.67742	25000	7.005446	2.7141883	9.930917	3.3906322	30.0	0.0137518905	-2.4569745	2.4574053	72.83123350143433	95.89445618788402
26	8.351445	2.491649	12.801575	3.4571583	32.29032	26000	7.6390166	1.9380579	9.992048	5.245318	31.0	0.014566772	-2.4436307	2.4442265	75.7652678489685	95.87220250643216
27	8.236079	2.6608884	13.183942	3.3917336	32.870968	27000	10.120919	1.3114629	11.790181	8.586234	34.333332	0.014303026	-2.4345732	2.434873	78.81996297836304	95.9949287680932
28	7.2725544	2.1803288	10.874385	3.4278178	31.40625	28000	9.277911	3.4739246	12.293101	4.4111943	32.333332	0.01410934	-2.4237344	2.4240117	81.71233010292053	95.91470988818578
29	7.819701	2.6757674	12.884817	3.451922	31.967741	29000	5.636219	2.1344733	8.545477	3.4843612	30.333334	0.013901506	-2.4096012	2.4100301	84.66638422012329	95.90657525761374
30	8.273776	2.6020217	12.879449	2.8355308	30.84375	30000	5.087463	1.1966395	6.6570168	3.7546945	28.666666	0.013800286	-2.400723	2.4012465	87.63695335388184	95.91377594338523
31	8.319462	2.6038826	13.33604	3.4668975	31.96875	31000	6.5393844	2.741119	10.408304	4.394701	27.0	0.014139996	-2.3895786	2.389909	90.69982695579529	96.01503085923451
32	7.9692316	2.3204927	12.519864	3.3942828	32.9	32000	8.204708	0.5767361	8.91262	7.499921	30.333334	0.013683147	-2.3742213	2.3746357	93.37840247154236	95.71286155581474
33	7.676193	2.6594348	13.342075	2.2538316	31.774193	33000	10.466886	0.8685865	11.170479	9.243091	34.0	0.013671509	-2.3683019	2.3683965	96.10433340072632	95.47334416887976
34	7.481874	2.7871208	13.250496	3.4662547	33.032257	34000	5.3042793	2.0687158	8.227949	3.7502778	32.333332	0.014155941	-2.35713	2.3570266	99.32054376602173	95.7177388083701
35	6.6086497	2.3443258	13.752456	3.1582732	31.709677	35000	7.579586	2.3663757	10.202537	4.4681945	31.666666	0.013360812	-2.3402019	2.3395972	102.22677493095398	95.65505279302597
36	7.761131	2.9361675	12.804539	3.4669755	30.757576	36000	6.6828465	4.0637307	12.404678	3.3568056	31.333334	0.013545541	-2.328061	2.3270836	105.39848923683167	95.83455116660507
37	7.9468813	2.790177	12.654868	2.436193	32.419353	37000	7.625896	2.5048237	11.127649	5.4118733	32.333332	0.013912468	-2.3255737	2.3243282	108.24427962303162	95.71329707025409
38	7.349173	2.8888106	13.456871	3.1920187	32.29032	38000	6.8773932	2.7095835	10.071911	3.4473612	28.0	0.01333199	-2.3115237	2.3099766	111.15160393714905	95.64887940946377
39	7.445811	3.0316017	14.012645	2.978764	32.4	39000	5.0053124	1.697095	7.3836603	3.5372221	32.0	0.013104589	-2.306684	2.3047316	113.9756772518158	95.51551334216045
40	7.017231	2.6851125	12.846656	3.506358	31.121212	40000	10.711537	0.37903044	10.983906	10.175531	34.0	0.013428887	-2.2980707	2.296197	117.04325485229492	95.58532362778982
41	8.462641	2.2396247	11.633078	3.8465955	32.966667	41000	7.3896728	1.1993289	8.586909	5.750596	31.0	0.013078593	-2.2926416	2.2906468	119.91084885597229	95.48997971808038
42	7.9933267	2.1051493	13.317385	3.4477139	31.0625	42000	9.818013	2.808473	13.787866	7.7259073	32.0	0.012523533	-2.2904532	2.288162	122.94208288192749	95.52404619663481
43	6.8728375	2.8469052	14.301038	3.1805973	31.709677	43000	5.533583	2.2570956	8.705054	3.6347222	31.0	0.012328108	-2.2827919	2.2807965	125.87995314598083	95.4833590854046
44	7.8750153	2.5200884	13.125484	3.4385097	32.83871	44000	6.304264	2.9336061	10.300256	3.3402946	32.0	0.011972495	-2.2688396	2.2671623	128.86715078353882	95.47884300513701
45	7.944165	2.8364697	13.289524	3.6410959	31.4375	45000	6.712042	3.9204588	12.250219	3.7161558	31.666666	0.01203103	-2.2620206	2.2602465	131.8660967350006	95.4808210319943
46	8.522121	2.3122804	13.256772	3.4557283	31.59375	46000	6.4974065	1.4752871	7.5627894	4.4111943	31.333334	0.012638009	-2.2606082	2.2588048	134.72232294082642	95.37949914085692
47	8.063959	2.8532813	13.428469	3.4623837	31.612904	47000	9.596976	3.7145789	12.351775	4.345889	35.0	0.012319656	-2.2578425	2.2560108	137.68568205833435	95.35465787141881
48	6.928512	2.6019528	11.754596	3.411548	31.71875	48000	8.560435	3.5517502	13.179823	4.5424266	34.666668	0.012987329	-2.2555115	2.2536383	140.6821253299713	95.35121779441833
49	8.207523	3.0474725	14.653312	3.4254446	31.03125	49000	6.867464	3.7882855	12.200281	3.7566943	31.666666	0.012694976	-2.2579193	2.2561452	143.4573712348938	95.19909163899973
50	8.000963	2.5210583	13.493161	3.254192	32.096775	50000	5.8320746	1.4608659	7.6577945	4.0818057	28.666666	0.012608945	-2.2590668	2.2576387	146.543123960495	95.25303010940551
51	7.730097	2.6670966	13.909235	3.643115	32.612904	51000	7.412842	2.2641315	10.397487	4.9163485	34.666668	0.012741402	-2.2588446	2.25714	149.51512742042542	95.23038610578364
52	7.073491	2.8359067	12.640886	3.4557528	32.9	52000	9.59835	1.384814	10.787342	7.6561565	30.333334	0.012922148	-2.2500508	2.2484782	152.49415063858032	95.2110910418706
53	7.3546934	2.7092247	12.837677	2.3651736	31.25	53000	8.918931	2.6446636	12.20746	5.7317634	33.0	0.012271441	-2.2394295	2.2379906	155.3468255996704	95.11329169363346
54	7.7850556	2.6264615	13.145844	3.4497085	32.612904	54000	7.1606574	1.1239223	8.043861	5.5746055	29.333334	0.012608926	-2.2359731	2.2343764	158.21502590179443	95.02667842132074
55	7.412797	2.4613543	13.103891	3.5383081	30.90625	55000	5.8491592	2.6114118	9.530805	3.7566943	30.333334	0.012348378	-2.2253938	2.2231433	161.19234538078308	95.00579088203835
56	7.4380426	2.9113936	14.802554	2.252851	30.75	56000	10.65724	2.4665358	12.414914	7.169067	32.666668	0.012388989	-2.2309282	2.2288558	164.13708758354187	94.96502883093697
57	7.8089423	2.4910858	13.917325	3.4753559	31.333334	57000	9.061207	0.8073606	9.722368	7.924465	34.666668	0.0126000075	-2.2275167	2.2254338	167.14113545417786	94.95766779860558
58	7.022995	2.6231284	11.672391	3.5398347	31.516129	58000	8.877419	2.0170472	11.415308	6.480619	33.0	0.01266537	-2.2237828	2.2218843	169.95692539215088	94.84377794813835
59	7.4278173	2.763415	12.944494	3.156618	32.129032	59000	7.785194	1.9472533	10.107895	5.3426375	31.666666	0.012815602	-2.2136078	2.2114332	173.03413820266724	94.87549741894512
60	6.696275	2.562749	12.102912	3.764633	29.257143	60000	7.1255074	3.6565523	12.144447	3.5375	31.666666	0.013476591	-2.2123852	2.2101622	176.1377341747284	94.91866721842024
61	7.25263	3.2865329	13.466026	3.2519426	31.34375	61000	9.158376	3.214685	12.09838	4.685279	36.0	0.013139316	-2.2040567	2.202324	178.91086101531982	94.78364963375154
62	7.4885864	2.6566658	13.259335	3.369703	30.5625	62000	7.263352	1.230613	8.489278	5.580603	30.0	0.013420798	-2.202419	2.2002656	181.97393655776978	94.80255032277877
63	8.452041	2.5785813	13.2300825	4.0963945	32.225807	63000	5.5743175	2.76165	9.467789	3.3616388	30.666666	0.013849733	-2.2033327	2.2012403	185.07591128349304	94.83916357377218
64	7.5630436	2.9854422	13.912182	3.4280124	31.4375	64000	5.923084	2.0587199	8.57637	3.558392	33.0	0.014017177	-2.206332	2.204281	187.93279361724854	94.7494497547547
65	7.394462	2.5038788	12.638814	3.0279727	31.40625	65000	6.820374	0.47827658	7.493119	6.423307	32.0	0.013262135	-2.2071538	2.2048342	190.9302899837494	94.73079724953725
66	7.3544526	2.3079515	12.807728	3.616655	30.75	66000	10.809334	1.8505582	13.133409	8.605252	34.666668	0.014324303	-2.2077553	2.2054236	193.9471561908722	94.72065611836886
67	7.9374065	2.7395277	14.634378	3.8158624	32.0	67000	6.2622337	1.738351	8.205619	3.98661	32.333332	0.013943633	-2.2001796	2.198357	196.83011317253113	94.64492709429109
68	7.482715	3.0709941	14.85544	3.3054245	31.580645	68000	7.803309	3.1467736	10.813683	3.4597223	31.666666	0.013953616	-2.2023375	2.2006464	199.87811183929443	94.64816438520657
69	7.855855	2.4194362	12.234062	3.4852984	32.03125	69000	6.5718827	2.6464329	10.180485	3.9079854	30.333334	0.013108769	-2.197465	2.196153	202.88404893875122	94.63021658434384
70	7.2189646	2.2350628	12.707489	3.648672	30.4375	70000	6.589857	1.4491779	7.6191173	4.5404167	31.333334	0.013912904	-2.1947412	2.1933045	205.77777767181396	94.55978787285942
71	7.582395	2.7309186	12.448719	3.3581953	32.612904	71000	8.545283	2.3466282	11.712061	6.1024566	35.666668	0.013942946	-2.1898518	2.1879013	208.7469470500946	94.52414541781788
72	7.7361035	2.9760072	13.378274	3.4610972	32.322582	72000	9.018817	2.586169	11.878529	5.614387	32.666668	0.014272775	-2.1867642	2.1844988	211.6985378265381	94.48027283129868
73	7.2881827	2.7106268	11.763612	3.6025074	32.451614	73000	7.797447	2.6054964	9.975991	4.1345835	34.0	0.013808442	-2.1896589	2.1872282	214.63191437721252	94.42824125747158
74	8.509974	2.9124541	14.265391	3.4539554	32.451614	74000	7.936373	2.9552143	11.73243	4.5242777	34.0	0.013653186	-2.190673	2.1884105	217.8332393169403	94.49252637109241
75	8.154741	3.282073	13.761046	3.3496356	32.322582	75000	8.080355	0.8045398	8.8994465	6.9868913	31.666666	0.013449712	-2.187761	2.1857562	220.7876467704773	94.44804859028923
76	8.831203	2.389474	13.639688	4.154892	32.566666	76000	8.755444	2.265334	10.947673	5.636162	31.666666	0.01388023	-2.1868045	2.1852076	223.75982785224915	94.41094440660979
77	7.9630957	3.0260804	13.171754	3.6360693	33.133335	77000	6.642464	0.91568524	7.781343	5.5392313	31.666666	0.014350807	-2.1845624	2.1826825	226.6990430355072	94.35979608730835
78	8.324016	2.457464	14.711421	3.9340355	32.19355	78000	9.798675	2.6010334	13.375887	7.267959	30.666666	0.014116642	-2.190052	2.1880352	229.7948112487793	94.37299677969045
79	8.312989	2.4973955	12.08766	3.6761346	33.225807	79000	8.767424	3.9004924	13.105179	3.6475	34.333332	0.014084633	-2.1913452	2.189302	232.9725320339203	94.41777050741615
80	7.3330345	2.9507241	13.135941	3.2780337	32.16129	80000	7.0786147	1.0602719	8.55076	6.095853	31.666666	0.013945894	-2.1787775	2.1771154	235.82301473617554	94.32920541763306
81	8.346549	2.5007534	12.553923	4.1144814	32.225807	81000	4.4017806	1.0896001	5.942703	3.6279166	34.333332	0.013753017	-2.164622	2.163083	238.99240469932556	94.3675766111892
82	6.539596	2.0863283	11.221688	3.4534101	31.709677	82000	7.1295314	2.3368678	9.853529	4.1469445	31.666666	0.013176909	-2.1571162	2.1555429	241.60977983474731	94.18852752776651
83	8.111245	2.927229	13.956777	3.1550646	31.9375	83000	6.869198	2.2639318	9.4559765	3.9419444	30.0	0.013113207	-2.1514337	2.1496792	244.6877462863922	94.19004181925074
84	7.1858277	2.7930002	11.987279	2.8661423	32.19355	84000	4.971816	1.8372176	7.5534763	3.427361	28.666666	0.013104605	-2.1448214	2.1429663	247.694739818573	94.16331739387815
85	8.041636	2.7993128	12.252906	3.4500844	32.466667	85000	5.4252687	1.1967013	6.707942	3.8277924	31.0	0.013485576	-2.1393197	2.1376321	250.7790834903717	94.16508687407364
86	7.3790693	2.3950138	11.285832	3.450781	32.0625	86000	8.4638195	1.3094538	9.845274	6.7050605	33.666668	0.013707249	-2.13677	2.1351302	253.90497946739197	94.1810327277627
87	7.214843	1.7526424	11.191604	3.4605718	31.67742	87000	10.627032	2.660342	14.330507	8.201418	29.333334	0.013401509	-2.142614	2.1409214	256.8749499320984	94.1382716191226
88	7.9189568	2.283847	12.244213	3.445765	31.5	88000	6.5869317	2.7707243	9.867707	3.091078	33.333332	0.014324648	-2.1497285	2.148048	259.95363783836365	94.1347259976647
89	7.1418414	2.5014346	12.4317	3.019839	31.903225	89000	5.3861847	1.7439644	7.8429418	3.9697223	33.666668	0.014073473	-2.1542854	2.1524134	262.826477766037	94.05644142105339
90	7.0599704	2.5844738	11.400273	3.5497816	31.8125	90000	7.4852443	4.4131703	13.631028	3.471017	32.0	0.014343321	-2.1508386	2.1490173	266.06218576431274	94.10718009869258
91	7.643252	2.867152	13.476395	3.462786	32.419353	91000	8.742677	2.5907266	11.796635	5.4627566	34.333332	0.014356907	-2.14613	2.1445158	268.9860796928406	94.04659785953633
92	7.4827824	2.9703243	12.590184	3.0522082	31.64516	92000	10.368267	3.873239	13.961066	4.9911113	34.333332	0.013917455	-2.1388426	2.1372678	271.8095211982727	93.95155164521674
93	6.9891076	2.5642693	12.407743	3.6244318	30.8125	93000	8.854515	2.3653936	11.21037	5.6198688	34.333332	0.014190553	-2.1371293	2.1355886	274.86678647994995	93.93744802842431
94	7.562083	2.5640316	13.268057	3.450673	31.030304	94000	7.8347526	1.895369	9.889762	5.3168325	31.666666	0.013729157	-2.133974	2.132413	277.81898069381714	93.88705229260398
95	8.1260395	2.8875613	13.217955	3.351882	31.741936	95000	9.039226	2.0055292	11.552519	6.6442738	31.0	0.013669555	-2.133121	2.1314623	280.7683832645416	93.83574882494776
96	7.8446755	2.8232045	13.251765	2.2521207	30.757576	96000	6.538918	1.5903207	8.729841	5.003488	29.0	0.013867179	-2.1269972	2.1255956	283.8432471752167	93.82596194545428
97	7.6067977	2.645703	12.539392	3.1101005	31.375	97000	6.4265075	1.1613162	7.5601482	4.8305483	29.666666	0.014124091	-2.1246188	2.1235995	286.94629526138306	93.82453575044154
98	8.18078	2.1317773	11.201851	3.447777	31.21875	98000	6.973007	3.4296932	11.642153	3.501111	32.333332	0.013962746	-2.126729	2.1253803	289.96026706695557	93.79326967584844
99	7.722223	2.6643314	13.184746	3.423171	33.133335	99000	5.2748103	1.9472716	8.025253	3.7808588	31.666666	0.013524059	-2.1272314	2.1260285	292.9197852611542	93.74419367369578
100	7.1110525	2.3022678	12.024303	3.71663	30.96875	100000	7.853268	2.2843792	10.536267	4.9533334	30.666666	0.013801049	-2.131938	2.1307976	295.7267310619354	93.64679786761602
101	8.147837	2.67728	13.249747	3.766279	31.53125	101000	8.635258	1.3872445	10.48276	7.139911	33.0	0.013879473	-2.133428	2.1317546	298.66293835639954	93.59091058214112
102	7.2215776	2.4111981	11.993742	3.7095456	31.375	102000	7.2272973	1.4777031	9.222417	5.69119	35.333332	0.013499326	-2.1346102	2.1332846	301.4587244987488	93.49161052018209
103	7.696726	2.9972057	13.054852	2.8990946	30.40625	103000	7.4653344	2.7723575	10.296384	3.7008057	32.333332	0.01346942	-2.1329114	2.1315992	304.3793873786926	93.43166610041096
104	8.259267	3.1045218	13.893005	3.6354098	32.548386	104000	6.880034	4.3782716	13.067185	3.5784721	34.333332	0.014242038	-2.1282084	2.126808	307.56168007850647	93.45143327254515
105	6.7298446	2.906245	12.706499	2.9768155	31.53125	105000	7.002606	2.5244322	9.0618515	3.4473612	30.666666	0.014434707	-2.125726	2.1240234	310.53816390037537	93.40790774349183
106	8.254336	2.5488815	12.724089	3.5031524	32.225807	106000	7.7901435	1.893432	9.931358	5.327047	30.666666	0.014694765	-2.125589	2.1242964	313.36367106437683	93.31930686182946
107	7.8514004	2.9071448	12.818529	3.3227868	32.9	107000	7.6786056	4.30495	13.602754	3.501111	30.666666	0.013922573	-2.1197796	2.1181655	316.19762420654297	93.23397208998136
108	8.339553	2.5792258	12.609415	3.580271	31.40625	108000	6.2421803	3.9832077	11.86231	3.1011758	25.333334	0.014218878	-2.1178613	2.1166716	319.11570835113525	93.17390715987594
109	7.662525	2.38853	14.753078	3.9703386	30.333334	109000	8.703843	1.7437879	11.080227	6.944866	34.666668	0.0146656	-2.1121047	2.1107926	322.11250925064087	93.13681248324362
110	7.522991	2.367813	12.26114	3.3573112	31.0625	110000	6.2347646	4.085989	12.009189	3.1605215	30.0	0.014611264	-2.0950284	2.0935187	324.99369168281555	93.0663751407103
111	8.526902	2.6985717	14.905745	3.8900838	32.83871	111000	7.503823	3.3993258	11.877405	3.5887501	34.0	0.014860131	-2.0859606	2.0846024	327.8808217048645	92.99802858843819
112	7.512184	2.1015775	10.622408	3.6244478	31.15625	112000	6.3655944	3.079077	10.477308	3.0681944	29.0	0.014597807	-2.0913086	2.0902784	330.7255611419678	92.91813357671101
113	7.8171315	2.6617532	12.469804	3.5378551	32.64516	113000	7.3538756	1.3520727	8.611737	5.4777517	32.666668	0.014320451	-2.1013	2.100264	333.6263816356659	92.85442188007642
114	8.447634	2.3058069	12.174661	3.0262356	32.129032	114000	7.8504753	1.6092731	10.121059	6.5811124	33.666668	0.014795776	-2.1133156	2.112381	336.75294518470764	92.85322416219098
115	7.698256	2.4711227	12.004765	3.7153423	32.48387	115000	8.847331	1.9759805	11.393132	6.5764723	27.666666	0.015680272	-2.115789	2.1151884	339.60270857810974	92.77552230029866
116	7.069139	2.6982346	12.669765	3.42726	33.033333	116000	10.297538	1.6259536	11.956312	8.089043	31.333334	0.015797364	-2.1070006	2.1061232	342.42964816093445	92.692163187882
117	7.074496	2.8683598	13.031511	3.0753164	30.333334	117000	8.400533	3.3078759	11.266801	3.7656112	34.666668	0.01654749	-2.1066341	2.1060028	345.4345271587372	92.65715276284774
118	8.113962	2.9634514	13.39259	3.421963	33.4	118000	9.055278	2.6169662	12.571822	6.297903	31.666666	0.017193079	-2.1009264	2.0999038	348.17002868652344	92.55028131984722
119	7.6304536	2.6742206	13.419965	3.154431	32.032257	119000	5.897449	1.8252165	8.3139105	3.9033055	33.666668	0.018500287	-2.1076338	2.10653	351.13941717147827	92.50605622650194
120	7.985571	2.7398462	14.464638	3.4624493	32.322582	120000	9.292678	2.2906613	10.9909315	6.054484	32.0	0.019195735	-2.075605	2.0750535	354.0670449733734	92.45083920955658
121	8.066487	2.5381742	13.301045	3.6752121	31.15625	121000	8.122281	2.1546493	10.984086	5.785109	35.666668	0.016946675	-2.0448842	2.044153	356.9844846725464	92.3930916467974
122	7.384045	3.05687	13.3322315	3.4275327	30.575758	122000	6.3461986	1.7364976	8.513815	4.2627826	31.333334	0.015812967	-2.0340729	2.0335443	359.90439653396606	92.33612771855026
123	7.3984966	2.8819063	12.629016	3.4599094	31.28125	123000	6.594923	1.72934	8.692964	4.4575124	32.666668	0.01548075	-2.0444608	2.043519	362.61497926712036	92.22605890810974
124	8.0718	2.54976	13.097466	3.5014741	31.0	124000	6.667745	0.8030542	7.4291563	5.55729	31.333334	0.015049826	-2.0481706	2.0472782	365.6451184749603	92.19761296638879
125	7.1296177	2.6661122	12.109691	3.154435	32.225807	125000	7.298033	3.525414	12.271432	4.50836	33.333332	0.01550229	-2.0382571	2.0371895	368.66742038726807	92.16685485839844
126	8.213724	2.5072649	13.278272	3.8283064	31.709677	126000	5.6542163	2.0000536	8.335973	3.5345833	29.0	0.015465906	-2.0506537	2.0495956	371.3627133369446	92.05472532447683
127	8.89747	2.6243324	13.370087	4.2964306	33.258064	127000	8.333789	2.0576074	10.702128	5.6854305	32.333332	0.015360598	-2.0729113	2.0718813	374.3925223350525	92.02587816984322
128	7.7901125	2.4915185	12.600549	3.9349673	31.870968	128000	10.448158	2.4635143	13.685033	7.713774	30.333334	0.016383905	-2.0865111	2.0852704	377.3130168914795	91.97004769295454
129	7.308726	2.2099743	10.606316	3.6727238	32.129032	129000	6.657219	2.2539446	9.635649	4.184583	33.0	0.017520042	-2.0780244	2.0766811	380.07072830200195	91.87497803314712
130	7.947753	2.637623	12.021137	3.516556	31.4375	130000	8.947913	2.9942493	11.590896	4.761238	31.666666	0.018043248	-2.0761364	2.0752573	382.8645610809326	91.78932403050936
131	7.0635724	2.670768	13.955355	3.284982	30.60606	131000	6.91633	3.8525932	12.317172	3.5939016	24.666666	0.018071331	-2.0820274	2.0814183	385.8990843296051	91.76149959664308
132	8.177385	2.6280324	12.807485	3.4451616	32.866665	132000	6.845431	2.7579644	10.398187	3.675139	32.333332	0.018365912	-2.0897155	2.0887935	388.59588289260864	91.6536750721209
133	7.616526	2.2938294	12.55896	3.4275966	30.39394	133000	7.8004136	1.6662085	10.136799	6.3669763	32.666668	0.018445218	-2.0889091	2.0881743	391.52610087394714	91.6014070308298
134	8.243068	2.8509593	14.846884	3.4598513	31.03125	134000	8.299074	2.9744227	12.414685	5.4882116	31.0	0.019361923	-2.0887983	2.0883007	394.26164078712463	91.50400739854841
135	6.9746695	1.998602	11.251386	3.5035133	30.454546	135000	7.091479	2.5699975	9.674701	3.5856967	33.333332	0.019045642	-2.08855	2.087805	397.3262138366699	91.48313420083788
136	7.45701	3.0125124	13.401418	3.4218333	31.870968	136000	10.924895	1.5979409	12.177613	8.669688	34.333332	0.018120479	-2.095323	2.0943484	400.2070209980011	91.41983889247857
137	7.6563454	2.562909	13.266384	3.4368055	32.129032	137000	9.587636	1.1049165	10.537576	8.038202	30.0	0.016899489	-2.1177175	2.1166859	403.0130350589752	91.33981539393864
138	7.4989395	2.826483	12.217258	3.154417	32.09375	138000	7.4649177	0.90367234	8.12642	6.187199	35.666668	0.01621967	-2.1277575	2.126752	406.0369448661804	91.30927410206358
139	7.6485963	2.2761965	11.328673	3.389713	31.516129	139000	6.8197207	0.7038655	7.530208	5.8607006	29.333334	0.01624043	-2.1268945	2.1256347	409.1171164512634	91.29100148497726
140	7.929457	1.7813787	11.287041	3.71229	32.129032	140000	7.448759	1.2010742	9.142853	6.4949207	29.666666	0.016833937	-2.1169908	2.1157603	412.049777507782	91.23959332704544
141	8.318887	2.7123163	13.051419	3.4474485	31.5625	141000	10.146551	1.2374679	11.896076	9.23488	34.333332	0.01728186	-2.1096714	2.108468	415.21508383750916	91.23934257619489
142	8.482368	2.5420275	12.590968	3.1110525	31.806452	142000	7.2580123	1.9444271	8.931104	4.531554	32.666668	0.017107269	-2.1136115	2.1126173	418.18625593185425	91.19601668925353
143	7.391007	2.4131303	12.046981	3.4503691	31.333334	143000	4.7883863	0.3483737	5.188472	4.3393555	29.333334	0.017796202	-2.1131938	2.111906	421.1820960044861	91.15794294980856
144	8.010369	2.8502502	13.879179	3.0259871	32.666668	144000	6.215061	2.4522245	9.6452875	4.0580554	33.333332	0.017048217	-2.1153376	2.1137757	424.24495673179626	91.13410156038073
145	8.303037	2.1521602	11.630298	3.5409791	31.65625	145000	6.5440426	0.8819858	7.6079354	5.448228	32.0	0.018744383	-2.1067417	2.1053	427.17855191230774	91.08232322163965
146	7.915587	3.0557783	12.891315	2.2521093	32.866665	146000	8.382701	0.55976605	9.119184	7.763059	33.666668	0.018031584	-2.0974543	2.096331	429.9228150844574	90.99051335119222
147	8.104844	2.370027	12.95567	3.5317812	31.8125	147000	6.8626885	3.5753005	11.88477	3.8435295	32.666668	0.017358353	-2.0904343	2.0891902	432.7358150482178	90.91377132374143
148	8.205211	2.6807797	13.284272	3.4621928	31.64516	148000	9.359819	1.9303405	10.828009	6.6325774	33.333332	0.01745743	-2.088378	2.087488	435.9579348564148	90.92275833664714
