Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ	LossPi	Qval	Time	remian_mins
83	185.15627	51.932526	314.98248	94.30155	460.68182	830000	207.07379	23.220688	238.82121	183.92845	486.66666	0.031080691	-30.105722	30.098425	6574.689605474472	550.5312379689101
84	171.96562	54.256832	341.44824	74.491516	422.26086	840000	186.25183	40.675938	239.55634	140.87071	453.0	0.03153334	-30.06093	30.054169	6656.457738876343	549.4219085466294
85	175.526	47.61779	299.68457	94.919266	424.54166	850000	168.94487	30.490408	194.62024	126.10586	424.66666	0.03135391	-29.99475	29.989235	6739.25581407547	548.3904240089304
86	168.87445	56.64321	313.3591	93.99497	426.54166	860000	189.28838	9.087784	201.00098	178.85027	468.0	0.031941988	-29.898466	29.893103	6813.268268108368	546.645942364737
87	184.9874	55.20096	330.47205	100.64587	446.04544	870000	167.91064	27.17662	200.61845	134.07811	408.66666	0.032695178	-29.848297	29.842926	6895.098358869553	545.5317282990021
88	173.66747	54.52449	296.68976	79.0638	414.625	880000	142.81328	30.063429	184.85347	116.29942	409.0	0.03285495	-29.792778	29.788193	6974.541227340698	544.2255653737169
89	181.3625	51.97811	304.0667	117.824455	441.52173	890000	160.84492	31.964388	200.16277	121.86856	459.66666	0.03122248	-29.745514	29.740955	7056.379353761673	543.1033546824134
90	166.82675	37.521503	270.41464	90.406075	419.30435	900000	238.3915	99.86458	335.21564	100.938896	576.0	0.029543294	-29.717367	29.712914	7133.470088005066	541.6153214423745
91	188.5747	47.993755	286.63794	120.354645	461.0909	910000	164.33812	38.459667	218.72816	137.04214	430.33334	0.028367106	-29.704271	29.699945	7212.927476882935	540.3090362005618
92	166.63261	56.16178	351.86816	57.941883	417.08334	920000	221.8655	17.4358	240.88974	198.76775	464.66666	0.027184628	-29.716715	29.711838	7296.804495573044	539.3290278455486
93	162.52852	47.00581	258.41797	99.53102	430.73914	930000	152.56929	33.77722	199.83319	122.942	478.33334	0.02822125	-29.706625	29.701155	7373.05846118927	537.7840131216578
94	187.3105	41.839424	266.8911	107.322945	435.82608	940000	172.46199	40.79265	209.22131	115.57747	455.66666	0.029887151	-29.73165	29.726091	7451.644399404526	536.4126996047953
95	170.53505	42.55047	262.5409	100.670296	418.875	950000	153.26787	5.0458746	157.28569	146.15169	422.66666	0.030126784	-29.708334	29.70286	7532.2958562374115	535.1894423491077
96	154.25476	56.352367	320.1898	69.1356	411.72	960000	175.99388	80.51752	253.2095	64.90906	367.66666	0.030297728	-29.663351	29.658318	7615.187175750732	534.120767137905
97	185.92502	57.958633	368.80096	79.65821	448.5	970000	185.16692	50.821617	251.89392	128.67584	459.33334	0.029997034	-29.621956	29.617485	7693.561458826065	532.7328638354937
98	179.65729	53.667694	303.29443	95.64414	439.52173	980000	223.18364	56.302425	301.14105	170.17195	483.66666	0.029405527	-29.58963	29.585737	7770.622704267502	531.256858271482
99	159.54701	42.00224	246.16545	99.97866	418.30435	990000	144.49065	53.903133	218.25735	90.9587	438.66666	0.028882308	-29.545765	29.542072	7849.832675933838	529.9297815776835
100	186.63971	62.37144	320.53915	92.14854	464.54544	1000000	144.48807	23.110035	175.84457	120.829346	340.33334	0.02801264	-29.52586	29.521908	7931.8795619010925	528.7919707298279
101	191.7676	66.89134	361.69608	83.48358	458.13635	1010000	156.00606	14.487462	169.78046	135.98383	419.0	0.026447438	-29.506596	29.50267	8011.248577594757	527.4732973572051
102	159.0205	52.094105	256.65393	40.534065	419.5	1020000	175.5142	33.316833	206.12813	129.18938	414.66666	0.025552	-29.532665	29.528196	8093.907288074493	526.3684804214371
103	155.55844	42.80391	251.01343	93.50242	402.54166	1030000	145.11317	22.980318	162.79538	112.65751	427.33334	0.025111288	-29.507355	29.502525	8164.148648262024	524.460681712203
104	166.8263	45.694477	249.45708	92.610214	448.52173	1040000	223.36574	51.34035	283.07025	157.73254	519.0	0.025021326	-29.50168	29.49638	8245.122870206833	523.24818210235
105	180.6923	59.532703	294.6529	36.052704	405.20834	1050000	208.69641	42.788918	261.7861	157.00299	544.0	0.02474148	-29.514448	29.508831	8322.226165771484	521.790370636327
106	193.02171	51.132034	308.80975	124.94613	452.45456	1060000	160.2599	21.526987	183.70226	131.71735	434.66666	0.024795612	-29.54478	29.539526	8397.23226261139	520.2058979558494
107	166.1946	49.945778	279.06912	107.04487	427.70834	1070000	121.12481	20.425213	140.21901	92.806915	389.66666	0.024394482	-29.578102	29.572361	8481.694446086884	519.2065291033728
108	178.57584	52.622646	278.81284	44.345177	404.64	1080000	191.72192	27.732456	227.00377	159.24768	426.33334	0.0248333	-29.619514	29.61307	8565.501546621323	518.1599700465615
109	194.2937	75.070045	378.16196	52.459583	452.68182	1090000	178.87886	31.508902	215.92352	138.90924	412.33334	0.023956487	-29.670778	29.663113	8642.267545461655	516.6860259647399
110	201.22101	54.48112	331.29495	120.896416	490.5	1100000	259.70285	68.284515	327.1682	166.13303	554.6667	0.023618978	-29.74949	29.741154	8719.064742088318	515.217461976138
111	179.54933	53.966057	275.14862	62.314457	447.04544	1110000	163.06862	20.348703	180.38869	134.50592	435.33334	0.024026128	-29.820787	29.812086	8794.954076766968	513.6992695932989
112	192.77922	60.508762	310.5353	114.31814	480.7619	1120000	172.6082	11.975852	189.39069	162.24394	417.33334	0.024667816	-29.83706	29.828304	8872.63142156601	512.2888379758313
113	176.9397	35.52784	243.06776	119.238594	447.69565	1130000	156.22581	41.310646	194.27785	98.80856	432.33334	0.024992539	-29.815426	29.806572	8955.917474746704	511.20059916783225
114	181.05193	35.83437	257.6741	92.857956	427.3913	1140000	157.82274	57.60884	239.27325	115.50771	383.0	0.024899993	-29.81525	29.806683	9033.790186166763	509.8016098672884
115	167.9275	57.47328	271.01917	73.72777	441.30435	1150000	147.67314	38.21782	201.70792	119.61438	335.33334	0.025529623	-29.789856	29.78122	9113.593490362167	508.51210046937496
116	165.63359	40.70262	257.6822	109.998535	453.27274	1160000	153.36163	89.30785	279.6249	87.57928	371.33334	0.026241466	-29.757217	29.747929	9196.491725683212	507.3926468684756
117	175.25137	71.08392	362.25403	50.37746	450.77274	1170000	160.87505	2.0164807	163.69331	159.08868	375.33334	0.026878975	-29.744253	29.735	9270.679929494858	505.7935060598232
118	183.50674	60.20655	370.02112	95.77844	430.56522	1180000	206.8853	93.933716	323.9638	93.988144	508.66666	0.027375294	-29.776157	29.767065	9347.920012235641	504.36517576282307
119	180.00925	64.5091	326.06534	58.363235	444.63635	1190000	217.88307	78.95685	329.38565	156.96877	495.33334	0.027436588	-29.756971	29.748083	9429.01795077324	503.14507546084263
120	184.83545	59.752995	335.55737	54.916313	452.0435	1200000	186.15686	28.197395	212.94142	147.17982	443.66666	0.02712487	-29.753685	29.744942	9507.694973945618	501.79501243829725
121	183.52232	64.78424	369.48706	78.45039	434.95456	1210000	185.20625	78.224655	293.12823	110.19107	471.0	0.027253103	-29.817816	29.808327	9582.452650308609	500.24098542642986
122	190.07507	61.70802	323.17093	99.04409	455.65216	1220000	162.85928	45.346382	224.31522	116.26255	439.66666	0.026556745	-29.860819	29.851362	9669.271297693253	499.3148292578635
123	167.6046	55.748486	332.53772	86.43045	414.91666	1230000	172.35847	10.518244	185.59142	159.85837	463.33334	0.02668792	-29.914133	29.904003	9746.238585710526	497.8769575140017
124	195.29472	51.531425	331.36053	95.84921	483.75	1240000	181.12599	56.27647	231.70201	102.6204	406.33334	0.027547676	-29.972496	29.961576	9826.189239263535	496.59235934339546
125	175.08546	48.879135	286.35596	88.40162	434.17392	1250000	146.93224	27.234253	182.55893	116.445656	444.33334	0.02823518	-29.972837	29.962933	9905.2445936203	495.2622296214103
126	174.85207	61.202118	326.0848	56.9361	427.08334	1260000	143.77718	11.208727	159.56065	134.61473	406.33334	0.028744703	-29.880966	29.872616	9989.539963722229	494.19152724686126
127	183.21613	64.88556	332.12582	93.32884	444.45456	1270000	127.25356	48.942837	195.9544	85.60608	362.66666	0.029600019	-29.773275	29.766523	10067.575318336487	492.8091329899986
128	185.46228	54.46307	334.20514	99.19542	464.0	1280000	163.14406	60.572266	248.79094	118.920685	436.0	0.030115647	-29.61944	29.613857	10149.319757699966	491.60767571739854
129	156.00208	30.619745	199.48116	74.06889	420.41666	1290000	206.49144	22.861326	231.23337	176.09721	449.33334	0.029946879	-29.50142	29.497099	10224.12416934967	490.0710680085867
130	174.77983	47.6067	253.53873	44.675953	439.27274	1300000	138.22508	45.09551	186.42696	77.96005	347.0	0.029435057	-29.372581	29.369995	10301.709487915039	488.6708346379109
131	180.46971	49.69981	296.38525	57.923515	428.75	1310000	163.96678	7.5543566	173.62483	155.18251	446.0	0.029012365	-29.27105	29.269941	10374.00655412674	487.02397175990893
132	174.4962	53.63324	281.4538	92.595406	428.52173	1320000	178.3824	33.814335	220.04836	137.22517	423.66666	0.028339135	-29.18893	29.188358	10454.798163414001	485.77850048903264
133	174.54259	51.65524	278.09882	86.09205	428.52173	1330000	178.09863	16.05916	193.64232	155.98662	409.0	0.028358435	-29.147274	29.14626	10530.445892095566	484.2949426126659
134	182.31938	36.593403	261.14502	110.15929	441.0	1340000	181.29866	38.526386	216.68744	127.7274	433.66666	0.028322669	-29.164757	29.162485	10610.900059700012	483.0335101478135
135	171.4023	52.218033	331.53925	111.919495	428.47827	1350000	146.55476	37.513264	195.65508	104.60526	400.66666	0.02892518	-29.248398	29.244762	10690.340243339539	481.7252084531902
136	156.35287	41.466423	243.84084	94.44418	402.16	1360000	180.30579	57.989292	255.2795	114.037964	445.66666	0.029144071	-29.324448	29.319624	10767.58376288414	480.31868741944726
137	170.77283	42.43822	240.18858	97.4304	424.375	1370000	169.93396	34.958954	195.21083	120.49874	433.66666	0.029334722	-29.416187	29.410213	10847.127599716187	479.0154888504613
138	179.79361	50.014534	278.8884	102.63379	469.5238	1380000	161.28867	27.550991	194.9679	127.48238	402.66666	0.029551405	-29.484419	29.478008	10922.347693920135	477.52293052748206
139	172.58467	48.993107	263.3319	72.97844	426.91666	1390000	198.50114	8.607698	210.34343	190.13895	423.33334	0.02897473	-29.52367	29.516571	11003.823013305664	476.30456923969643
140	185.73978	47.873405	276.5383	83.68979	456.7619	1400000	196.51062	50.115253	253.28569	131.38412	498.66666	0.028461352	-29.579285	29.571209	11078.72933101654	474.80268557412285
141	198.30736	52.68158	314.47894	111.226364	480.85715	1410000	208.53076	47.285973	259.05865	145.33076	497.66666	0.028075008	-29.605492	29.597046	11157.51285648346	473.46892613891174
142	153.75966	42.84189	268.04825	88.66793	398.3846	1420000	202.13354	31.71897	246.91476	177.48006	444.66666	0.027875135	-29.615358	29.606537	11242.80801653862	472.4090691994613
143	182.95444	43.64634	254.52995	88.45492	430.69565	1430000	221.2367	25.318743	249.54092	188.09218	544.0	0.027617494	-29.619171	29.610239	11318.212642908096	470.93262391348816
144	166.5933	50.086784	257.0294	97.859604	426.9565	1440000	144.82455	26.069328	180.01544	117.70988	427.33334	0.027571015	-29.628176	29.619387	11398.410491228104	469.6567285344556
145	187.48697	70.77031	371.10208	98.74216	437.52173	1450000	190.2216	6.3872848	196.88641	181.60892	430.33334	0.027014479	-29.627111	29.618662	11478.676413297653	468.3827731473692
146	190.82462	41.775394	274.28308	104.96846	437.86957	1460000	209.76721	6.974632	219.5604	203.85162	443.0	0.02703421	-29.600264	29.59215	11556.98168849945	467.02871200205533
147	175.93794	58.27076	322.71378	90.24281	442.45456	1470000	212.94019	19.112774	233.1467	187.2896	450.0	0.027140025	-29.573149	29.565262	11639.668281078339	465.85066925168303
148	182.84673	67.48189	337.46158	86.45839	451.9565	1480000	231.47798	35.601532	271.14716	184.7925	508.33334	0.027623326	-29.549997	29.541697	11716.705444812775	464.44598153947715
149	178.36981	51.203083	297.99692	103.32386	436.18182	1490000	163.5669	58.77138	230.2154	87.23572	382.33334	0.027971657	-29.58215	29.572765	11794.124853849411	463.0579220767789
150	189.03331	68.77536	358.81564	96.42293	475.0	1500000	147.86989	67.04962	206.0577	53.936863	382.0	0.028092347	-29.626223	29.615345	11866.415825605392	461.47172651423347
151	204.262	53.79958	327.50534	94.34464	488.0476	1510000	149.66914	31.827349	194.67142	126.41492	393.0	0.027900007	-29.731499	29.718405	11948.775158166885	460.27842492099364
152	183.12944	48.69079	251.78514	82.41024	433.0	1520000	174.81343	31.14197	200.18523	130.95163	361.66666	0.027583772	-29.88864	29.87362	12026.179794311523	458.8937026321888
153	176.05568	44.420765	301.73203	114.82794	443.86365	1530000	240.16986	54.408653	313.0889	182.43683	494.0	0.027700335	-29.974873	29.958136	12100.051072359085	457.3766581367044
154	188.9417	56.31182	300.59348	78.81127	461.5	1540000	167.27875	40.688683	209.88744	112.48219	406.66666	0.028026734	-30.136837	30.118	12183.843945264816	456.23484900586016
155	191.00713	66.888145	324.46094	94.76884	467.27274	1550000	212.55774	39.42646	263.7917	167.88872	485.66666	0.028488064	-30.229807	30.209234	12264.956708908081	454.9903294886312
156	173.77902	47.6406	257.88596	86.23413	424.47827	1560000	187.04903	10.133248	197.72748	173.4332	427.66666	0.028843762	-30.3493	30.327612	12341.430147409439	453.573928450723
