Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ	LossPi	Qval	Time	remian_mins
43	163.73973	67.98692	336.3702	0.29942966	405.41666	430000	70.26794	40.03051	126.0375	33.958244	235.66667	0.06606418	-27.406408	27.390526	3386.0074224472046	599.7695316366447
44	138.92915	77.22107	259.03107	0.29944956	341.66666	440000	153.2403	28.97481	194.00993	129.2937	369.66666	0.0661694	-27.427322	27.41125	3468.3246800899506	599.0742627599024
45	127.64507	71.88566	239.45569	0.29943612	319.33334	450000	144.62074	36.307007	185.98409	97.59323	355.66666	0.06552579	-27.393408	27.378233	3542.0464820861816	596.9004254840038
46	128.69926	76.19456	258.0851	0.2993111	339.86667	460000	130.61557	70.55873	218.62155	45.88161	331.33334	0.06214088	-27.322998	27.30862	3620.6239845752716	595.5664088608562
47	140.09447	67.46225	264.07236	24.289526	357.14285	470000	195.64272	28.512484	233.11876	164.01663	444.66666	0.059111074	-27.206257	27.193037	3700.7769963741302	594.4865173111571
48	124.119995	83.87884	255.17224	0.2994861	307.48486	480000	137.3835	80.66053	210.25299	24.944088	306.33334	0.05515782	-27.136475	27.124224	3783.951127052307	593.8701073278984
49	111.61566	77.73988	269.27155	0.29880276	285.57144	490000	151.25595	51.344936	208.19681	83.76299	402.0	0.051994894	-27.048204	27.037085	3863.0569956302643	592.5981988066719
50	127.59874	81.58454	292.00073	5.037375	314.2258	500000	104.70572	88.57241	222.41669	8.75975	302.66666	0.051774	-26.98426	26.974283	3937.1754758358	590.5763212680816
51	139.32991	83.073906	272.62	8.255534	339.23334	510000	84.78983	56.02138	140.98973	8.3290415	266.66666	0.05076961	-26.954391	26.944633	4009.6573803424835	588.3451514201226
52	132.95981	71.47982	280.74866	5.0490894	340.65518	520000	168.59175	39.01075	221.81198	129.39342	433.66666	0.04927375	-26.936577	26.926308	4091.5929272174835	587.510779155829
53	129.81096	77.356834	289.57898	10.243857	321.87097	530000	206.9781	19.699236	234.11162	187.9415	454.66666	0.047541264	-26.958778	26.94838	4173.788305521011	586.6928843212577
54	125.537766	81.3235	275.2012	8.236228	317.96875	540000	108.713844	71.78567	192.69862	17.328236	303.33334	0.047257237	-26.94753	26.936731	4255.40206861496	585.7744821861938
55	142.35526	78.8141	255.29259	0.29908657	342.4138	550000	179.5995	75.83661	240.8303	72.72877	390.66666	0.0467128	-26.958786	26.948452	4332.754259824753	584.2653470295849
56	131.48248	73.006775	264.65427	0.29952678	328.3871	560000	119.22626	76.019135	217.96724	33.03149	307.33334	0.04547558	-26.968784	26.95764	4416.0297038555145	583.5467822006771
57	123.28064	76.48181	249.78177	8.638075	311.21875	570000	163.30351	47.30128	224.06433	108.690704	429.0	0.04251453	-27.021387	27.00872	4494.956485271454	582.241439342917
58	109.804405	75.02459	273.32736	9.162589	292.69696	580000	128.83257	73.25407	206.95328	30.847645	334.0	0.04137958	-27.018318	27.00703	4571.732396602631	580.6625628653615
59	139.77834	104.504395	362.7783	0.29789445	321.28125	590000	121.67202	37.130985	166.70998	75.77032	330.33334	0.040521566	-27.023539	27.011988	4655.158794164658	579.9223242686967
60	115.42134	77.89992	319.18124	8.328665	297.84848	600000	218.9327	63.144035	285.2525	133.9846	510.66666	0.040443752	-27.098402	27.083305	4733.841119527817	578.5805811299218
61	141.04086	75.18154	263.76135	0.29879856	343.65518	610000	140.73509	64.02853	230.39201	84.91998	332.33334	0.041225966	-27.231356	27.21407	4813.6467072963715	577.3745639860956
62	122.95349	80.395004	261.69006	10.520791	306.0303	620000	102.134575	33.382988	134.26196	56.11243	287.33334	0.041671094	-27.299181	27.28332	4897.13748049736	576.5984451159354
63	109.45731	88.28934	263.7004	0.29943213	267.07895	630000	181.6541	35.51353	219.35309	134.06602	398.33334	0.04301654	-27.299057	27.284061	4973.389840602875	574.9659682621401
64	141.11868	64.61962	257.0416	16.783783	351.67856	640000	161.25688	60.96333	215.8012	76.161896	395.33334	0.04383412	-27.279089	27.264156	5054.120638847351	573.8532807608445
65	116.52896	76.81808	288.84143	0.29935476	301.85294	650000	69.88736	62.5039	157.89154	18.70515	185.66667	0.044029932	-27.240034	27.22547	5135.486335277557	572.8042449556865
66	119.86171	70.927284	222.83936	0.2988017	302.84848	660000	183.32643	17.357878	195.79242	158.7797	426.0	0.0437716	-27.214031	27.198977	5211.839793205261	571.1965832660896
67	127.13713	59.15555	218.34697	11.989042	331.13333	670000	91.877815	36.52195	141.22264	53.99195	258.66666	0.042020243	-27.200205	27.185335	5287.661558628082	569.5416553672273
68	143.67696	82.00101	279.61893	0.2994195	347.2414	680000	225.39648	56.34841	278.29813	147.33386	462.0	0.04016723	-27.168842	27.15351	5374.09118437767	569.0214194466085
69	122.180725	87.76454	263.61685	0.2989435	298.72726	690000	140.03503	82.01052	209.76625	24.908875	322.33334	0.03811607	-27.286057	27.26609	5448.8740611076355	567.2620096192269
70	112.23632	69.460396	238.41472	5.048952	297.47058	700000	118.44492	85.94588	221.80626	11.380445	287.66666	0.03583579	-27.431679	27.411793	5530.055659294128	566.1723649961608
71	137.159	71.79986	236.0565	20.138077	329.3	710000	110.481834	66.3501	161.6651	16.782139	325.33334	0.034955245	-27.46092	27.44207	5609.433785200119	564.8936839065082
72	123.77052	80.306625	251.58778	0.2994639	306.21213	720000	140.79265	89.45703	251.2326	32.130142	330.0	0.035379097	-27.36956	27.353384	5688.352226257324	563.5682297291579
73	129.04776	82.44952	253.77155	9.706616	312.0	730000	85.91044	92.642715	215.71608	5.616611	224.33333	0.035886243	-27.21948	27.2053	5766.576649904251	562.1753947953655
74	105.09349	72.715004	284.23105	5.616581	286.1111	740000	133.97015	78.821	243.8854	62.946938	297.66666	0.036620677	-27.041702	27.028522	5845.25106883049	560.8281429989918
75	107.31893	74.456924	287.54742	11.9883995	280.33334	750000	174.2534	42.126907	233.55742	139.67297	437.66666	0.03564067	-26.927746	26.91443	5928.221369743347	559.8875736965074
76	136.66733	74.83692	257.93314	0.29959622	343.25	760000	203.20581	38.021446	253.57773	161.72726	475.33334	0.03523637	-26.910791	26.896809	6006.274846315384	558.4781873979066
77	125.549545	83.04581	303.38284	12.221679	314.9375	770000	109.63687	37.2809	155.06453	63.748833	305.33334	0.035558604	-26.922771	26.907604	6087.04065322876	557.3199558251864
78	133.6748	79.07603	271.56372	0.29880276	339.23334	780000	79.86987	64.03799	166.14221	12.877733	231.33333	0.035591315	-26.865128	26.850792	6165.100624322891	555.9129194361533
79	130.03409	68.19662	249.61021	10.243113	326.7097	790000	172.62923	22.082672	201.90163	148.56903	432.33334	0.03705224	-26.80214	26.789633	6245.815269470215	554.7443519083257
80	112.166985	70.34583	237.79132	5.0491138	302.42426	800000	90.52892	51.101685	149.5607	24.908875	246.66667	0.036238823	-26.583548	26.57915	6325.651878118515	553.4945392519236
81	142.95195	70.45762	286.6892	5.0490565	354.60715	810000	146.8009	35.67579	181.6559	97.782425	390.0	0.035463378	-26.41051	26.406652	6405.394016504288	552.2345869373883
82	111.601326	64.68053	243.32277	9.169271	301.18182	820000	8.539987	5.8527555	13.331567	0.2993111	29.333334	0.03549942	-26.28706	26.283245	6479.105139970779	550.4605585182585
83	117.14421	70.27215	218.71498	5.0372653	301.9697	830000	98.22712	25.543993	122.63285	62.95884	310.33334	0.03743428	-26.169468	26.165905	6562.567055225372	549.5161569740399
84	121.96422	60.55184	255.01465	17.387676	324.0645	840000	164.18938	65.87965	219.26826	71.57361	358.33334	0.039648898	-26.111254	26.107313	6643.713787555695	548.3700268503219
85	155.92528	69.100784	274.04156	20.934574	383.53845	850000	171.63698	117.04325	290.52438	12.4535	388.33334	0.04235031	-26.111595	26.107357	6717.425947666168	546.6140721150473
86	111.87893	80.80524	265.92023	0.29935703	298.18182	860000	111.79073	124.727325	287.92392	15.466725	248.33333	0.045067824	-26.132511	26.127865	6796.183873176575	545.2752176550932
87	160.93643	58.249027	243.56201	35.924313	392.65384	870000	120.84608	44.910385	165.0316	59.242004	323.66666	0.046124626	-26.152515	26.14788	6879.301120758057	544.2818702067451
88	161.8262	79.966606	278.12006	8.545351	380.30768	880000	205.61139	64.77729	284.2728	125.618256	485.66666	0.044047464	-26.21659	26.211256	6957.221759319305	542.8741220542879
89	128.72488	64.59435	234.4463	0.29910278	337.26666	890000	140.85426	30.641262	184.12837	117.25666	393.0	0.038921807	-26.283169	26.276852	7038.409085273743	541.7202497665802
90	140.46985	68.38423	249.30568	0.29943374	351.60715	900000	143.56859	45.131233	186.29735	81.1441	399.66666	0.03143594	-26.36193	26.354736	7114.369334220886	540.165078971121
91	121.92992	74.011246	270.35248	0.29923055	303.75757	910000	166.39882	55.352985	236.50154	101.179	376.66666	0.029399693	-26.44495	26.437578	7197.491106748581	539.152722027494
92	129.09734	73.31163	260.02512	0.2994861	328.12903	920000	191.64922	24.841898	213.71524	156.94138	427.33334	0.029512135	-26.48756	26.480974	7276.133042573929	537.8011378765107
93	141.83418	71.43035	239.18954	11.422974	339.6207	930000	124.72622	60.695854	190.17165	43.90306	366.33334	0.030431187	-26.4764	26.470522	7353.609580039978	536.3654298550339
94	128.6941	69.59066	249.86852	24.222008	326.5	940000	159.21593	90.62554	282.50226	67.24382	413.33334	0.031444717	-26.464188	26.455801	7431.061989068985	534.9310579753936
95	142.10526	82.13604	298.83813	0.2994631	342.7586	950000	33.39957	28.311672	69.457726	0.29789445	110.666664	0.032613654	-26.64533	26.631916	7511.429907798767	533.7068618021514
96	131.8194	75.85723	257.27274	15.331889	334.63333	960000	153.74577	41.996483	212.48654	116.779434	384.66666	0.034750465	-26.828186	26.814703	7589.549616098404	532.3225771566232
97	130.31102	74.09684	269.82834	0.29789203	331.5484	970000	93.104774	94.362305	226.35204	20.137154	233.0	0.034313064	-26.939157	26.926277	7668.566323041916	531.0021009968318
98	102.43383	74.857315	256.15204	0.29894444	259.07693	980000	153.1249	85.63697	219.12552	32.184402	354.66666	0.030906623	-26.97811	26.965923	7748.950879096985	529.7752130975529
99	134.87753	77.98838	246.22534	8.210624	331.3	990000	172.8221	71.106964	230.42415	72.636185	412.0	0.027826376	-26.955633	26.944248	7830.526882410049	528.6264780242435
100	133.64314	71.781975	282.43948	15.849676	347.82758	1000000	128.789	74.51076	227.9619	48.358852	336.66666	0.027974494	-26.915857	26.90533	7908.271483659744	527.2180988629659
101	106.9418	74.92958	269.99478	0.30033222	292.67648	1010000	129.00217	93.1662	235.14713	8.3290415	322.0	0.029149601	-26.819681	26.80996	7991.666614294052	526.1839898725547
102	121.10973	88.95383	292.96292	0.2993111	303.54544	1020000	157.89642	85.01492	220.76936	37.710007	344.66666	0.029710302	-26.717405	26.708801	8064.072774887085	524.4282620801645
103	144.93747	86.13965	379.59296	0.29923028	347.35715	1030000	148.44745	77.99866	230.06934	43.37854	342.0	0.029720852	-26.628498	26.620409	8140.006104230881	522.909777184636
104	150.40889	78.940765	286.86118	10.2483015	364.85715	1040000	81.99099	65.84997	165.89629	5.049	200.0	0.028642839	-26.553587	26.545881	8219.082693576813	521.5956324164684
105	116.93146	71.14606	246.82314	0.2989437	304.0625	1050000	97.64178	25.926943	132.5642	70.50441	283.66666	0.025495864	-26.488007	26.480429	8291.644469976425	519.8729468672994
106	121.657326	76.01816	288.16644	7.613773	302.17648	1060000	113.7288	81.42496	216.7251	17.63403	286.33334	0.02433829	-26.428232	26.42056	8375.09165930748	518.8342945436262
107	120.40597	70.84721	247.0235	0.2994639	307.65625	1070000	54.853607	11.197742	65.18402	39.29388	204.33333	0.024680944	-26.413532	26.405672	8454.01050209999	517.5118577658573
108	122.535034	80.43347	240.2875	9.058909	311.39395	1080000	129.12633	79.06847	192.91248	17.695646	332.66666	0.026338093	-26.411606	26.403753	8534.651848316193	516.2937537437604
109	115.590164	79.27718	305.2068	0.29910102	289.17648	1090000	78.72134	42.06587	134.14853	32.294754	235.66667	0.027566424	-26.441336	26.433512	8608.636248350143	514.6753474840331
110	150.65273	89.066956	387.93597	0.29953295	348.2069	1100000	192.07066	54.811317	231.53976	114.56014	476.33334	0.02843226	-26.477142	26.469223	8687.763745307922	513.3678576209328
111	129.34	63.74467	241.25835	0.2992285	327.13333	1110000	145.12682	93.345406	246.17995	21.039085	310.0	0.028590234	-26.490229	26.482101	8762.924835205078	511.82849257114054
112	138.13408	77.50132	276.304	5.0489244	342.03333	1120000	153.38133	28.063622	185.7869	117.33516	372.66666	0.028040236	-26.507233	26.499046	8843.841529607773	510.6265644382863
113	129.68776	72.32753	283.79462	0.2978939	341.34482	1130000	69.58806	54.941334	147.2868	30.674261	218.0	0.026743826	-26.493008	26.485052	8924.302177667618	509.3960092018136
114	131.05057	78.58293	264.77396	0.29922944	317.51614	1140000	82.17489	66.479546	169.4454	8.254517	195.33333	0.026600419	-26.483171	26.475122	8998.475798845291	507.80872191434713
115	153.91823	56.53415	276.39404	50.394566	377.76923	1150000	111.758606	10.694015	123.09425	97.42071	339.66666	0.026518762	-26.481724	26.474133	9081.032675981522	506.69530143271317
116	130.75397	83.47773	259.07678	0.299434	314.21875	1160000	188.28052	52.476303	257.12952	129.86633	429.33334	0.02665785	-26.458973	26.452412	9158.43364405632	505.29289064078495
117	126.956505	75.34613	261.44263	0.29789373	324.32257	1170000	133.70918	92.28872	255.39722	32.00162	329.0	0.026325684	-26.408146	26.402	9237.084456682205	503.9605906757874
118	136.50713	70.30158	265.25412	0.29923055	355.7857	1180000	149.81248	69.85811	214.62355	52.832363	353.66666	0.02120087	-26.358644	26.352169	9317.181327104568	502.70667605911945
119	109.537865	78.96602	225.63614	0.2993576	279.6757	1190000	165.5884	115.81705	297.93936	15.849778	360.33334	0.018170588	-26.334518	26.326803	9396.919817447662	501.4322759094358
120	141.78604	74.52593	253.39343	14.870042	334.48276	1200000	52.93574	15.613109	69.71116	32.1145	168.66667	0.020557798	-26.529152	26.511133	9470.844646692276	499.8501340680652
121	98.906555	73.88824	246.00964	0.29910192	252.975	1210000	78.8792	31.202267	103.469894	34.853024	232.0	0.021271152	-26.783451	26.768866	9550.185694694519	498.55652587292275
122	133.58961	67.20127	243.63661	5.6166277	351.75	1220000	78.96991	84.43762	197.69688	8.538593	190.0	0.022108788	-26.710941	26.699087	9631.687847614288	497.37404454067104
123	127.02424	71.419106	247.71991	0.29935834	322.5625	1230000	151.6986	59.513275	202.02992	68.11364	339.66666	0.022036195	-26.60285	26.59178	9711.755218029022	496.11540877337694
124	128.53693	80.3733	285.83914	0.29910225	325.56668	1240000	142.94618	76.60589	199.97635	34.660416	355.33334	0.021868689	-26.553507	26.543154	9790.14971780777	494.771007183803
125	107.006645	72.29666	221.08809	5.0375304	275.52777	1250000	128.86903	31.533363	166.52069	89.34794	344.33334	0.021935457	-26.463907	26.454288	9868.440930604935	493.4220464706421
126	118.52224	68.595795	235.77554	0.299425	310.34375	1260000	183.4301	46.258743	243.671	131.21707	440.33334	0.022062555	-26.384708	26.375866	9949.14878821373	492.193339451974
127	150.18239	81.576256	328.79953	5.0490127	344.7586	1270000	233.11536	69.38724	325.641	158.54817	523.6667	0.022687094	-26.313637	26.305546	10031.811320781708	491.05848061625414
128	122.28463	66.82073	230.84492	0.29935834	319.375	1280000	119.28814	80.355736	196.61436	8.506666	283.0	0.02276584	-26.277058	26.269756	10103.48922085762	489.38775908909736
129	132.67026	74.31545	252.07394	13.727374	335.6	1290000	152.17722	41.941036	203.16144	100.43568	425.33334	0.023039293	-26.212708	26.206005	10185.489866495132	488.2192170806633
130	121.589134	82.289345	276.75986	0.2993577	305.45456	1300000	158.3795	41.37775	200.45552	102.122406	414.0	0.023084741	-26.175777	26.169653	10259.628746509552	486.67469689326407
131	96.743385	73.00876	251.35745	0.29880276	264.27026	1310000	208.60876	13.252099	225.57008	193.2243	437.33334	0.022444604	-26.132442	26.127024	10333.43387389183	485.1192238058753
132	105.945984	74.04525	243.59648	0.29894352	282.97223	1320000	124.87177	42.56111	180.45319	77.076004	363.66666	0.02060929	-26.069733	26.064522	10419.203006505966	484.1245840852911
133	119.654594	81.915054	289.99146	9.162318	301.0606	1330000	138.49019	36.599773	173.91032	88.0941	364.33334	0.02011009	-26.053488	26.047462	10490.880825281143	482.4753461924412
134	104.70781	74.361244	225.97119	11.422694	289.58823	1340000	48.25809	36.048195	99.13968	20.0775	136.33333	0.021065671	-26.068628	26.061607	10573.598343133926	481.33544690929244
135	136.8145	71.49319	252.60487	0.29894444	343.93103	1350000	130.36382	19.570906	157.09467	110.78336	348.66666	0.021852234	-26.136597	26.12802	10649.081021547318	479.86599660699744
136	123.498314	78.23605	223.75813	5.037536	315.09375	1360000	71.34347	47.231064	114.50958	5.616611	226.66667	0.022274544	-26.22038	26.21075	10726.884944915771	478.50320092100725
137	116.46122	75.341064	226.00333	0.2996	288.91428	1370000	138.45473	77.89353	194.52672	28.302639	333.66666	0.022958942	-26.299793	26.28901	10802.513670921326	477.0453116818936
138	135.59756	85.860855	334.426	0.29880282	333.33334	1380000	106.63791	73.8252	204.2565	25.763067	251.0	0.024271548	-26.402544	26.390062	10881.516643285751	475.7378048942285
139	125.58263	76.22715	252.24532	5.3434854	319.90323	1390000	122.77662	21.273209	150.08524	98.19054	331.0	0.025673509	-26.543993	26.529114	10959.186336994171	474.3724541139831
140	121.795074	80.64966	277.99557	7.032486	312.375	1400000	197.8548	69.77373	296.45364	145.19948	480.0	0.027642673	-26.71402	26.6963	11035.223390579224	472.93814527988434
141	130.29158	84.54789	290.394	11.989153	325.1613	1410000	68.241455	33.27902	112.46188	32.17936	218.66667	0.02966279	-26.904524	26.884176	11119.395370721817	471.85141108117773
142	119.75229	73.64845	257.56265	5.0489626	306.75757	1420000	204.57146	29.690674	241.06104	168.33536	493.33334	0.030267263	-27.042385	27.020369	11197.476381540298	470.504289231222
143	149.58841	67.41156	269.32208	11.989139	370.96155	1430000	159.155	87.58192	231.39096	35.902847	372.66666	0.030004933	-27.132662	27.109535	11269.8558511734	468.9205755761453
144	132.13841	75.78718	238.48082	0.29880136	325.32257	1440000	144.96928	59.22649	227.69765	92.26144	363.66666	0.031369403	-27.198383	27.1742	11355.014940977097	467.868671139854
145	126.6844	74.74597	270.24136	10.520694	313.625	1450000	148.86464	62.868538	201.45166	60.485447	381.66666	0.03254388	-27.266718	27.241371	11430.731305122375	466.42639229653895
146	134.19916	76.702934	321.2495	0.29880226	355.7857	1460000	60.041687	65.5564	152.69086	10.791461	164.33333	0.03300082	-27.339132	27.312416	11513.876469135284	465.2867887826815
147	99.26216	71.87503	234.26398	0.29943526	263.92307	1470000	126.21578	61.62824	179.16998	39.78913	335.33334	0.034264848	-27.477	27.449188	11590.785147190094	463.89423543506734
148	130.08713	86.90221	306.01474	11.38055	320.03226	1480000	105.269356	43.072063	159.71855	54.39591	294.33334	0.034293808	-27.556314	27.529205	11665.358052968979	462.4105894398045
149	126.8587	74.2822	236.05174	15.659683	320.8387	1490000	93.4223	92.88124	224.05133	16.173407	239.66667	0.033680122	-27.59822	27.572319	11747.578372955322	461.2304260148298
150	117.16991	83.92128	289.7489	0.29935834	298.33334	1500000	102.639915	65.28	187.39905	28.572275	249.66667	0.03292721	-27.580282	27.55586	11816.93522310257	459.5474808520741
151	132.79666	77.608116	242.68034	0.2993107	325.1613	1510000	149.4264	19.614962	174.51836	126.637596	410.33334	0.031754907	-27.489502	27.467352	11900.757729291916	458.4287469212846
152	119.68103	80.50616	241.14586	0.3181357	296.60605	1520000	204.3717	45.720642	260.5042	148.51297	471.33334	0.03057499	-27.385551	27.365799	11972.595425367355	456.8490359315747
153	126.94205	76.434204	273.9621	10.2428255	319.46875	1530000	82.04663	65.2519	168.14986	10.248	228.66667	0.029667038	-27.234236	27.216362	12052.550952911377	455.5811743278129
154	113.73745	78.81047	242.89516	0.29894444	290.41177	1540000	209.56755	39.097286	252.51938	157.93784	460.33334	0.029301563	-27.114954	27.098204	12132.675419569016	454.3187981518832
155	130.85074	82.094574	263.88452	0.29946354	328.9355	1550000	201.87671	54.48939	278.8765	160.74739	465.0	0.028204827	-26.998308	26.982477	12215.693679094315	453.1628299955399
