Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	LossAlpha	Alpha	Time	remian_mins
398	73.318474	0.0	73.318474	73.318474	105.0	398000	775.1824	162.6219	892.52264	545.2164	1000.0	14.403767	14.684825	-103.70331	-0.014586869	0.009522098	8071.474741220474	541.4783305816314
399	644.9428	0.0	644.9428	644.9428	1000.0	399000	786.966	85.13311	906.45966	714.4747	1000.0	13.634594	13.700693	-103.679146	-0.030517578	0.00933163	8094.270815849304	541.3085870939688
400	874.1715	0.0	874.1715	874.1715	1000.0	400000	489.61987	358.6164	910.437	34.07196	669.3333	13.68441	13.737517	-103.525345	0.024265883	0.0094446475	8114.776824474335	540.9851215680441
401	806.9261	0.0	806.9261	806.9261	1000.0	401000	747.40106	67.78944	843.25446	697.98883	1000.0	13.512049	13.796559	-103.29869	-0.05760105	0.0093183685	8138.372036933899	540.8668697387203
402	517.0149	0.0	517.0149	517.0149	1000.0	402000	796.27277	107.64474	878.51996	644.2094	1000.0	13.426654	13.414392	-103.39978	0.06288573	0.009372884	8161.861883401871	540.7402689789066
403	827.4468	0.0	827.4468	827.4468	1000.0	403000	764.85297	110.0625	912.7619	648.91235	1000.0	13.5548115	13.483713	-103.111374	-0.015500786	0.009390262	8184.975464820862	540.5875027368343
404	722.2654	0.0	722.2654	722.2654	1000.0	404000	437.65894	289.37457	701.99646	34.933857	693.0	13.298355	13.34088	-103.04372	-0.038188882	0.00947147	8205.841834068298	540.2856256456658
405	505.64297	0.0	505.64297	505.64297	1000.0	405000	507.91797	266.0865	818.3951	168.54358	751.0	13.571613	13.565989	-103.03848	0.14142574	0.009532353	8226.9519906044	539.9995236005312
406	411.06494	177.31317	588.3781	233.75177	744.5	406000	863.2444	10.121762	877.51575	855.1487	1000.0	13.310445	13.272721	-103.07541	0.14815511	0.010115276	8255.491806030273	540.1992585095279
407	417.7861	0.0	417.7861	417.7861	546.0	407000	776.4074	153.56102	901.4317	560.1156	1000.0	13.495511	13.149294	-103.12667	0.1531048	0.010552073	8273.828225374222	539.7300721335763
408	545.5798	290.84128	836.421	254.73848	821.5	408000	828.74225	57.159008	886.6652	750.9502	1000.0	13.772602	13.5899515	-103.22978	0.196666	0.01152811	8303.640319824219	540.0079815213197
409	628.89514	0.0	628.89514	628.89514	1000.0	409000	648.29266	232.6155	845.9995	321.73557	855.0	14.417301	14.133022	-103.52837	-0.08859513	0.011384296	8325.409223556519	539.7606386935798
410	857.8019	0.0	857.8019	857.8019	1000.0	410000	639.91174	271.81647	903.59454	265.83115	789.3333	14.06624	13.715877	-103.61775	0.119080916	0.011624351	8346.886997461319	539.4939156433431
411	880.8648	0.0	880.8648	880.8648	1000.0	411000	558.61566	352.31686	808.88696	60.366135	725.6667	13.85151	13.588878	-103.61031	0.00094932364	0.011798704	8367.744667053223	539.1867913395046
412	461.7811	0.0	461.7811	461.7811	1000.0	412000	447.04868	43.408363	486.27582	386.54068	832.0	14.941381	14.679564	-103.81031	-0.036298897	0.011586302	8389.045548439026	538.9079421281043
413	809.3961	0.0	809.3961	809.3961	1000.0	413000	612.5256	301.3662	842.679	186.7972	792.3333	14.236304	13.941941	-103.75152	-0.11100016	0.01133057	8410.270337104797	538.6238508108742
414	308.39426	0.0	308.39426	308.39426	448.0	414000	237.04897	185.08871	474.35083	22.728718	339.66666	14.615702	14.179254	-103.79078	-0.086495176	0.011191557	8421.44862151146	537.697967495281
415	390.0859	86.79962	476.88553	303.2863	757.0	415000	633.15295	287.92493	850.48236	226.28181	773.0	14.472075	14.247418	-103.99669	-0.03682994	0.011050334	8447.310677051544	537.7103382326512
416	825.53845	0.0	825.53845	825.53845	1000.0	416000	434.64243	203.56297	696.70374	200.41422	622.6667	14.410111	14.149894	-103.90778	-0.097706646	0.010681986	8467.568054676056	537.3648957321277
417	168.41698	141.88644	382.97684	23.073338	247.25	417000	597.03174	342.84668	849.7293	112.320435	728.6667	14.943774	14.560333	-103.85933	-0.059330527	0.010527207	8487.845349788666	537.0207508875217
418	666.3041	0.0	666.3041	666.3041	1000.0	418000	499.52866	309.32635	733.7029	62.447765	660.0	14.345068	14.164894	-103.83909	0.14705274	0.010586079	8507.7407040596	536.6525435531729
419	434.02682	0.0	434.02682	434.02682	623.0	419000	291.2595	157.34044	479.17773	94.106	467.33334	15.100443	14.910655	-103.84328	-0.03734881	0.010860544	8521.84379029274	535.9202478498433
420	814.2896	0.0	814.2896	814.2896	1000.0	420000	859.5679	6.7783804	869.1478	854.48035	1000.0	14.525172	14.360419	-103.69217	0.00949765	0.0107038785	8545.074449062347	535.7626043011272
421	831.1332	0.0	831.1332	831.1332	1000.0	421000	397.4868	346.18277	884.7337	112.55267	523.3333	14.171717	13.987335	-103.55189	0.033604655	0.010999055	8563.41226387024	535.2980191268906
422	404.1916	255.36865	659.56024	148.82294	609.0	422000	333.5717	254.32263	684.07874	88.4711	534.6667	14.253789	14.106048	-103.56618	-0.032013703	0.010987285	8584.386722326279	534.9985089386244
423	849.12604	0.0	849.12604	849.12604	1000.0	423000	402.38864	332.74347	869.81696	121.65972	544.3333	13.999039	13.970321	-103.500046	-0.011665859	0.010972255	8603.617503881454	534.5904177351107
424	856.81647	0.0	856.81647	856.81647	1000.0	424000	551.8996	334.99268	909.1228	103.79984	681.0	13.723616	13.705166	-103.36433	0.008473518	0.010580958	8624.554673671722	534.2884498360022
425	873.57117	0.0	873.57117	873.57117	1000.0	425000	495.20325	318.41925	740.88715	45.534435	697.6667	13.682619	13.75845	-103.396835	0.07255478	0.011031007	8644.611167907715	533.9318661942201
426	652.34686	0.0	652.34686	652.34686	1000.0	426000	754.4148	214.8121	910.82306	450.66974	1000.0	13.468287	13.503219	-103.47533	0.13405883	0.011481259	8667.746108055115	533.7649598035081
427	861.45734	0.0	861.45734	861.45734	1000.0	427000	899.581	16.067905	918.6591	879.3515	1000.0	13.5948715	13.649674	-103.65318	0.15300608	0.0119373435	8691.1547768116	533.6138353942057
428	597.4645	283.12997	880.5945	314.33453	700.0	428000	562.32367	319.8099	918.0781	142.58562	752.0	13.722988	13.592606	-103.92428	0.024276646	0.01237821	8715.89238333702	533.5429449029058
429	618.73047	0.0	618.73047	618.73047	1000.0	429000	314.6423	283.5411	715.2731	99.67809	501.33334	14.135308	14.14594	-104.41438	-0.05527887	0.012333763	8735.233841180801	533.1411174289923
430	874.61945	0.0	874.61945	874.61945	1000.0	430000	519.6657	375.22873	929.78577	22.979136	688.0	13.884788	13.865751	-104.79388	0.06387979	0.012323774	8756.67233633995	532.8672699490259
431	722.93463	0.0	722.93463	722.93463	1000.0	431000	716.66156	156.78912	931.67444	562.23676	1000.0	13.992959	13.864246	-105.24644	-0.0856488	0.01223167	8781.384554386139	532.7916614205544
432	416.87122	0.0	416.87122	416.87122	1000.0	432000	772.44525	209.03732	926.7568	476.9185	1000.0	13.808859	13.638946	-105.57631	-0.13065577	0.011837515	8805.407594442368	532.6728050237821
433	872.3965	0.0	872.3965	872.3965	1000.0	433000	153.38173	43.066467	186.97096	92.58821	256.66666	14.085451	13.82098	-105.76041	-0.05669721	0.011371927	8822.556792020798	532.1380481756037
434	485.69507	0.0	485.69507	485.69507	1000.0	434000	208.2345	151.98615	419.20813	67.148834	428.0	13.939959	13.757308	-105.71602	-0.14956611	0.010843614	8840.820258617401	531.6714486751688
435	872.95795	0.0	872.95795	872.95795	1000.0	435000	563.94086	293.23764	918.44995	200.33994	769.0	13.870047	13.641106	-105.57508	-0.12977469	0.0103427265	8862.09187078476	531.3859683971752
436	68.0643	0.0	68.0643	68.0643	141.0	436000	623.83636	83.79085	742.01495	557.2155	999.3333	14.218513	13.833696	-105.68185	-0.31322154	0.009999821	8876.960458040237	530.7173606321717
437	353.18076	0.0	353.18076	353.18076	1000.0	437000	627.43964	413.2941	924.60333	42.981243	704.0	13.831693	13.532641	-105.362366	-0.1693768	0.009816629	8898.443310022354	530.4449615588995
438	517.37897	0.0	517.37897	517.37897	1000.0	438000	644.7763	188.72914	884.11	422.7983	839.6667	13.86934	13.546765	-104.846756	-0.21744668	0.00892322	8920.737262964249	530.2203806415722
439	369.63425	0.0	369.63425	369.63425	1000.0	439000	228.99915	139.16182	405.46268	65.30557	413.66666	13.486787	13.267735	-104.492035	-0.015833808	0.008617792	8938.351289510727	529.7177813757615
440	321.08624	227.23923	587.0889	31.916958	611.6667	440000	237.6692	258.37027	603.0247	50.597458	412.33334	13.587034	13.34369	-103.80678	-0.08373023	0.008538536	8965.918555498123	529.8042782371695
441	124.06154	26.050587	150.11212	98.01095	329.0	441000	490.45935	316.42596	904.79407	136.89133	811.0	13.638194	13.634229	-103.33929	0.081039965	0.008333745	8983.949012756348	529.3263986783323
442	458.0755	328.1845	786.26	129.89099	623.0	442000	749.3387	226.28639	932.72534	430.5214	1000.0	13.733656	13.584321	-102.94723	-0.14199097	0.007996926	9010.98377752304	529.378307825174
443	465.14407	0.0	465.14407	465.14407	745.0	443000	598.9605	219.89183	902.68475	389.28555	827.0	14.498492	14.433384	-102.67167	0.023230426	0.0077756466	9029.863238573074	528.9502280415585
444	430.58444	133.54068	564.1251	297.04376	702.5	444000	352.41318	107.36802	503.4585	263.44373	609.6667	14.880812	14.715548	-102.31609	-0.0820205	0.007710481	9054.529983758926	528.8606851818683
445	144.07959	70.8079	214.8875	73.2717	215.5	445000	540.09015	170.84178	713.51196	307.69455	797.0	15.441145	15.404972	-101.86761	-0.053515445	0.0074706343	9070.01560640335	528.2349912676025
446	570.289	0.0	570.289	570.289	1000.0	446000	247.69743	211.95775	532.04	23.360928	451.66666	15.572986	15.446951	-101.39516	-0.10062812	0.0072722845	9088.618256568909	527.7919569964901
447	462.5398	0.0	462.5398	462.5398	1000.0	447000	379.79227	210.60483	676.261	206.83308	574.6667	15.699754	15.693311	-100.941284	-0.088464186	0.007084033	9108.105986833572	527.4007679370426
448	586.2534	0.0	586.2534	586.2534	1000.0	448000	320.95288	175.50626	531.1694	101.56236	541.0	15.413522	15.31852	-100.49479	-0.01477417	0.006982503	9126.592895507812	526.9520897313243
449	265.22873	178.91339	509.3199	85.48019	500.66666	449000	578.07556	103.683075	719.314	473.33826	1000.0	16.28748	16.322939	-99.93592	0.07508151	0.006938679	9155.9204018116	527.1281566949093
450	753.72174	0.0	753.72174	753.72174	1000.0	450000	312.41556	155.5374	457.61105	96.72161	557.0	15.984164	15.829621	-99.47276	0.2538779	0.007471327	9175.719764232635	526.7542826383202
451	679.29926	0.0	679.29926	679.29926	1000.0	451000	384.0986	186.12688	633.70557	186.92738	674.6667	16.411602	16.200857	-99.20831	0.076633565	0.007870967	9196.302644491196	526.4254543411054
452	536.1844	0.0	536.1844	536.1844	1000.0	452000	265.61642	198.17856	545.1349	108.13206	473.0	17.50234	17.463785	-99.12625	0.24703959	0.008309573	9215.565155982971	526.0211969021148
453	689.402	0.0	689.402	689.402	917.0	453000	578.87744	254.33292	916.49695	302.6542	864.3333	16.646135	16.471851	-98.99417	-0.00045857384	0.008688396	9237.27565407753	525.756638521478
454	213.28253	158.50555	371.7881	54.776985	381.0	454000	64.760185	59.501118	146.24808	5.8402257	130.33333	17.53694	17.282455	-99.02672	-4.3068034e-05	0.008669554	9249.513663291931	524.9540426704677
455	532.6392	0.0	532.6392	532.6392	1000.0	455000	397.00394	382.99524	933.32196	63.26843	518.6667	18.104225	17.993668	-99.07933	0.11058328	0.008910051	9269.52037525177	524.5937354415328
456	496.49744	329.3349	825.83234	167.1625	657.0	456000	170.12213	18.838846	191.92055	145.95737	311.0	17.957842	17.76595	-99.002815	0.16245562	0.0091766175	9290.296940803528	524.2769910500064
457	640.01764	0.0	640.01764	640.01764	1000.0	457000	544.0821	49.818962	605.7828	483.77563	896.3333	18.108074	18.01017	-99.237595	0.118277565	0.009712504	9313.370306253433	524.0893647231819
458	403.5488	0.0	403.5488	403.5488	553.0	458000	652.46246	171.86972	894.94916	516.7638	969.6667	18.270683	18.037355	-99.26123	0.14600873	0.0100447135	9331.524379968643	523.6248396084818
459	602.1711	0.0	602.1711	602.1711	1000.0	459000	106.222694	17.017359	127.121284	85.437904	236.0	17.97089	17.954443	-99.379906	0.050223023	0.010362241	9347.612441301346	523.0454165060189
460	627.25024	0.0	627.25024	627.25024	1000.0	460000	781.37274	128.35469	926.85236	614.61615	1000.0	18.114246	18.124886	-99.56606	0.08272106	0.010555563	9371.256808519363	522.8889668122582
461	447.52203	177.17738	624.6994	270.34464	749.5	461000	469.4153	293.0617	865.6138	165.96988	604.3333	18.368034	18.40809	-100.02669	0.13258633	0.011071079	9396.819801330566	522.8382383374227
462	113.463715	13.649822	127.11354	99.813896	214.5	462000	772.90656	70.00409	854.6527	683.6699	1000.0	18.075668	18.278719	-100.330795	0.10367627	0.011485958	9413.87715601921	522.3139633522405
463	676.3289	0.0	676.3289	676.3289	1000.0	463000	528.84485	158.47855	744.03314	366.9951	747.0	18.08391	18.097446	-100.63139	-0.028627578	0.011684892	9435.92287349701	522.0667190460441
464	690.75507	0.0	690.75507	690.75507	1000.0	464000	453.2556	300.40366	878.0851	238.97908	609.6667	17.956648	17.92797	-101.09159	-0.10088804	0.011304868	9455.850487947464	521.7020958341401
465	530.80475	297.6996	828.50433	233.10513	693.0	465000	472.3379	243.20303	789.3855	198.34903	698.3333	17.159666	17.133205	-101.43248	-0.05706541	0.011199125	9480.815793037415	521.6147756707711
466	760.5489	0.0	760.5489	760.5489	1000.0	466000	660.9213	224.32085	897.62317	359.65253	838.3333	16.91385	16.980295	-101.67354	-0.14168221	0.010643249	9502.828017234802	521.3640263581992
467	855.71594	0.0	855.71594	855.71594	1000.0	467000	817.0616	93.84758	904.06494	686.7621	1000.0	16.195782	16.184013	-101.78565	-0.06641461	0.0100984955	9526.260542869568	521.1904857515012
468	326.8315	0.0	326.8315	326.8315	453.0	468000	508.03262	284.57178	898.43274	228.20122	625.6667	16.639065	16.425152	-101.805046	0.03383721	0.010113495	9541.106380462646	520.5475418010329
469	542.04785	308.59338	850.64124	233.45447	681.0	469000	418.83603	237.31715	720.8954	141.12071	602.0	15.838221	15.783849	-101.69101	-0.057847872	0.010014975	9564.236553668976	520.3570064879938
470	845.0149	0.0	845.0149	845.0149	1000.0	470000	754.2923	37.38021	802.18835	710.9691	1000.0	15.066883	15.294973	-101.43295	-0.11006318	0.009700802	9588.08302950859	520.20450472781
471	383.34036	0.0	383.34036	383.34036	526.0	471000	394.74	371.72046	920.3379	123.32311	488.33334	14.6971855	14.930121	-101.28468	-0.081778534	0.009387854	9601.324471712112	519.4771803310048
472	603.69885	270.2823	873.98114	333.4166	739.0	472000	709.11694	158.47733	825.40326	485.04996	908.6667	14.290125	14.475907	-100.851814	-0.08002325	0.009070596	9628.816783428192	519.5209054950941
473	712.4577	0.0	712.4577	712.4577	1000.0	473000	682.77216	204.60231	891.338	404.7988	836.0	13.77326	13.969916	-100.41825	-0.037505656	0.008912014	9651.157992601395	519.2853507133922
474	725.1119	0.0	725.1119	725.1119	928.0	474000	545.7421	293.09317	768.0401	131.61935	708.6667	13.684733	13.840325	-100.11688	0.056063112	0.008951074	9672.193943500519	518.9791827246945
475	750.4455	0.0	750.4455	750.4455	1000.0	475000	415.46158	198.74661	579.11993	135.7378	637.6667	13.311348	13.4781885	-99.795975	-0.09068506	0.008808958	9692.658982992172	518.6422788634635
476	865.2084	0.0	865.2084	865.2084	1000.0	476000	374.35904	187.78003	507.73416	108.79887	591.0	13.060144	13.046662	-99.3972	-0.16238736	0.00851095	9712.416744947433	518.2676161456509
477	870.7637	0.0	870.7637	870.7637	1000.0	477000	688.3078	17.98573	713.6432	673.6862	888.6667	12.9732685	12.931764	-99.02016	0.04495518	0.008194518	9735.473412513733	518.0686934117001
478	719.2589	0.0	719.2589	719.2589	1000.0	478000	788.8559	99.4735	928.1232	702.0199	1000.0	12.636575	12.634525	-98.58703	-0.15229273	0.008041828	9760.13829612732	517.9543404900379
479	884.74493	0.0	884.74493	884.74493	1000.0	479000	71.79681	61.56797	153.76357	5.377038	137.0	12.556162	12.446705	-98.1405	0.06896879	0.008035523	9776.307652711868	517.3891419041132
480	766.71423	0.0	766.71423	766.71423	1000.0	480000	602.54504	297.7117	909.32855	199.43086	772.3333	12.240073	12.1353445	-97.670784	-0.043363675	0.00803377	9798.156824588776	517.1249434570472
481	420.6384	0.0	420.6384	420.6384	570.0	481000	729.61444	106.90572	862.4411	600.66266	1000.0	11.938198	11.802282	-97.30272	-0.0816722	0.008093323	9817.265115499496	516.7160675452966
482	615.9769	264.907	880.884	351.06995	769.5	482000	923.97015	13.890342	936.65216	904.6373	1000.0	11.880858	11.759378	-96.919815	-0.08051619	0.007790788	9847.246531248093	516.8782929801841
483	878.2537	0.0	878.2537	878.2537	1000.0	483000	177.41142	63.878254	247.81638	93.1885	347.33334	11.565743	11.478075	-96.479256	0.16795184	0.007966234	9864.835477590561	516.3890758474174
484	480.20172	256.6488	736.8505	223.5529	679.5	484000	344.02487	290.87314	752.51697	97.80971	516.6667	11.305223	11.10724	-96.26193	-0.030883458	0.008114777	9888.612404108047	516.2237053561802
485	685.7409	0.0	685.7409	685.7409	1000.0	485000	568.9384	234.65422	900.12054	385.10767	682.6667	11.071019	10.885934	-96.08181	-0.049771618	0.00782767	9909.484957456589	515.9061755581
486	407.54977	0.0	407.54977	407.54977	728.0	486000	869.71075	39.981655	902.9339	813.4764	1000.0	11.318205	11.108774	-95.934906	-0.109424844	0.007652389	9930.215046167374	515.58112406487
487	542.56995	0.0	542.56995	542.56995	671.0	487000	851.1053	39.12198	895.0059	799.9943	1000.0	11.059914	10.9496565	-95.800644	0.043103244	0.007596967	9950.481257677078	515.2319692478615
488	836.76294	0.0	836.76294	836.76294	1000.0	488000	311.07474	140.11516	437.33096	115.68585	443.66666	10.989291	10.7278385	-95.52572	-0.20379916	0.0073680803	9968.908025741577	514.7878734111786
489	854.52734	0.0	854.52734	854.52734	1000.0	489000	450.68546	168.05875	622.6067	222.60544	705.6667	10.589617	10.328742	-95.29542	-0.050490923	0.007052951	9989.409598588943	514.4511895591902
490	685.7213	0.0	685.7213	685.7213	1000.0	490000	849.0876	55.931442	895.0777	770.35944	1000.0	10.719067	10.506562	-95.07219	0.03633146	0.0070099356	10013.199776411057	514.2833898401584
491	545.1937	290.6181	835.8118	254.57565	756.0	491000	462.1266	249.62726	814.275	264.5056	606.0	10.370077	10.087015	-94.714836	-0.06736875	0.006864774	10039.044471025467	514.2198949415668
492	152.31944	51.794884	204.2053	81.599754	304.0	492000	222.9149	164.63913	453.58823	80.16606	380.66666	10.5256	10.226186	-94.38887	-0.12175134	0.0065891747	10056.058258771896	513.7037890511476
493	310.6588	274.47595	585.13477	36.182873	499.5	493000	447.56174	354.85104	921.6854	68.07815	566.6667	10.626906	10.343187	-94.19654	-0.08236919	0.0064072222	10075.972617387772	513.3364007209426
494	294.55032	0.0	294.55032	294.55032	376.0	494000	546.5316	309.6931	884.02435	136.04422	733.6667	10.418787	10.122863	-94.060814	-0.33883473	0.006246334	10089.905007123947	512.6652138641489
495	240.81326	305.55325	843.2756	2.1488557	348.2	495000	376.85825	329.57013	830.23175	56.554985	571.6667	10.394078	10.034974	-93.69486	0.07379846	0.006068307	10117.593271017075	512.6928576123433
496	483.06732	0.0	483.06732	483.06732	736.0	496000	368.6101	361.05344	876.1241	66.25723	518.3333	10.780149	10.3145895	-93.42272	0.026539123	0.006362521	10134.19701719284	512.1583438314417
497	204.9289	28.238792	233.16768	176.6901	339.5	497000	586.6368	226.98265	900.47546	371.31686	830.3333	10.719605	10.499219	-93.234726	0.024641259	0.006380637	10152.814676046371	511.72637347493855
498	502.49612	0.0	502.49612	502.49612	709.0	498000	438.83896	208.52902	589.70746	143.96098	753.0	10.684245	10.452828	-93.05377	0.18202248	0.006410171	10171.497190713882	511.29815192027905
499	861.71643	0.0	861.71643	861.71643	1000.0	499000	615.8764	211.13858	884.2305	368.3027	931.0	10.68539	10.434163	-92.9068	-0.033251014	0.006607894	10195.090216636658	511.11658029719524
500	853.6222	0.0	853.6222	853.6222	1000.0	500000	826.92267	73.78205	879.4673	722.57996	1000.0	10.529259	10.347022	-92.68662	0.08198712	0.006681246	10218.915786266327	510.9457892537117
501	809.3199	0.0	809.3199	809.3199	1000.0	501000	742.9719	151.51619	863.2875	529.2601	880.3333	10.305763	10.154876	-92.50085	0.07109381	0.006912378	10241.675892591476	510.72096344669586
502	577.2678	125.50696	702.7748	451.76086	982.0	502000	500.592	319.74286	899.68005	116.929016	708.6667	10.001704	9.782593	-92.224075	-0.05508047	0.0067047663	10273.948938846588	510.9686423840118
503	784.27893	0.0	784.27893	784.27893	1000.0	503000	662.1868	316.40222	890.0481	214.75208	841.3333	9.786014	9.712708	-91.90151	-0.122648686	0.0066600274	10297.043815374374	510.75793870734884
504	160.87975	0.0	160.87975	160.87975	219.0	504000	476.13498	80.56901	589.94226	414.43826	790.6667	9.655322	9.609605	-91.73504	-0.070856154	0.0064482815	10310.390636205673	510.06429863404975
505	653.0533	0.0	653.0533	653.0533	1000.0	505000	478.55405	174.41293	665.59625	245.78058	703.0	9.507416	9.485519	-91.535164	-0.08093121	0.0062474716	10332.352396726608	509.79758519221457
506	747.0767	0.0	747.0767	747.0767	1000.0	506000	711.2056	103.9407	854.3208	610.59564	1000.0	9.316162	9.196965	-91.24532	0.07114374	0.006267123	10357.2191593647	509.6734328941394
507	503.4585	231.9756	735.4341	271.48288	677.0	507000	744.66724	124.8793	858.6384	570.8476	1000.0	8.939988	8.926892	-90.82712	-0.043745786	0.006263585	10386.005960702896	509.7405291765164
508	838.1214	0.0	838.1214	838.1214	1000.0	508000	529.8875	279.21658	740.2622	135.30476	733.0	8.661908	8.715745	-90.31659	-0.04881349	0.0062049427	10408.263531446457	509.4858657314708
509	806.5737	0.0	806.5737	806.5737	1000.0	509000	636.12335	267.42993	892.52374	267.1488	829.3333	8.674688	8.606197	-89.934296	-0.059686143	0.0061332863	10431.296504735947	509.268601412553
510	655.0952	0.0	655.0952	655.0952	1000.0	510000	540.6492	180.13809	681.7809	286.40973	855.3333	8.599277	8.629407	-89.45636	-0.19911899	0.005869064	10454.463342189789	509.05720190986307
511	829.1215	0.0	829.1215	829.1215	1000.0	511000	672.9997	113.869835	779.7214	515.20044	899.3333	8.426957	8.411381	-89.01916	-0.17583184	0.0055975956	10478.079492092133	508.8669393982439
512	655.1659	0.0	655.1659	655.1659	1000.0	512000	696.5117	192.41959	873.5884	429.0297	870.3333	8.369191	8.302731	-88.628174	-0.18097271	0.0052942145	10501.203822135925	508.6520600654185
513	271.7028	72.02418	337.26965	171.4141	390.66666	513000	593.9097	261.4525	857.5535	237.57703	774.0	8.037594	8.036046	-88.20173	-0.1733645	0.0050188317	10525.278663158417	508.4824356721701
514	206.69302	0.0	206.69302	206.69302	436.0	514000	499.90494	280.04422	784.2106	118.97426	726.6667	8.180761	8.247785	-87.940384	-0.07912843	0.004834625	10540.68398809433	507.89417655288634
515	383.90503	370.6562	905.3454	76.77393	503.0	515000	843.8006	69.6852	922.4439	753.04486	1000.0	8.217974	8.239018	-87.43551	-0.17175002	0.0046395906	10570.690499782562	508.00891231090117
516	457.1942	335.47873	792.673	121.715485	601.0	516000	837.14215	27.10878	865.3109	800.53625	1000.0	7.841155	7.8375325	-86.8065	-0.09296045	0.004473726	10597.759272813797	507.9804508863186
517	807.7408	0.0	807.7408	807.7408	1000.0	517000	498.31924	284.56537	898.3703	260.40512	607.0	7.697014	7.625749	-86.26119	-0.040664002	0.0043145735	10618.390859603882	507.64260616951185
518	878.1012	0.0	878.1012	878.1012	1000.0	518000	606.7419	153.53426	821.90875	473.92825	935.6667	7.55617	7.544087	-85.81281	0.026503906	0.0043641864	10642.054109334946	507.4492982181803
519	209.48883	0.0	209.48883	209.48883	301.0	519000	906.81903	2.8824542	910.09875	903.08264	1000.0	7.602907	7.464213	-85.493774	-0.044451203	0.004346082	10658.577717065811	506.9156582276486
520	563.6475	5.623291	569.2708	558.02423	810.5	520000	596.5156	345.4422	909.37537	115.14801	723.6667	7.3997297	7.2896023	-85.14611	0.060741864	0.0044319183	10686.489281654358	506.923209469135
521	831.2639	0.0	831.2639	831.2639	1000.0	521000	656.8151	195.30588	871.7973	399.14554	1000.0	7.052806	6.9937587	-84.63725	0.083613515	0.00452271	10710.600611686707	506.7491459893402
522	330.6679	209.9511	540.619	120.71681	586.0	522000	494.48572	268.83453	866.99786	242.39621	667.0	7.00437	6.9141	-84.287155	0.07937329	0.0046194233	10733.299216508865	506.5075427917685
523	562.1152	0.0	562.1152	562.1152	1000.0	523000	800.2037	2.2367795	801.9386	797.04553	1000.0	6.9081755	6.880991	-83.9865	-0.040634863	0.0046461816	10758.195273399353	506.3688469423239
524	794.0645	0.0	794.0645	794.0645	1000.0	524000	618.50446	361.88483	880.85297	106.77687	744.6667	6.61446	6.598275	-83.59944	-0.011035301	0.004709869	10779.205576896667	506.04667398511
525	841.3695	0.0	841.3695	841.3695	1000.0	525000	764.4467	193.95091	904.4799	490.17914	980.0	6.623196	6.620829	-83.30135	-0.0075434227	0.0046730633	10802.117110490799	505.81342020848444
526	813.06616	0.0	813.06616	813.06616	977.0	526000	748.60815	187.62363	906.1321	484.9311	866.0	6.4767284	6.429764	-83.02536	0.06107963	0.004696786	10824.254548311234	505.54344749065405
527	784.0566	0.0	784.0566	784.0566	1000.0	527000	592.48517	356.4165	890.23083	91.39125	711.6667	6.372917	6.396068	-82.82252	0.027366158	0.004754456	10845.555341959	505.2341245193183
528	862.3231	0.0	862.3231	862.3231	1000.0	528000	469.1594	285.1633	799.0389	103.31717	747.6667	6.332678	6.290128	-82.63305	0.0440184	0.0047759693	10866.845449447632	504.9241319280682
529	217.22351	126.2481	366.37387	57.657143	347.66666	529000	513.8746	311.50708	875.5276	115.194214	662.3333	6.313745	6.3005595	-82.487045	-0.0069251712	0.0047769076	10888.605795145035	504.6357631775517
530	897.8306	0.0	897.8306	897.8306	1000.0	530000	442.038	244.32228	785.52844	237.87686	570.6667	6.2378	6.1106586	-82.32221	-0.09038552	0.004741175	10908.450330972672	504.2585529914442
531	790.57544	0.0	790.57544	790.57544	1000.0	531000	634.3977	334.36017	897.9765	162.62337	754.3333	6.181229	6.152257	-82.27181	-0.004097866	0.00468719	10931.335001707077	504.02169228207
532	870.3482	0.0	870.3482	870.3482	1000.0	532000	438.6119	334.36975	908.13617	155.21942	538.0	6.2007303	6.207391	-82.11966	0.009938897	0.004612182	10951.114318609238	503.64147300496137
533	789.00555	0.0	789.00555	789.00555	1000.0	533000	648.7271	291.68866	865.9988	236.41682	786.0	6.1682477	6.0938487	-81.94633	-0.11639502	0.0045964825	10972.894302368164	503.35321889227816
534	824.994	0.0	824.994	824.994	1000.0	534000	611.2996	392.20123	896.6602	56.721657	699.0	6.143706	6.074045	-81.77558	-0.12802066	0.0044302777	10993.613314390182	503.016139758035
535	665.53766	0.0	665.53766	665.53766	1000.0	535000	835.3703	101.43332	913.4438	692.1151	959.0	6.2856975	6.14762	-81.58308	0.04904621	0.004354359	11017.25006556511	502.8121914222976
536	543.9889	0.0	543.9889	543.9889	747.0	536000	767.4807	37.56176	797.0784	714.48096	989.0	6.225845	6.1124654	-81.42501	0.07519959	0.0045122034	11037.687794923782	502.46190702808434
537	772.931	0.0	772.931	772.931	1000.0	537000	425.67245	343.33432	905.5941	121.88316	519.3333	6.2289696	6.0968866	-81.26083	-0.024948066	0.004461235	11057.137033462524	502.06677461861085
