Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ	LossPi	Qval	Time	remian_mins
12	256.33984	319.90964	708.0115	7.9693604	370.0	12000	320.8139	222.22353	501.31058	7.76376	681.6667	1.6921068	-48.799164	47.491364	22.843353986740112	63.073037191232046
13	424.8501	0.0	424.8501	424.8501	869.0	13000	17.331772	4.945421	22.717817	10.774985	82.666664	2.1894794	-55.528606	54.010666	25.39948320388794	64.70355346783613
14	168.41483	221.46445	550.8705	15.727549	250.0	14000	107.25178	133.14922	295.54938	12.063471	201.0	2.9451723	-61.856926	60.093143	28.389837741851807	67.12168611288071
15	139.3983	259.446	719.2834	12.49023	243.33333	15000	99.31013	24.814701	130.94841	70.34114	212.0	4.125303	-71.5464	69.46813	32.50140714645386	71.68365751769808
16	61.13397	42.956543	131.8707	14.632825	163.5	16000	95.73734	34.59375	144.6603	71.25946	217.66667	5.4995112	-79.265526	77.24793	35.51914048194885	73.4062221844991
17	34.949974	31.79616	103.4953	4.9157233	96.4	17000	30.3152	30.076464	72.81873	7.6571045	79.666664	8.500384	-86.37701	84.035835	38.2931854724884	74.44645624861998
18	48.069317	29.064678	96.84943	8.000666	130.375	18000	86.81893	40.3999	132.47285	34.24273	157.33333	13.516196	-95.731094	92.82766	41.36186981201172	75.90668852285103
19	28.965744	19.133627	69.10487	8.7132435	85.166664	19000	25.433151	6.5210166	33.289173	17.322119	89.333336	19.564024	-105.26414	102.47148	44.26997756958008	76.92879228403694
20	31.468142	24.99472	97.9117	8.7136135	81.583336	20000	202.94951	104.94069	345.73703	96.5184	392.66666	25.103094	-114.33223	111.2072	47.53533458709717	78.43330088853835
21	37.66838	31.42064	98.17943	6.8214884	112.333336	21000	20.817314	0.5353482	21.316309	20.074715	81.666664	27.78216	-123.38931	120.12902	50.42086982727051	79.19277775609304
22	28.68584	10.8682165	50.51956	13.483247	95.2	22000	11.507961	6.6692533	20.939241	6.7109222	78.666664	31.738388	-132.02208	128.68625	53.2141432762146	79.74058635270957
23	29.679184	25.522139	96.06376	7.3278713	91.2	23000	17.884142	7.25631	27.62107	10.209395	61.333332	37.1912	-140.08972	136.72717	55.862911224365234	80.02969101822895
24	30.601328	25.312056	108.7202	6.3800983	96.75	24000	39.155354	9.672292	50.66383	26.998299	157.33333	40.02843	-148.6687	145.0411	59.21692633628845	81.25878126886157
25	29.349924	13.155263	54.360756	10.78133	99.111115	25000	18.077013	3.8528214	22.658989	13.232504	85.0	44.614697	-156.63116	152.75772	61.84352731704712	81.42730971177419
26	23.314758	10.2102375	52.430153	6.4377966	78.71429	26000	24.16484	7.4151144	34.642925	18.560825	59.666668	50.847855	-165.58522	161.53258	64.94213390350342	82.17677622666726
27	18.65328	7.8735404	40.630215	8.299157	69.0	27000	16.131147	3.0535202	20.131645	12.722712	74.0	55.815693	-174.71655	170.2826	67.73623704910278	82.49604527523488
28	34.00727	29.805176	108.2496	6.777729	100.7	28000	24.76798	7.3852496	34.592117	16.78547	69.333336	70.56271	-185.02954	180.19542	70.63663363456726	82.91395245052519
29	22.774857	11.2692	57.17284	10.603252	82.75	29000	27.749258	19.169188	54.75864	12.230456	87.0	96.16954	-197.46954	192.19583	73.52735137939453	83.28874032127446
30	24.841845	12.474886	61.235558	13.615671	83.25	30000	21.319733	10.386815	35.155346	10.128667	64.333336	114.717514	-209.60994	203.93748	76.437575340271	83.6566788951556
31	22.166733	10.133303	44.14303	6.683204	83.333336	31000	18.517502	7.015491	27.159071	9.975564	69.333336	132.76826	-223.31253	217.10455	79.35358834266663	84.00387826286335
32	31.233866	31.688614	123.68141	11.172874	100.1	32000	18.245262	8.532442	29.696167	9.224138	69.333336	154.0828	-237.78188	231.1447	82.24055933952332	84.29657210111618
33	39.38343	31.148304	120.43805	9.848196	111.888885	33000	24.984468	21.059168	54.7249	8.749333	79.0	171.05998	-252.6628	245.97427	85.13316655158997	84.57421047025257
34	56.09917	28.458954	95.262184	5.179064	168.0	34000	37.20754	20.964176	63.20681	11.86799	144.33333	185.47835	-267.1778	260.25714	88.09551978111267	84.89989729582095
35	31.377188	24.76862	90.371414	11.2614765	101.666664	35000	22.307764	9.837833	33.783375	9.757674	95.0	207.48578	-280.564	273.25436	90.78889322280884	84.95246348040445
36	45.730984	42.12961	143.94157	12.685617	141.0	36000	71.4598	43.706608	127.878815	21.385433	193.66667	220.73984	-293.9458	286.4024	93.78583216667175	85.27563541774397
37	42.598984	29.643015	99.62787	17.298649	116.888885	37000	94.871925	50.041622	150.54265	29.197117	228.33333	240.85916	-308.71454	301.00046	96.96141839027405	85.73660490813556
38	52.05683	57.8806	151.99637	11.365938	145.25	38000	177.97652	233.9293	508.75336	7.649828	368.66666	255.17465	-319.74295	312.0529	99.15712118148804	85.3273115590999
39	127.6955	100.010635	266.07504	33.17751	346.33334	39000	11.698972	5.440824	19.373316	7.3799453	42.666668	267.11652	-330.3607	322.5492	102.08491492271423	85.55064778878139
40	280.98978	0.0	280.98978	280.98978	547.0	40000	22.392088	4.5205903	27.535711	16.532274	81.0	273.80505	-340.1587	332.42764	103.87541508674622	84.83158840338389
41	58.935455	132.61183	498.14667	6.3098598	156.08333	41000	19.02259	2.6415155	22.594336	16.288887	81.666664	278.7822	-354.32367	346.38406	108.8601667881012	86.68986376814726
42	18.68878	5.268837	30.512411	9.900941	81.583336	42000	22.149492	6.1299577	30.768272	17.032602	72.666664	308.02002	-368.3442	360.05362	111.67782235145569	86.77189493273931
43	22.308369	10.204387	42.05325	9.737905	89.0	43000	24.234442	9.008399	35.735268	13.737965	86.0	335.59488	-379.11383	370.2998	114.58129286766052	86.91301889234735
44	72.04026	62.451923	160.1978	23.319235	191.33333	44000	20.227888	5.7551026	28.240547	14.984717	106.333336	359.44193	-389.51434	380.1048	116.49658918380737	86.31338145624507
45	275.93665	207.2463	483.18295	68.69033	627.0	45000	30.555183	5.9438353	37.187897	22.76679	104.666664	372.7799	-405.54504	395.25626	120.05022263526917	86.92525327912084
46	95.430466	146.23863	386.7362	4.3462706	226.2	46000	25.182135	8.721519	34.82214	13.698794	106.333336	393.56992	-429.5895	418.26562	123.26597881317139	87.26873939762945
47	41.55371	41.159977	113.29794	5.275916	164.2	47000	26.782919	30.614466	70.03615	3.5019314	73.333336	412.39114	-452.52243	440.2337	125.70979332923889	87.06071791116227
48	237.15631	161.87912	399.03543	75.27719	629.5	48000	12.5824585	6.3128085	19.720793	4.3699665	62.666668	419.53455	-481.4028	468.12628	129.2031967639923	87.57105509969922
49	24.860252	13.876401	47.137085	6.255415	88.75	49000	15.891978	5.779065	20.027803	7.7193456	49.333332	461.49243	-509.90982	495.67548	131.36030793190002	87.17141443855908
50	220.09895	214.11137	434.21033	5.987586	526.5	50000	46.86855	32.73842	93.04469	20.860058	135.66667	459.367	-535.3011	521.0071	134.4283254146576	87.37841089963914
51	235.43164	166.96753	402.39917	68.46412	618.0	51000	67.66671	51.729427	136.02855	10.927099	222.0	480.78763	-568.89185	553.6894	138.05210518836975	87.92926508281745
52	377.2792	0.0	377.2792	377.2792	1000.0	52000	30.227295	21.788542	60.632637	10.6948185	114.333336	518.1337	-602.11285	586.5116	140.9845941066742	88.02499613028307
53	49.08435	28.588766	97.81745	7.8170123	141.66667	53000	129.92758	154.97197	348.50247	6.739299	251.0	527.74786	-625.3233	609.79205	143.73948168754578	88.00653127454362
54	603.5152	0.0	603.5152	603.5152	1000.0	54000	41.79556	26.28143	62.139267	4.6854324	129.0	541.4695	-647.67084	632.6232	146.70613050460815	88.11423721298759
55	110.22524	52.785114	179.68846	34.459484	223.2	55000	97.708534	89.23471	221.86726	16.066217	216.33333	576.8551	-668.5825	653.60126	150.1735396385193	88.5113736987114
56	55.73496	0.0	55.73496	55.73496	222.0	56000	308.24936	253.15315	633.91376	16.62737	577.6667	593.49945	-681.993	666.72705	151.71276831626892	87.77667268344335
57	467.7386	154.52681	622.2654	313.21176	791.5	57000	217.9397	158.50949	436.52106	65.58475	513.3333	585.31714	-704.2126	688.3497	156.49072122573853	88.90686255902575
58	641.28705	0.0	641.28705	641.28705	1000.0	58000	459.80566	138.69196	620.58936	282.12744	807.3333	612.3653	-732.9468	717.0175	160.0839159488678	89.33418474731774
59	447.33676	0.0	447.33676	447.33676	1000.0	59000	310.09464	173.45557	551.5909	152.06479	564.0	635.70874	-754.3934	738.46765	163.555410861969	89.67826289039547
60	193.69987	0.0	193.69987	193.69987	293.0	60000	242.3488	205.1746	521.9567	35.392117	470.0	671.257	-766.8393	750.7655	165.37029004096985	89.11621134148704
61	388.88034	166.13388	555.0142	222.74648	699.0	61000	533.4262	88.51464	650.99615	437.42236	925.6667	697.3092	-783.3375	767.5467	170.25304865837097	90.1969016288799
62	237.03685	244.89142	582.40967	42.081	416.0	62000	260.7105	320.25372	713.586	29.634264	369.0	730.15137	-810.8606	794.19476	174.1006486415863	90.70082129547673
63	105.53009	122.01177	348.32892	30.422575	193.6	63000	225.19739	258.9012	591.30225	37.653557	399.33334	804.4676	-832.51917	815.853	177.30840134620667	90.85882845511512
64	299.66135	0.0	299.66135	299.66135	457.0	64000	273.1535	280.98672	670.5204	72.235374	435.33334	830.62146	-847.9506	830.9263	179.28586220741272	90.38995516896247
65	598.4216	155.59851	754.0201	442.82306	855.0	65000	42.88934	8.541513	52.520226	31.759571	94.666664	852.0003	-873.03156	855.8206	183.88800716400146	91.23674154281616
66	715.7918	0.0	715.7918	715.7918	1000.0	66000	378.5095	233.21901	703.6444	167.96175	577.0	859.81683	-902.078	884.62213	187.35105228424072	91.49922557406954
67	223.2603	205.34177	513.17755	63.850018	397.66666	67000	453.75668	249.87886	696.2006	109.88055	739.0	915.2858	-923.93585	906.17236	191.48024368286133	92.07246485936702
68	180.42664	176.82233	357.24896	3.6043108	261.5	68000	411.6124	272.5922	707.3957	49.60878	706.0	963.22943	-943.91296	925.7364	193.93736934661865	91.835047974306
69	181.84549	257.19724	626.73456	15.955416	336.75	69000	332.24625	191.47392	570.77856	101.98391	570.0	980.0541	-962.9428	944.6402	198.30930304527283	92.49644017847264
70	508.9028	0.0	508.9028	508.9028	1000.0	70000	218.31252	270.4675	600.7766	22.617527	396.0	1057.0498	-988.4639	969.66077	201.53584122657776	92.6105171873456
71	405.69272	0.0	405.69272	405.69272	866.0	71000	178.79735	116.68398	303.00824	22.609667	322.0	1077.5006	-1008.2317	989.25305	204.40917205810547	92.5599275869383
72	480.77032	0.0	480.77032	480.77032	1000.0	72000	254.74364	193.83319	499.3187	25.244917	526.0	1080.5425	-1027.419	1008.6083	207.84347486495972	92.75977272236788
73	129.26788	94.521805	223.78969	34.74608	203.5	73000	311.97186	247.71707	617.92883	11.2152605	511.0	1065.0975	-1038.3579	1019.70703	209.80493640899658	92.30459136140945
74	267.86176	317.64932	717.07324	40.355724	419.66666	74000	163.27867	169.63342	400.89795	15.902317	284.33334	1113.5388	-1052.7689	1034.4279	213.6161036491394	92.66320130438417
75	267.42136	198.79973	537.18	63.951122	509.66666	75000	85.05683	44.673374	132.24205	25.081102	251.0	1164.7606	-1070.1326	1052.1207	218.92458271980286	93.65107108884386
76	114.96079	77.78536	223.93889	47.484314	324.33334	76000	158.29614	165.20006	391.6857	32.459496	421.0	1215.9336	-1082.889	1065.307	223.80998849868774	94.43210877995742
77	104.41974	121.1362	313.99957	26.591927	263.5	77000	363.86877	182.43018	516.6373	107.43595	747.3333	1224.7184	-1091.2347	1073.8125	231.2742965221405	96.26417087904818
78	71.57455	52.628143	178.11786	29.147217	170.5	78000	50.243603	16.201757	66.806755	28.251015	131.0	1293.41	-1098.9298	1081.5712	237.27341890335083	97.44433959386288
79	55.373066	42.27648	140.78728	4.4240565	151.83333	79000	78.68127	44.427307	136.37343	28.285488	228.0	1317.9124	-1104.4448	1087.1473	243.02373361587524	98.49126380676962
80	103.73533	27.179134	132.63803	64.33487	263.25	80000	95.43037	48.208664	161.58752	48.085186	280.33334	1317.2245	-1112.3407	1094.8108	249.51770687103271	99.80708236694336
81	330.16144	0.0	330.16144	330.16144	990.0	81000	35.568764	14.1458	55.314804	22.91619	119.666664	1293.7609	-1117.7056	1100.3748	255.2465512752533	100.78562347059878
82	69.996605	33.473255	123.41218	34.526596	197.2	82000	180.5995	127.51023	340.31375	28.238531	456.66666	1278.5419	-1122.842	1105.2406	261.879371881485	102.09037255736871
83	113.310974	3.5767708	116.88775	109.73421	395.5	83000	152.45906	100.82569	241.98714	11.5842905	505.66666	1334.352	-1130.0004	1112.188	267.5255184173584	102.98120822849044
84	186.23988	149.83464	336.07452	36.405247	554.0	84000	281.68936	14.865514	300.18976	263.7918	975.6667	1285.8689	-1138.8943	1120.7218	275.6844916343689	104.80386590162912
85	66.48628	34.809525	101.29581	31.67676	213.0	85000	136.59918	127.133064	316.27625	41.162888	401.66666	1283.5671	-1142.8689	1124.4835	279.5194003582001	104.95679409013074
86	369.77426	0.0	369.77426	369.77426	865.0	86000	108.604576	27.001904	146.78873	89.14937	231.33333	1299.2073	-1150.917	1132.6509	284.8438436985016	105.6571928320929
87	194.76305	148.70758	391.14355	31.404259	527.3333	87000	160.69395	78.416214	235.71869	52.45591	466.33334	1301.0682	-1163.0548	1144.5586	293.9047021865845	107.70875344874759
88	96.82466	49.135757	177.06049	45.56199	252.4	88000	50.472683	20.98365	75.19064	23.89269	156.33333	1310.1184	-1177.9803	1159.0101	300.8495490550995	108.94400293827057
89	64.72192	74.522865	221.20139	6.88584	173.0	89000	97.1251	53.464005	158.66609	28.31345	229.66667	1362.6995	-1190.2009	1171.0251	306.9426808357239	109.8440937825803
90	38.75592	27.119625	91.1897	10.676772	114.0	90000	249.85555	153.99887	362.14627	32.10399	603.3333	1425.2462	-1199.4233	1179.9897	313.3522734642029	110.83385943527576
91	427.6019	0.0	427.6019	427.6019	1000.0	91000	249.3097	227.98938	566.315	39.822186	489.66666	1455.4198	-1210.4814	1191.1195	319.93707633018494	111.86078331387525
92	481.13232	0.0	481.13232	481.13232	859.0	92000	182.29436	96.75233	290.73526	55.810863	584.3333	1478.6945	-1218.4012	1198.9062	326.1236996650696	112.72536550656609
93	113.08344	0.0	113.08344	113.08344	321.0	93000	277.45566	189.24388	414.57712	9.851829	685.3333	1424.4124	-1224.3724	1204.9957	329.9556255340576	112.76440431447867
94	401.00687	0.0	401.00687	401.00687	1000.0	94000	174.27747	184.63635	435.29562	37.603065	468.0	1494.4211	-1231.2335	1211.5358	336.344655752182	113.66540985665422
95	233.6851	200.84764	434.53275	32.83746	541.5	95000	149.12529	172.23476	392.12686	13.136827	426.33334	1552.5527	-1241.4596	1221.747	343.09581112861633	114.66623137499157
96	125.67782	143.67361	392.12375	9.141351	348.6	96000	231.75206	166.9999	435.92917	26.866484	568.6667	1597.7748	-1259.3899	1239.026	353.4498634338379	116.83481565316518
97	60.966236	15.738895	76.70513	45.22734	215.0	97000	35.79237	20.700191	64.58949	16.834095	115.333336	1675.6075	-1275.6433	1254.8389	356.3974962234497	116.53340789554865
98	224.19333	191.14453	415.33786	33.0488	563.0	98000	204.17268	176.05695	445.10815	29.329853	500.33334	1647.0735	-1286.8224	1265.6006	363.3009445667267	117.5167338013649
99	105.237526	152.39044	409.1746	15.605795	276.8	99000	36.66968	21.105127	65.78148	16.411413	136.33333	1729.5433	-1306.0603	1283.9248	370.7427577972412	118.65016518734923
100	34.26689	17.057247	51.773727	10.304637	123.666664	100000	32.121124	20.679008	61.305653	15.907273	100.333336	1758.0553	-1325.8085	1303.162	375.170334815979	118.8039391318957
101	165.72958	0.0	165.72958	165.72958	525.0	101000	44.847443	22.45377	66.02218	13.766649	143.33333	1894.2649	-1337.7607	1314.6101	378.690744638443	118.6689311402859
102	115.21813	140.13867	399.21222	12.4179	305.33334	102000	71.75216	6.6619334	80.36171	64.133965	203.33333	1912.7561	-1362.093	1338.1243	388.33064317703247	120.43326119075414
103	421.097	0.0	421.097	421.097	1000.0	103000	289.04575	178.32387	415.57303	36.858208	727.0	2024.9542	-1398.8907	1374.4993	395.8457043170929	121.50797722983901
104	421.07312	0.0	421.07312	421.07312	1000.0	104000	288.6145	185.8784	420.0736	25.742733	695.3333	2072.7532	-1425.4148	1400.5387	402.90632462501526	122.42153680783052
105	124.349	159.52496	349.85397	5.8563466	341.0	105000	113.5265	68.54648	169.36314	16.981422	296.33334	2063.4463	-1450.901	1425.5002	409.1520936489105	123.07035176337712
106	54.254562	28.583883	93.03738	12.711332	163.75	106000	146.84074	195.66527	423.5319	5.521421	363.66666	2167.3228	-1470.6793	1444.7476	413.8297369480133	123.23797483856573
107	113.19572	174.612	415.4335	3.3855457	292.25	107000	190.37035	175.3625	429.15985	12.9868555	462.0	2184.7178	-1496.4702	1470.0757	421.1114296913147	124.16883716516405
108	284.9376	0.0	284.9376	284.9376	690.0	108000	17.684961	7.6712856	27.832867	9.288668	54.333332	2206.791	-1520.8253	1494.4159	425.0599386692047	124.1070065058308
109	114.92322	176.18736	419.63297	5.3997345	296.25	109000	84.99805	68.649895	171.59904	3.6921325	230.33333	2184.569	-1544.538	1517.9125	431.91513299942017	124.8855527061935
110	247.76303	164.3129	412.07593	83.45013	608.0	110000	286.85886	195.53026	425.31873	10.337388	687.3333	2171.753	-1576.6135	1549.2773	439.90648198127747	125.97321956699544
111	224.11984	200.74213	424.86197	23.377724	541.0	111000	45.168743	18.61182	62.770893	19.420013	141.33333	2140.4478	-1606.7422	1578.9906	445.97483110427856	126.49346158475848
112	127.423134	135.8358	317.25708	7.02379	312.33334	112000	196.63255	162.68365	424.77158	56.80656	482.0	2231.9485	-1631.6733	1603.7366	452.3314390182495	127.08359450385684
113	414.1451	0.0	414.1451	414.1451	1000.0	113000	144.63037	174.3872	391.23853	19.166903	376.66666	2254.038	-1655.7037	1627.6538	458.6386687755585	127.64766456194684
114	44.590244	18.15355	70.580956	20.487783	132.125	114000	31.59674	4.1833873	35.482754	25.79041	106.666664	2321.7927	-1680.9202	1652.1008	464.50398993492126	128.0781466693906
115	61.16074	19.505672	99.908485	39.140957	168.16667	115000	69.38615	18.178421	94.43985	51.867645	223.66667	2450.3958	-1710.4648	1681.173	470.4356791973114	128.51757290432417
116	40.174374	14.01352	69.00443	21.997355	120.75	116000	154.23988	162.9	382.73245	14.538331	419.0	2464.4778	-1735.7284	1706.0177	476.734073638916	129.04698180864597
117	70.414505	69.80754	207.89749	22.48688	211.0	117000	340.39578	57.095383	420.2667	290.19867	906.0	2689.909	-1763.8647	1733.499	484.701562166214	130.0132535275231
118	278.4433	0.0	278.4433	278.4433	965.0	118000	71.62702	36.601982	123.32443	43.522	212.0	2728.6394	-1792.1375	1761.0994	490.23157715797424	130.31296989621416
119	73.26656	57.571983	169.71487	24.231285	235.0	119000	383.5156	66.34572	432.2956	289.71365	926.0	2850.9617	-1819.3962	1787.934	497.6145668029785	131.09425747374527
120	187.90736	0.0	187.90736	187.90736	462.0	120000	129.01125	104.99423	273.34946	26.666956	318.0	2920.3015	-1842.8174	1810.844	501.4709403514862	130.93963417609532
121	213.34856	169.34726	426.55908	12.277959	544.3333	121000	115.95654	21.905903	144.23627	90.86243	289.66666	2968.59	-1876.5079	1844.2434	510.2520351409912	132.06109810440336
122	98.658	126.54417	277.59995	6.9571195	304.33334	122000	292.32382	147.93149	397.63116	83.1187	752.0	2951.1523	-1913.0143	1880.977	517.0606248378754	132.65571750031143
123	85.002266	36.799553	127.303185	37.597572	279.66666	123000	48.024555	29.202517	86.80111	16.329182	162.33333	2985.79	-1934.8225	1902.984	522.0988531112671	132.7885562401477
124	91.10508	78.74558	213.22005	7.207065	268.25	124000	40.125496	29.573448	80.98938	11.980551	143.33333	3028.814	-1956.9651	1925.3046	528.1807451248169	133.18105861089563
125	117.42226	127.32435	331.17307	13.656978	266.0	125000	278.218	184.8745	409.79297	16.767786	688.3333	3065.3127	-1980.1547	1948.696	535.1708946228027	133.79272347688675
126	214.80733	194.02982	408.83716	20.77751	536.5	126000	208.40846	157.95541	411.11905	25.77474	533.3333	3007.6226	-2004.1547	1972.5564	542.2505893707275	134.41502681131718
127	68.38098	35.336563	122.81937	28.185696	190.4	127000	125.99381	88.395134	250.99626	62.33412	330.66666	3105.486	-2021.9803	1989.8346	548.012371301651	134.7017283606717
128	161.4781	0.0	161.4781	161.4781	494.0	128000	260.49637	68.88915	357.83655	208.32767	707.3333	3084.0056	-2036.4297	2003.7809	552.5511059761047	134.68433190733194
129	100.8242	152.87984	404.99493	10.847037	275.4	129000	130.02846	112.27998	288.64325	44.30234	340.33334	3258.424	-2059.1914	2025.4553	560.4907369613647	135.48813533804523
130	188.58524	135.9353	324.52054	52.64994	470.5	130000	29.186018	7.831909	35.400074	18.138754	90.0	3258.9312	-2093.7544	2058.6829	565.5661745071411	135.59086468525422
131	158.97462	35.100147	198.82048	113.41459	401.0	131000	151.43602	196.31616	429.06134	10.837247	364.33334	3281.2195	-2129.2957	2092.8237	572.2999355792999	136.0850607907499
132	118.0163	37.494442	155.51074	80.52186	299.0	132000	102.51425	46.997025	151.87843	39.290443	293.66666	3414.4265	-2165.1895	2127.5017	576.5606935024261	135.98678954996245
133	238.5107	198.18571	436.6964	40.324986	549.0	133000	111.13605	78.62527	206.94847	14.363863	243.66667	3507.9683	-2203.0142	2165.189	582.8682651519775	136.3678006589263
134	288.25504	0.0	288.25504	288.25504	582.0	134000	262.08682	117.988266	428.23486	165.67236	591.6667	3419.8523	-2235.8586	2197.3914	587.5255410671234	136.35853947845857
135	350.02344	75.7482	425.77164	274.27524	754.0	135000	246.73146	175.68544	451.7623	22.684866	518.6667	3624.6055	-2276.6392	2237.8247	596.1194920539856	137.25467284108385
136	486.8421	0.0	486.8421	486.8421	1000.0	136000	483.7151	46.77654	538.64355	424.3257	1000.0	3775.331	-2327.1091	2287.778	603.7287874221802	137.9105952858925
137	415.33954	0.0	415.33954	415.33954	1000.0	137000	162.66077	177.13051	412.63007	23.55723	420.66666	3697.0234	-2362.4104	2323.776	610.0415141582489	138.26123352120393
138	157.91736	170.40402	397.7684	17.745914	405.0	138000	243.89032	89.90414	347.12445	127.9991	618.3333	3791.5193	-2393.0486	2355.0515	617.6394641399384	138.89428502522804
139	87.07559	0.0	87.07559	87.07559	334.0	139000	288.12003	175.30025	414.21597	40.220444	712.3333	3718.0942	-2412.8826	2375.3562	621.3867542743683	138.65716402036108
140	276.45178	29.573647	306.02542	246.87813	696.0	140000	200.1176	134.51503	389.60165	90.77138	535.0	3845.7148	-2427.7812	2390.445	629.6479732990265	139.42205112491334
141	501.0694	0.0	501.0694	501.0694	1000.0	141000	99.93163	29.756454	128.8449	58.99506	278.33334	3877.556	-2448.148	2410.9146	635.7468016147614	139.6989718659268
142	184.90955	189.58174	452.00757	31.215057	417.0	142000	149.93254	144.33284	353.89798	41.128723	435.0	4002.5383	-2465.302	2427.6174	643.2024641036987	140.26645269668157
143	43.840027	13.1505165	56.990543	30.68951	138.5	143000	372.0211	41.262966	424.99396	324.33667	905.3333	4022.8674	-2477.9138	2440.1711	647.4138686656952	140.12209239906363
144	155.52896	126.94294	360.59567	40.533375	405.5	144000	129.8608	59.26172	173.54727	46.07771	316.33334	4049.526	-2496.214	2458.4004	655.7822942733765	140.87175189830637
145	274.29123	208.67079	482.96204	65.620445	595.5	145000	230.33769	128.602	404.77304	98.5449	509.66666	4197.364	-2522.06	2484.1206	663.056313753128	141.3758000279295
146	140.63899	73.79387	242.86241	71.33161	329.0	146000	148.9528	37.59671	180.7471	96.148865	354.66666	4212.455	-2537.3904	2499.8904	669.0468633174896	141.599644208281
147	96.82493	34.538578	144.55344	63.96832	198.0	147000	84.696846	40.65374	141.21928	47.325146	315.0	4360.873	-2546.7058	2509.4788	673.1568014621735	141.42398541295339
148	323.27924	0.0	323.27924	323.27924	1000.0	148000	216.5225	140.65622	329.85995	18.283194	531.6667	4365.706	-2554.5784	2517.6653	679.6025202274323	141.73692181249996
149	229.9811	131.21376	361.19485	98.76733	469.0	149000	183.09741	59.867863	253.32536	107.028984	558.6667	4304.677	-2564.5354	2527.4536	685.8484416007996	142.00284823227247
150	191.5656	146.30556	337.87115	45.26005	560.0	150000	54.550537	40.94102	112.44874	25.285742	175.33333	4339.4507	-2573.1821	2536.7297	691.9557764530182	142.23535385264293
151	575.44165	0.0	575.44165	575.44165	1000.0	151000	349.6523	89.550644	428.50577	224.40263	904.6667	4323.84	-2578.324	2542.6816	699.6259698867798	142.78238588482074
152	311.5489	176.88675	488.43564	134.66214	638.5	152000	221.84383	113.61955	382.523	140.6335	599.6667	4330.4307	-2579.5188	2544.2473	707.7588565349579	143.4142944687291
153	383.35703	0.0	383.35703	383.35703	1000.0	153000	402.76743	68.49808	492.75568	326.71585	1000.0	4394.108	-2580.853	2545.7795	714.9443485736847	143.84555665077988
154	481.63254	0.0	481.63254	481.63254	1000.0	154000	236.2718	147.79749	374.97647	31.505648	702.0	4377.0176	-2580.2197	2545.3665	723.1007392406464	144.46363234607688
155	145.28665	0.0	145.28665	145.28665	362.0	155000	261.7222	163.54744	409.31522	33.705486	688.0	4547.5376	-2580.3418	2545.575	728.263840675354	144.47814889530983
156	243.23274	125.751076	368.98383	117.48167	657.5	156000	292.5265	45.65072	348.8194	237.00644	710.0	4565.2417	-2584.3293	2548.7703	740.4185171127319	145.86877604672034
157	181.66887	0.0	181.66887	181.66887	577.0	157000	103.89173	37.566967	156.73705	72.73141	293.66666	4756.839	-2586.7986	2550.983	746.2084410190582	145.99385939277153
