Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	LossAlpha	Alpha	Time	remian_mins
34	24.990229	11.844811	51.47905	9.706118	86.0	34000	28.74227	11.092025	40.678444	13.959686	99.666664	228.10175	220.50208	-187.71118	-0.04239867	0.0767439	531.5138685703278	512.233462844643
35	30.656752	16.327034	69.58945	13.566375	114.375	35000	44.63544	32.20707	89.45069	15.182393	119.666664	217.27979	210.25989	-191.04114	-0.07667252	0.074059665	546.1428635120392	511.03367875984736
36	32.96943	15.1737175	57.193657	11.943915	100.09091	36000	26.828064	14.283452	39.114613	6.7993264	66.666664	214.86577	208.79286	-194.48393	0.17292775	0.07669768	562.1798486709595	511.1672319059019
37	31.868422	16.431242	71.54879	14.922309	91.36364	37000	41.069042	13.203695	58.76319	27.055328	113.333336	216.24158	207.04765	-195.63142	0.008914338	0.080727056	576.7966582775116	510.0233501759736
38	36.969975	17.243814	67.168236	16.996494	102.3	38000	18.971056	9.642588	31.193676	7.622868	82.0	202.33269	199.4492	-196.0983	-0.24171332	0.076190546	592.5824458599091	509.93278811668097
39	27.93095	12.716672	53.08461	13.125921	87.09091	39000	36.56349	19.274595	61.148582	14.075603	99.333336	188.98457	187.1388	-195.52032	-0.06624852	0.07024014	606.8622689247131	508.5713277878924
40	54.588753	28.205858	107.46417	18.89067	138.85715	40000	65.059395	26.600069	97.34718	32.19816	182.33333	182.9675	181.32297	-194.48216	-0.0016002945	0.06935136	622.2805304527283	508.19576595226926
41	50.082928	23.356258	99.81522	28.169651	141.85715	41000	90.70025	4.955729	97.21558	85.20614	195.66667	178.50615	177.74832	-194.40108	-0.12334318	0.06844357	638.1632540225983	508.1958586564878
42	37.21954	25.118172	91.59572	10.13753	108.1	42000	38.506695	1.7607476	40.211895	36.082607	133.0	174.48259	171.8189	-192.75313	-0.030011179	0.06419011	654.8519375324249	508.8095604317529
43	40.551865	15.266141	60.02583	18.857994	103.333336	43000	47.917225	23.677683	80.70893	25.649664	116.0	164.82616	163.95818	-190.53064	-0.03868706	0.06405715	668.6601495742798	507.1968644898991
44	31.88076	14.01294	53.951756	14.459148	107.666664	44000	70.64948	32.27454	98.81915	25.46286	143.33333	160.53293	158.27196	-189.10762	-0.109851606	0.061831012	683.8273003101349	506.653862705014
45	44.567703	22.234934	93.02591	10.877349	119.55556	45000	46.12499	16.859652	64.6615	23.869429	116.666664	149.82527	148.5061	-187.08173	-0.07804932	0.0588002	700.8177306652069	507.44394856293997
46	35.784683	20.657055	75.11599	9.792319	113.111115	46000	50.076458	16.064642	65.86822	28.035816	125.666664	148.51073	146.76166	-185.26625	0.015329652	0.05712343	716.1072480678558	506.98317439383356
47	58.26803	38.507683	112.06756	21.402514	141.0	47000	42.62898	16.942785	64.82773	23.719446	108.333336	143.91838	143.16331	-183.20105	-0.022497747	0.058011737	731.0534029006958	506.2933668326824
48	43.218864	17.29919	72.9124	23.806713	113.75	48000	23.804544	9.510253	35.35626	12.063304	83.333336	139.16534	139.2162	-181.2145	-0.08340596	0.056197967	745.0557265281677	504.98221400049
49	45.87818	15.749015	63.107693	18.93931	104.9	49000	60.55188	31.04325	104.044785	33.628517	129.33333	136.56554	135.33818	-178.57413	-0.13770553	0.052992478	760.8336255550385	504.8933338766195
50	62.594868	17.969063	93.72425	37.031147	143.33333	50000	53.15857	18.887156	66.63338	26.448458	170.33333	129.94131	128.78201	-175.84134	0.017188463	0.051057495	775.5417845249176	504.10215947628024
51	54.248596	31.39172	111.70945	9.314883	156.85715	51000	58.609802	49.18993	127.13807	13.983153	144.33333	127.43576	125.57316	-174.83331	-0.043987557	0.050641377	791.6877965927124	504.2482069398064
52	44.14863	32.49448	128.31479	19.709969	131.625	52000	53.991634	17.603798	71.08012	29.768476	118.666664	119.07859	116.892334	-173.16063	-0.101518944	0.048234884	807.6803719997406	504.2824882250566
53	59.373127	40.74229	142.86359	15.096064	167.33333	53000	42.62839	16.336782	64.647766	25.560976	136.66667	116.32777	113.474464	-171.3695	-0.098849624	0.045686267	823.2822411060333	504.06620175366135
54	54.24429	20.11503	98.41635	37.63433	147.28572	54000	62.346607	5.3504896	69.90403	58.242867	186.66667	107.02376	105.74213	-168.82181	-0.08977364	0.044078242	839.6039583683014	504.28064849656306
55	64.98235	43.77867	144.31154	13.123413	158.5	55000	70.14689	13.272705	85.17183	52.890938	189.66667	103.049355	101.014626	-166.04	-0.06211022	0.042146847	855.2559490203857	504.08267256165993
56	70.282906	14.527321	87.470146	47.704277	207.0	56000	47.064972	29.40192	78.47898	7.7660275	110.0	99.75852	97.56211	-164.55264	-0.062731326	0.041304935	868.5322835445404	502.50796349900105
57	90.50705	37.56937	132.13675	37.772175	199.83333	57000	35.31832	13.695347	54.289818	22.455372	114.0	92.272896	89.68441	-162.56763	-0.15594679	0.039438225	885.4025690555573	503.0225701233797
58	133.31987	61.220554	177.26749	46.74428	324.33334	58000	48.80782	11.275351	59.15513	33.127018	132.33333	86.727135	83.45949	-161.99142	-0.13719118	0.035810277	900.3586630821228	502.4415292682319
59	37.587357	5.443287	43.030643	32.14407	99.5	59000	56.576385	26.576363	87.867004	22.899784	164.0	83.84021	80.856384	-160.45366	-0.20866278	0.034775984	907.4927070140839	497.5828651026144
60	229.12096	267.97052	690.46185	34.51557	392.5	60000	36.550705	2.7138112	39.994034	33.361126	110.0	78.70993	76.02148	-159.7108	-0.16902155	0.03273389	928.8676438331604	500.5564521246486
61	308.77795	0.0	308.77795	308.77795	693.0	61000	95.630684	12.430003	109.08472	79.10575	250.66667	75.23855	72.209595	-159.10654	0.037131384	0.03060878	941.4498178958893	498.7626217249313
62	111.42466	99.42334	307.4888	46.551304	319.6	62000	213.43993	168.66713	449.43866	65.41814	483.66666	70.1927	67.67161	-158.93703	-0.132219	0.029078286	967.0321733951569	503.7925672558046
63	38.04633	17.573622	62.62801	2.4354959	116.14286	63000	108.09222	48.935253	164.41142	45.10304	308.0	68.28842	64.85206	-157.31529	-0.06644853	0.027608823	982.2462058067322	503.33621649168157
64	68.520706	23.960043	102.85928	43.86901	174.4	64000	39.838947	25.091093	73.384026	13.046918	129.66667	66.4928	62.225227	-155.61984	0.012758966	0.027178373	996.5711719989777	502.4379655222098
65	112.66747	88.136795	234.55356	29.141726	343.33334	65000	117.863396	62.5034	201.5481	51.37017	346.0	63.645935	58.23712	-154.83415	0.070826516	0.02795268	1014.7956619262695	503.4947701334953
66	87.07017	11.05406	102.238235	76.2096	269.0	66000	258.9559	118.89711	422.26242	142.61813	619.3333	61.930424	56.201504	-153.2657	-0.09696894	0.02796	1032.8268065452576	504.4159197005358
67	254.08998	152.89836	406.98834	101.19161	628.5	67000	229.19836	166.92902	465.2649	109.61705	479.33334	58.412292	52.576694	-151.00937	-0.05976089	0.027255408	1054.2458701133728	506.9296679317655
68	146.00143	124.59225	270.5937	21.409187	359.5	68000	146.75116	14.681539	160.02039	126.28661	251.66667	55.78124	50.52546	-149.67555	0.027479501	0.026686672	1068.5960931777954	506.01167885205325
69	402.6616	0.0	402.6616	402.6616	935.0	69000	224.10748	136.36064	415.0176	105.06577	514.6667	52.826527	47.897278	-147.23312	0.08257469	0.02763463	1086.6513633728027	506.84149295442927
70	379.47754	149.75871	529.23627	229.71883	786.5	70000	130.7207	49.662518	188.90889	67.56564	322.33334	49.45692	44.424328	-145.6584	-0.030561779	0.027433593	1109.9315326213837	510.03996563298364
71	67.09285	0.0	67.09285	67.09285	199.0	71000	131.86525	115.39511	292.16235	25.208666	407.0	46.789787	41.904007	-143.62117	0.07461682	0.027418645	1119.317948102951	506.84608462696343
72	222.05374	85.00515	307.0589	137.0486	553.5	72000	239.40944	170.23221	434.14056	19.453701	549.0	45.705574	41.17956	-142.19664	-0.03822113	0.026919646	1139.9717946052551	508.7651894953516
73	422.6693	0.0	422.6693	422.6693	1000.0	73000	134.70015	167.68878	371.77835	11.187139	302.66666	42.623585	38.49693	-140.06996	-0.05499508	0.026284533	1156.7955119609833	508.93720313038455
74	164.0868	198.14386	444.08417	14.465984	380.0	74000	215.9303	154.0059	388.0615	14.301429	567.6667	42.409107	37.776474	-138.6005	-0.051753275	0.025735749	1178.2243452072144	511.0946140930459
75	209.63203	167.49016	443.53928	60.352192	486.33334	75000	54.915363	25.218025	76.17626	19.487663	189.0	38.885815	34.93782	-135.73952	-0.04371177	0.024991127	1198.8961141109467	512.8611150728332
76	89.675446	57.337276	151.70187	21.507458	239.25	76000	75.8184	35.53676	118.3996	31.410213	187.33333	36.64363	33.067127	-133.43462	0.015649034	0.024979658	1214.6762084960938	512.5081189460922
77	81.257034	32.25722	115.219055	30.477695	217.2	77000	69.192024	31.842379	106.5948	28.772446	156.66667	35.53173	32.40628	-131.47144	0.021593466	0.024891315	1230.5009424686432	512.1760412409708
78	387.0648	0.0	387.0648	387.0648	1000.0	78000	102.12527	48.584164	165.91847	48.127724	286.33334	34.725517	31.807165	-130.05067	-0.056726135	0.024757182	1247.6294901371002	512.3811706557233
79	400.77063	0.0	400.77063	400.77063	1000.0	79000	161.43463	200.03835	443.9373	7.2528157	383.66666	32.89779	30.439453	-127.76167	0.023030322	0.024459697	1265.594941854477	512.9130552591654
80	71.63409	3.9654653	76.77821	67.1279	196.66667	80000	159.69737	188.62296	426.16205	15.724203	398.0	32.406918	29.652712	-126.27772	0.0006313211	0.024732465	1279.038058757782	511.61522312164306
81	155.3207	182.50029	413.41318	25.412674	398.66666	81000	110.68833	43.433117	146.70209	49.589565	291.66666	31.396742	28.729097	-124.55427	-0.09593953	0.023689099	1297.8464496135712	512.4624146045971
82	92.36067	92.06248	249.57738	15.182648	229.2	82000	55.90044	20.830053	76.84035	27.486776	145.66667	30.03271	28.217293	-122.55661	-0.015117344	0.023511542	1314.1074676513672	512.2882360941995
83	83.365814	57.792427	159.84764	20.168041	218.0	83000	136.49922	52.789833	185.03952	63.106472	344.33334	29.7068	27.875711	-121.13615	0.09554281	0.023602987	1327.9200747013092	511.1692332994507
84	95.53947	130.18344	321.01483	18.755987	199.75	84000	72.15539	40.543915	128.26555	33.880173	198.66667	28.718298	27.670193	-120.12103	-0.13276193	0.023482012	1340.999749660492	509.79276161156
85	149.55635	177.8174	400.8069	14.798328	379.33334	85000	188.16687	112.309975	333.37402	59.827682	399.33334	27.60735	26.51398	-117.824005	-0.1471356	0.021688083	1360.5872957706451	510.88719011264686
86	244.65538	262.98935	614.8529	28.565773	453.33334	86000	199.12431	131.9834	364.44336	41.420544	521.0	26.304388	25.002293	-116.06395	-0.13531384	0.020357132	1382.8190786838531	512.9294020882872
87	80.170334	46.596165	126.7665	33.574173	200.5	87000	177.70647	171.40508	419.13837	38.214855	459.33334	25.432892	24.576084	-114.232155	0.0704795	0.019931683	1394.808653831482	511.16263475313036
88	150.14912	228.64554	657.7243	4.9842243	279.16666	88000	230.98634	87.35685	332.6134	119.338745	585.6667	25.153152	23.88812	-113.03979	-0.08767304	0.019306777	1422.1748745441437	514.9996890729124
89	159.74281	158.51175	380.5978	16.054766	350.33334	89000	154.10446	123.307495	328.44147	63.46267	327.66666	24.483551	23.390886	-110.66295	-0.05446683	0.018574348	1440.4349055290222	515.4814798957846
90	137.1021	49.7684	205.95126	90.02111	330.33334	90000	265.19302	190.12567	525.40515	76.444885	457.0	23.598736	22.22583	-108.86666	0.09932745	0.018750915	1458.0967528820038	515.7342215997202
91	435.35596	0.0	435.35596	435.35596	1000.0	91000	105.81094	100.76282	244.69435	8.741919	217.66667	22.789883	21.350485	-107.2383	0.020081995	0.019177375	1474.3349990844727	515.4771999792739
92	129.74724	0.0	129.74724	129.74724	334.0	92000	86.06271	21.0338	107.47563	57.474804	228.66667	22.250278	21.184717	-106.28393	0.07369715	0.019412125	1483.091230392456	512.6337075668832
93	259.58826	101.556015	361.1443	158.03226	650.0	93000	38.77567	19.981073	57.60574	11.114096	93.666664	21.479336	20.237759	-105.26381	0.022159766	0.019420471	1500.7862763404846	512.9031232289088
94	213.96414	65.480194	279.44434	148.48395	443.5	94000	188.92499	154.431	404.32147	49.975136	456.0	21.030054	19.805882	-104.01385	-0.06161536	0.019510496	1518.1294059753418	513.0416039761923
95	244.95653	149.85603	394.81256	95.10049	630.5	95000	129.51326	85.01074	249.61754	64.82889	318.33334	20.223642	19.108765	-102.81929	-0.048200652	0.018850755	1537.532381772995	513.859506300876
96	97.80318	84.4213	237.75787	7.46506	193.6	96000	132.13863	84.26389	248.82588	52.850563	338.33334	19.596794	18.656029	-101.658195	-0.00643942	0.018794768	1554.6102216243744	513.885045008527
97	139.19495	111.47291	317.5158	10.824546	323.0	97000	268.31396	280.3993	662.1546	31.358757	443.0	19.70395	18.587982	-100.127785	0.045375258	0.019260768	1576.1696827411652	515.3695712878532
98	343.70795	0.0	343.70795	343.70795	674.0	98000	192.91316	139.58344	379.17133	43.160496	337.66666	18.744114	17.948078	-98.80506	-0.19368087	0.018743988	1590.448312997818	514.4613417530546
99	244.42383	0.0	244.42383	244.42383	554.0	99000	152.88051	103.852425	260.39243	12.470757	258.0	18.440422	17.537916	-97.828255	-0.1170081	0.018032508	1601.8865752220154	512.6576392644583
100	177.44197	247.07362	666.703	10.312612	306.8	100000	259.04575	311.13452	698.7112	24.120972	414.66666	17.376665	17.038609	-96.38788	-0.07111271	0.017076764	1625.940232515335	514.88107325236
101	658.5637	0.0	658.5637	658.5637	1000.0	101000	301.3789	304.37732	731.74023	78.441475	422.33334	17.265274	17.021585	-94.73371	-0.03160559	0.01693165	1644.1484079360962	515.2207631034427
102	297.5349	0.0	297.5349	297.5349	582.0	102000	287.78098	283.93024	680.22296	17.962812	439.0	16.588095	16.258335	-93.899895	0.01714245	0.016771907	1658.0853774547577	514.2232099757475
103	478.3111	190.96661	669.2777	287.34445	779.5	103000	345.78076	221.89491	618.2158	74.69149	472.0	15.775516	15.5996065	-92.898674	-0.045244943	0.016632289	1682.208574771881	516.3672597063784
104	680.59924	0.0	680.59924	680.59924	1000.0	104000	240.82341	143.85117	421.64893	69.68682	523.3333	15.127016	14.774643	-91.86237	0.07476913	0.016587356	1700.5160706043243	516.6952673169283
105	666.35315	0.0	666.35315	666.35315	1000.0	105000	261.20105	135.81161	418.08307	86.8006	488.66666	14.794468	14.486309	-91.011406	0.067613944	0.017168682	1719.2887313365936	517.1511340519738
106	761.42145	0.0	761.42145	761.42145	1000.0	106000	69.266266	32.900265	96.884056	23.029226	147.66667	14.541236	14.415186	-90.38429	0.026669726	0.017486714	1734.53329205513	516.5418323581323
107	140.45213	63.862274	218.40457	67.82111	241.75	107000	353.24002	203.21864	638.6164	181.1075	568.0	14.441811	14.450926	-89.96825	0.22135653	0.018199582	1753.966101884842	517.174116606133
108	238.61322	1.9590759	240.5723	236.65414	535.5	108000	107.75412	90.71074	229.41093	11.678424	190.33333	14.391818	14.241344	-89.71807	0.04965548	0.019203564	1770.3336629867554	516.8937174409996
109	327.70486	0.0	327.70486	327.70486	610.0	109000	146.55861	170.22792	386.65976	11.345784	339.66666	14.22238	13.9194	-89.3213	-0.06830657	0.019382246	1783.5924491882324	515.7145748641512
110	443.67783	0.0	443.67783	443.67783	1000.0	110000	111.77897	57.679314	186.96051	46.78096	238.0	13.900903	13.762562	-88.90983	-0.23236044	0.018421669	1800.0005941390991	515.4547153895552
111	285.57114	163.8327	449.40384	121.73843	609.5	111000	197.469	202.58784	483.91998	49.539562	440.33334	13.331634	13.124555	-88.17225	-0.11030461	0.01697202	1819.8729498386383	516.1771773114219
112	155.30173	147.67293	405.28638	23.058788	304.5	112000	180.88405	105.63367	330.2331	103.23408	389.0	13.506189	13.01234	-87.72636	0.03252156	0.01668616	1840.2198605537415	517.0141510974794
113	67.605545	41.86128	109.46682	25.744265	169.0	113000	121.054054	24.184097	154.47752	98.06062	235.0	13.403794	13.0829735	-87.260414	-0.0039201686	0.016895026	1849.1112818717957	514.6420334944683
114	422.42548	0.0	422.42548	422.42548	1000.0	114000	301.93015	158.4386	488.41724	101.11749	582.3333	12.98939	12.610027	-86.86044	-0.02075557	0.0168106	1868.6904592514038	515.2558776973981
115	394.5434	0.0	394.5434	394.5434	841.0	115000	262.11215	264.49936	634.9433	49.474815	463.0	12.515818	12.265427	-86.33338	-0.14619552	0.016181657	1885.0492007732391	514.9735857478087
116	462.99167	0.0	462.99167	462.99167	1000.0	116000	134.54448	52.004124	190.86816	65.426865	256.0	12.053498	11.702011	-85.80572	-0.0137652345	0.015840922	1901.4282212257385	514.696949345079
117	207.99803	208.70226	501.56647	34.79158	429.66666	117000	159.7871	133.20941	345.25726	38.456017	327.0	11.716753	11.252754	-85.17663	-0.055808097	0.015639298	1921.1211783885956	515.3092844885979
118	340.17484	213.65805	553.8329	126.51679	595.0	118000	195.05669	182.55869	452.9893	56.3651	376.33334	11.736438	11.252035	-84.729416	0.089711726	0.015674608	1940.7903549671173	515.8993568154378
119	399.32135	0.0	399.32135	399.32135	1000.0	119000	48.08108	31.283754	92.15573	22.715286	124.333336	11.342322	10.829073	-84.54389	0.035311073	0.016331475	1955.5769021511078	515.1876963026383
120	105.14706	57.985558	191.25677	32.373398	204.2	120000	443.30298	30.762495	485.90314	414.35977	995.3333	11.173765	10.744444	-84.28684	0.05447212	0.016587945	1980.362538099289	517.0946624769105
121	170.2331	141.53488	368.38855	46.681026	383.33334	121000	450.90137	7.335331	461.0349	443.9126	1000.0	10.68402	10.252879	-84.20902	-0.02155154	0.016231216	2005.1955077648163	518.9755313699895
122	318.0036	109.84688	427.8505	208.15674	571.5	122000	227.12321	57.068504	295.76987	156.04463	433.0	10.675151	10.103575	-84.05392	0.023709703	0.01643302	2024.541597366333	519.4110817025919
123	473.40387	0.0	473.40387	473.40387	978.0	123000	370.27005	146.31725	491.46136	164.42427	678.0	10.363561	9.70791	-84.04304	0.031981647	0.016575398	2045.0773119926453	520.1368715952083
124	440.9773	0.0	440.9773	440.9773	1000.0	124000	623.8366	87.27531	745.6757	545.83215	908.0	9.97687	9.463335	-84.19081	0.037259888	0.01701059	2068.5188760757446	521.5781465290695
125	209.33083	0.0	209.33083	209.33083	331.0	125000	353.88663	93.03425	484.477	274.7107	632.3333	10.13869	9.366098	-84.29035	0.036968146	0.017188393	2080.849999666214	520.2124997377396
126	490.17087	0.0	490.17087	490.17087	1000.0	126000	520.54803	207.86877	748.6233	245.88538	793.6667	9.987914	9.395275	-84.626495	-0.010928884	0.016987998	2102.14119887352	521.0863233997077
127	601.0003	107.82843	708.82874	493.17188	805.0	127000	508.83615	231.27873	814.1583	254.5948	810.0	9.746753	9.066857	-84.86072	-0.16304545	0.016158538	2130.5713980197906	523.6955677504301
128	64.34577	0.0	64.34577	64.34577	149.0	128000	500.52798	255.09293	803.773	179.67062	657.3333	9.724188	9.0957575	-85.01015	0.048576135	0.015516506	2141.4855206012726	521.9870954141021
129	353.5455	292.6898	732.68854	20.137682	511.0	129000	799.0061	5.5643067	805.34467	791.79834	1000.0	9.598791	9.055013	-85.12318	-0.014041119	0.015512012	2171.0039060115814	524.7995227859618
130	804.6438	0.0	804.6438	804.6438	1000.0	130000	763.2151	51.383884	810.8714	691.87787	1000.0	9.558381	8.985119	-85.378944	-0.025568465	0.015308649	2194.3268451690674	526.0757948172399
131	760.8161	0.0	760.8161	760.8161	1000.0	131000	460.74228	283.38483	719.0569	66.225586	705.0	9.7121315	9.108424	-85.55084	0.0011375465	0.015093126	2215.42738199234	526.7981902240797
132	714.1402	0.0	714.1402	714.1402	1000.0	132000	571.33984	326.36575	839.7439	111.95886	744.3333	9.79522	9.200524	-85.56845	-0.21270408	0.014690683	2236.120573759079	527.4082361111738
133	751.18726	0.0	751.18726	751.18726	1000.0	133000	745.4626	89.28601	857.2956	638.77185	1000.0	9.9007	9.330312	-85.3547	-0.113236345	0.01349531	2259.654079914093	528.6684418376227
134	445.26013	332.1101	777.37024	113.15002	653.0	134000	613.3838	368.02545	882.7376	93.025055	714.3333	9.843357	9.253024	-85.00323	-0.096067734	0.013064768	2284.497855901718	530.2080842454042
135	90.90229	0.0	90.90229	90.90229	150.0	135000	555.6737	74.44251	659.9415	490.94226	1000.0	10.231102	9.694615	-84.69301	0.029452289	0.012769386	2298.641424179077	529.2550931802502
136	712.0775	0.0	712.0775	712.0775	1000.0	136000	548.88007	137.44247	680.8242	359.30093	844.3333	10.182479	9.537909	-84.49625	0.019461924	0.01284061	2321.094428062439	530.2107858547977
137	634.6835	143.6793	778.3628	491.00418	855.5	137000	482.3386	280.06912	721.05756	89.267586	747.0	10.056437	9.463266	-84.077805	0.016923461	0.0129340105	2349.877362012863	532.5816938210578
138	338.2597	27.4935	365.7532	310.7662	535.0	138000	513.316	149.39581	694.6233	328.724	859.6667	10.210998	9.494615	-83.49452	-0.0059051765	0.013002371	2373.052123069763	533.6501269782799
